1459740,02/17/2015, $5,000,0,4,3,8
1459741,02/17/2015, $5,000,3,4,3,6
1459625,02/16/2015, $5,000,3,0,9,0
1459626,02/16/2015, $5,000,0,7,4,0
1459513,02/15/2015, $5,000,7,6,2,4
1459410,02/14/2015, $5,000,1,9,7,0
1459411,02/14/2015, $5,000,3,8,2,0
1459273,02/13/2015, $5,000,8,0,8,0
1459274,02/13/2015, $5,000,3,9,5,2
1459135,02/12/2015, $5,000,2,2,4,7
1459137,02/12/2015, $5,000,4,4,0,4
1459136,02/11/2015, $5,000,5,1,5,8
1459138,02/11/2015, $5,000,9,2,0,3
1458908,02/10/2015, $5,000,5,3,0,6
1458909,02/10/2015, $5,000,2,7,0,5
1458794,02/09/2015, $5,000,7,6,6,1
1458795,02/09/2015, $5,000,9,6,5,6
1458676,02/08/2015, $5,000,2,3,8,4
1458561,02/07/2015, $5,000,0,5,6,0
1458562,02/07/2015, $5,000,1,1,1,8
1458424,02/06/2015, $5,000,9,5,7,8
1458425,02/06/2015, $5,000,6,7,0,3
1458279,02/05/2015, $5,000,8,2,7,9
1458281,02/05/2015, $5,000,1,9,9,3
1458280,02/04/2015, $5,000,8,4,3,0
1458282,02/04/2015, $5,000,0,0,5,5
1458033,02/03/2015, $5,000,4,9,3,3
1458034,02/03/2015, $5,000,4,4,9,2
1457911,02/02/2015, $5,000,9,6,2,5
1457912,02/02/2015, $5,000,2,6,4,0
1457791,02/01/2015, $5,000,1,3,0,6
1457682,01/31/2015, $5,000,7,2,3,2
1457683,01/31/2015, $5,000,2,7,6,2
1457536,01/30/2015, $5,000,6,1,4,2
1457537,01/30/2015, $5,000,3,3,9,3
1457412,01/29/2015, $5,000,2,9,7,5
1457413,01/29/2015, $5,000,5,4,0,3
1457284,01/28/2015, $5,000,3,5,5,0
1457285,01/28/2015, $5,000,8,2,5,6
1457134,01/27/2015, $5,000,5,4,9,0
1457135,01/27/2015, $5,000,4,7,2,1
1457006,01/26/2015, $5,000,4,0,9,0
1457007,01/26/2015, $5,000,5,6,7,5
1456878,01/25/2015, $5,000,5,4,5,5
1456767,01/24/2015, $5,000,4,3,9,1
1456768,01/24/2015, $5,000,7,6,9,8
1456615,01/23/2015, $5,000,3,6,9,0
1456616,01/23/2015, $5,000,9,1,5,8
1456480,01/22/2015, $5,000,2,5,3,6
1456481,01/22/2015, $5,000,9,3,2,0
1456320,01/21/2015, $5,000,5,6,3,0
1456322,01/21/2015, $5,000,4,0,4,9
1456321,01/20/2015, $5,000,4,2,9,1
1456323,01/20/2015, $5,000,1,5,5,7
1456034,01/19/2015, $5,000,6,1,4,7
1456035,01/19/2015, $5,000,7,3,2,0
1455897,01/18/2015, $5,000,7,1,5,4
1455773,01/17/2015, $5,000,5,9,0,0
1455774,01/17/2015, $5,000,6,8,8,2
