1271497,09/22/2012, $5,000,1,12,18,26
1264850,09/21/2012, $5,000,11,14,19,23
1264527,09/20/2012, $5,000,1,6,13,22
1264195,09/19/2012, $5,000,8,18,19,24
1155978,09/18/2012, $5,000,10,12,15,25
1155979,09/17/2012, $5,000,10,13,15,25
1056884,09/15/2012, $5,000,1,5,11,26
1155980,09/15/2012, $5,000,1,5,11,26
1056803,09/14/2012, $5,000,4,9,16,24
1155981,09/14/2012, $5,000,4,9,16,24
1056460,09/14/2012, $5,000,4,9,16,24
1056384,09/13/2012, $5,000,3,4,6,19
1155982,09/13/2012, $5,000,3,4,6,19
1056461,09/13/2012, $5,000,3,4,6,19
1056156,09/12/2012, $5,000,12,18,21,22
1155983,09/12/2012, $5,000,12,18,21,22
1056462,09/12/2012, $5,000,12,18,21,22
1056157,09/11/2012, $5,000,2,6,12,23
1155984,09/11/2012, $5,000,2,6,12,23
1054938,09/11/2012, $5,000,2,6,12,23
1056158,09/10/2012, $5,000,2,12,15,20
1155985,09/10/2012, $5,000,2,12,15,20
1054939,09/10/2012, $5,000,2,12,15,20
1040598,09/08/2012, $5,000,8,12,18,24
1155986,09/08/2012, $5,000,8,12,18,24
1054940,09/08/2012, $5,000,8,12,18,24
1040599,09/07/2012, $5,000,10,14,16,26
1155987,09/07/2012, $5,000,10,14,16,26
1054941,09/07/2012, $5,000,10,14,16,26
1040350,09/06/2012, $5,000,1,8,17,20
1155988,09/06/2012, $5,000,1,8,17,20
1054942,09/06/2012, $5,000,1,8,17,20
1040060,09/05/2012, $5,000,1,12,20,23
1155989,09/05/2012, $5,000,1,12,20,23
1054943,09/05/2012, $5,000,1,12,20,23
1039897,09/04/2012, $5,000,9,17,24,25
1155990,09/04/2012, $5,000,9,17,24,25
1054944,09/04/2012, $5,000,9,17,24,25
1039329,09/03/2012, $5,000,3,15,20,23
1155991,09/03/2012, $5,000,3,15,20,23
1054945,09/03/2012, $5,000,3,15,20,23
1038887,09/01/2012, $5,000,1,11,23,24
1155992,09/01/2012, $5,000,1,11,23,24
1054946,09/01/2012, $5,000,1,11,23,24
1038888,08/31/2012, $5,000,3,18,20,21
1155993,08/31/2012, $5,000,3,18,20,21
1054947,08/31/2012, $5,000,3,18,20,21
1038611,08/30/2012, $5,000,2,7,12,14
1155994,08/30/2012, $5,000,2,7,12,14
1054948,08/30/2012, $5,000,2,7,12,14
1038286,08/29/2012, $5,000,1,4,17,26
1155995,08/29/2012, $5,000,1,4,17,26
