1465402,04/06/2015, $500,2,5,2
1465171,04/04/2015, $500,9,5,6
1465051,04/03/2015, $500,4,9,2
1464938,04/02/2015, $500,8,4,5
1464805,04/01/2015, $500,6,1,4
1464690,03/31/2015, $500,1,9,8
1464564,03/30/2015, $500,7,6,2
1464472,03/29/2015, $500,1,0,3
1464338,03/28/2015, $500,7,9,6
1464218,03/27/2015, $500,2,2,6
1464103,03/26/2015, $500,9,3,5
1463968,03/25/2015, $500,0,3,9
1463853,03/24/2015, $500,6,1,3
1463734,03/23/2015, $500,4,5,2
1463635,03/22/2015, $500,5,8,8
1463501,03/21/2015, $500,0,4,6
1463381,03/20/2015, $500,9,9,5
1463267,03/19/2015, $500,5,3,1
1463133,03/18/2015, $500,8,7,3
1463018,03/17/2015, $500,5,8,4
1462899,03/16/2015, $500,3,4,9
1462801,03/15/2015, $500,3,8,9
1462667,03/14/2015, $500,4,4,0
1462547,03/13/2015, $500,2,3,3
1462433,03/12/2015, $500,5,8,6
1462297,03/11/2015, $500,5,5,1
1462184,03/10/2015, $500,9,1,4
1462066,03/09/2015, $500,6,2,9
1461967,03/08/2015, $500,8,6,0
1461833,03/07/2015, $500,7,0,2
1461713,03/06/2015, $500,7,9,8
1461598,03/05/2015, $500,3,7,2
1461464,03/04/2015, $500,0,2,1
1461348,03/03/2015, $500,9,0,0
1461228,03/02/2015, $500,1,7,6
1461132,03/01/2015, $500,3,5,4
1461000,02/28/2015, $500,9,9,0
1460881,02/27/2015, $500,5,5,9
1460765,02/26/2015, $500,5,0,1
1460632,02/25/2015, $500,0,9,0
1460517,02/24/2015, $500,9,1,8
1460399,02/23/2015, $500,2,1,6
1460299,02/22/2015, $500,6,9,7
1460167,02/21/2015, $500,8,4,1
1460015,02/20/2015, $500,3,3,4
1459933,02/19/2015, $500,1,4,0
1459799,02/18/2015, $500,7,6,9
1459683,02/17/2015, $500,6,7,9
1459564,02/16/2015, $500,7,7,4
1459335,02/14/2015, $500,2,3,3
1459215,02/13/2015, $500,3,9,0
1459053,02/12/2015, $500,5,9,8
1459054,02/11/2015, $500,2,5,9
1458852,02/10/2015, $500,6,0,4
1458733,02/09/2015, $500,4,6,1
1458621,02/08/2015, $500,5,2,5
1458484,02/07/2015, $500,3,3,7
1458359,02/06/2015, $500,2,1,1
1458199,02/05/2015, $500,8,5,5
1458094,02/04/2015, $500,2,5,8
1457971,02/03/2015, $500,2,9,3
