1464008,03/25/2015, $89,000,6,7,24,30,39
1463886,03/24/2015, $75,000,14,18,21,31,35
1463767,03/23/2015, $70,000,6,12,26,28,29
1463662,03/22/2015, $65,000,6,8,14,22,38
1463540,03/21/2015, $60,000,5,7,18,19,31
1463415,03/20/2015, $55,000,10,11,27,28,36
1463298,03/19/2015, $50,000,14,16,23,30,39
1463173,03/18/2015, $50,000,12,13,31,32,34
1463050,03/17/2015, $278,000,15,21,31,33,37
1462932,03/16/2015, $251,000,2,25,26,36,37
1462828,03/15/2015, $229,000,2,10,20,34,37
1462706,03/14/2015, $201,000,1,2,15,31,35
1462581,03/13/2015, $176,000,2,13,26,30,32
1462465,03/12/2015, $155,000,3,19,28,33,36
1462338,03/11/2015, $132,000,2,10,14,22,23
1462215,03/10/2015, $113,000,16,18,22,23,29
1462099,03/09/2015, $97,000,1,22,30,31,33
1461994,03/08/2015, $84,000,18,22,29,32,39
1461872,03/07/2015, $66,000,5,9,13,19,38
1461747,03/06/2015, $50,000,5,17,20,21,25
1461630,03/05/2015, $155,000,1,4,17,33,35
1461504,03/04/2015, $133,000,7,8,10,12,13
1461381,03/03/2015, $112,000,4,11,31,32,38
1461261,03/02/2015, $95,000,3,4,12,14,34
1461157,03/01/2015, $83,000,15,22,23,25,35
1461038,02/28/2015, $66,000,4,13,29,32,36
1460915,02/27/2015, $50,000,13,19,22,28,30
1460797,02/26/2015, $82,000,2,6,13,20,27
1460672,02/25/2015, $65,000,11,14,17,20,39
1460549,02/24/2015, $50,000,4,8,9,17,31
1460431,02/23/2015, $280,000,15,22,35,36,38
1460326,02/22/2015, $256,000,8,17,27,36,37
1460206,02/21/2015, $228,000,2,3,13,21,36
1460049,02/20/2015, $201,000,7,9,23,37,38
1459964,02/19/2015, $179,000,5,15,22,32,33
1459839,02/18/2015, $158,000,7,8,9,22,28
1459716,02/17/2015, $139,000,12,29,35,36,38
1459597,02/16/2015, $126,000,9,12,19,22,24
1459492,02/15/2015, $110,000,3,16,30,35,36
1459373,02/14/2015, $90,000,9,25,27,36,39
1459249,02/13/2015, $75,000,7,11,15,23,39
1459092,02/12/2015, $70,000,6,16,18,21,31
1458996,02/11/2015, $65,000,2,7,23,32,36
1458884,02/10/2015, $60,000,9,11,14,18,38
1458766,02/09/2015, $55,000,4,14,20,38,39
1458651,02/08/2015, $50,000,1,5,21,31,39
1458525,02/07/2015, $66,000,4,12,18,20,27
1458395,02/06/2015, $50,000,1,7,26,33,36
1458233,02/05/2015, $93,000,4,8,11,20,22
1458138,02/04/2015, $75,000,10,20,34,35,38
1458006,02/03/2015, $70,000,3,26,35,37,38
1457880,02/02/2015, $65,000,4,13,24,28,29
1457770,02/01/2015, $60,000,3,11,17,21,27
1457642,01/31/2015, $55,000,1,13,18,26,34
1457507,01/30/2015, $50,000,1,9,23,35,37
1457379,01/29/2015, $108,000,7,17,27,35,38
1457239,01/28/2015, $89,000,2,13,14,15,34
1457101,01/27/2015, $74,000,8,12,15,18,20
1456970,01/26/2015, $60,000,3,10,14,16,37
1456851,01/25/2015, $50,000,1,17,19,32,39
1456721,01/24/2015, $80,000,1,9,12,15,34
1456579,01/23/2015, $64,000,7,16,25,32,34
1456441,01/22/2015, $50,000,2,13,15,28,30
1456247,01/21/2015, $111,000,15,17,30,34,35
1456248,01/20/2015, $94,000,23,26,28,30,35
1455994,01/19/2015, $79,000,12,14,15,23,38
1455869,01/18/2015, $67,000,6,18,19,21,27
1455725,01/17/2015, $50,000,18,23,24,28,36
1455571,01/16/2015, $371,000,10,13,33,34,37
1455424,01/15/2015, $335,000,1,10,17,24,35
1455275,01/14/2015, $301,000,1,19,29,32,35
1455125,01/13/2015, $271,000,5,20,21,25,36
1454979,01/12/2015, $245,000,6,13,28,30,31
1454855,01/11/2015, $223,000,1,4,7,11,32
1454706,01/10/2015, $196,000,3,11,26,33,37
1454557,01/09/2015, $171,000,3,5,6,13,35
1454336,01/08/2015, $151,000,8,17,27,29,32
1454337,01/07/2015, $131,000,7,14,26,33,35
1454111,01/06/2015, $111,000,9,18,20,31,33
1453981,01/05/2015, $94,000,7,18,22,30,32
1453837,01/04/2015, $81,000,13,18,24,34,38
1453740,01/03/2015, $70,000,7,15,20,22,39
1453533,01/02/2015, $65,000,1,5,10,16,26
1453363,01/01/2015, $60,000,2,7,12,17,33
1453187,12/31/2014, $55,000,7,16,28,32,35
1453011,12/30/2014, $50,000,1,5,7,19,23
1452837,12/29/2014, $77,000,1,5,10,13,19
1452692,12/28/2014, $65,000,12,28,29,33,34
1452527,12/27/2014, $50,000,7,8,14,30,31
1452351,12/26/2014, $78,000,1,2,9,13,14
1452190,12/25/2014, $67,000,1,4,11,16,33
1452018,12/24/2014, $50,000,6,10,24,30,35
1451835,12/23/2014, $77,000,3,9,14,18,35
1451660,12/22/2014, $62,000,2,21,26,38,39
1451502,12/21/2014, $50,000,5,12,14,16,30
1451334,12/20/2014, $423,000,17,19,21,32,33
1451148,12/19/2014, $383,000,17,26,27,29,36
1450976,12/18/2014, $348,000,9,11,17,25,39
1450792,12/17/2014, $313,000,2,7,12,26,37
1450609,12/16/2014, $282,000,4,19,28,37,38
1450428,12/15/2014, $254,000,12,22,25,32,33
1450263,12/14/2014, $232,000,6,15,17,32,39
1450085,12/13/2014, $202,000,2,3,10,23,33
1449893,12/12/2014, $177,000,3,7,10,16,25
1449716,12/11/2014, $156,000,17,19,21,34,38
1449523,12/10/2014, $133,000,2,6,14,31,36
1449332,12/09/2014, $113,000,8,25,27,37,38
1449151,12/08/2014, $96,000,4,18,20,23,34
1448984,12/07/2014, $82,000,3,9,12,29,32
1448807,12/06/2014, $70,000,9,24,25,26,38
1448616,12/05/2014, $65,000,9,18,22,26,31
1448438,12/04/2014, $60,000,9,13,16,22,39
1448244,12/03/2014, $55,000,4,5,6,13,33
1448052,12/02/2014, $50,000,13,27,29,33,39
1447912,12/01/2014, $65,000,2,16,22,31,37
1447707,11/30/2014, $60,000,9,20,36,38,39
1447533,11/29/2014, $55,000,12,23,24,30,39
1447343,11/28/2014, $50,000,4,7,16,22,34
1447156,11/27/2014, $50,000,7,11,25,32,34
1446959,11/26/2014, $65,000,19,24,27,28,38
1446765,11/25/2014, $50,000,5,6,22,29,32
1446580,11/24/2014, $313,000,1,10,18,24,35
1446403,11/23/2014, $288,000,17,21,26,28,37
1446235,11/22/2014, $257,000,12,15,16,25,38
1446040,11/21/2014, $228,000,6,26,30,36,37
1445858,11/20/2014, $202,000,11,21,25,29,33
1445660,11/19/2014, $177,000,5,7,12,22,35
1445468,11/18/2014, $155,000,3,20,25,34,39
1445282,11/17/2014, $137,000,1,5,22,29,37
1445113,11/16/2014, $121,000,11,17,21,26,32
1444935,11/15/2014, $100,000,1,6,22,32,35
1444748,11/14/2014, $82,000,3,19,20,22,27
1444564,11/13/2014, $67,000,2,4,10,21,32
1444368,11/12/2014, $50,000,1,5,24,27,38
1444174,11/11/2014, $467,000,7,14,16,20,24
1443989,11/10/2014, $428,000,7,13,16,27,34
1443821,11/09/2014, $396,000,1,3,16,21,23
