1458521,02/07/2015, $8,300,000,10,11,22,37,40,44
1458133,02/04/2015, $8,000,000,1,7,11,12,24,41
1457638,01/31/2015, $7,800,000,1,9,14,43,46,47
1457234,01/28/2015, $7,500,000,1,19,20,26,31,32
1456717,01/24/2015, $7,300,000,4,12,14,16,19,28
1456240,01/21/2015, $7,000,000,21,22,29,35,36,41
1455721,01/17/2015, $6,800,000,4,18,23,32,46,48
1455270,01/14/2015, $6,500,000,3,6,18,26,30,31
1454702,01/10/2015, $6,300,000,13,24,29,32,33,44
1454329,01/07/2015, $6,000,000,25,36,39,41,45,48
1453738,01/03/2015, $5,800,000,12,21,30,44,45,48
1453182,12/31/2014, $5,500,000,5,24,30,34,40,45
1452523,12/27/2014, $5,300,000,4,22,26,27,31,48
1452013,12/24/2014, $5,000,000,8,12,13,18,19,25
1451330,12/20/2014, $4,800,000,21,23,32,33,43,44
1450787,12/17/2014, $4,500,000,7,9,16,17,24,44
1450081,12/13/2014, $4,300,000,6,7,15,28,37,39
1449518,12/10/2014, $4,000,000,5,13,16,28,32,39
1448803,12/06/2014, $3,800,000,8,14,16,30,34,42
1448239,12/03/2014, $3,500,000,9,21,23,30,33,47
1447529,11/29/2014, $3,300,000,8,26,32,34,35,36
1446954,11/26/2014, $3,000,000,2,8,13,23,36,43
1446231,11/22/2014, $2,800,000,4,15,16,28,31,46
1445655,11/19/2014, $2,500,000,12,16,18,30,31,41
1444931,11/15/2014, $2,000,000,1,7,14,19,24,36
1444363,11/12/2014, $2,000,000,1,9,24,30,37,39
1443639,11/08/2014, $1,800,000,8,10,14,33,36,38
1443061,11/05/2014, $1,500,000,13,16,27,31,36,41
1442326,11/01/2014, $1,300,000,12,21,27,35,41,45
1441762,10/29/2014, $1,000,000,15,22,24,27,30,43
1441036,10/25/2014, $1,000,000,1,6,27,38,41,48
1440460,10/22/2014, $2,000,000,8,9,11,35,42,44
1439735,10/18/2014, $1,800,000,8,19,20,34,42,45
1439160,10/15/2014, $1,500,000,13,17,18,32,39,44
1438437,10/11/2014, $1,300,000,12,16,23,33,34,37
1437858,10/08/2014, $1,000,000,18,23,34,42,44,46
1437135,10/04/2014, $9,000,000,7,16,22,31,47,48
1436561,10/01/2014, $9,000,000,5,6,16,17,24,40
1435835,09/27/2014, $8,800,000,13,17,19,22,27,41
1435088,09/24/2014, $8,500,000,6,14,19,22,42,46
1434536,09/20/2014, $8,300,000,3,25,29,32,37,42
1433958,09/17/2014, $8,000,000,4,7,20,23,40,42
1433217,09/13/2014, $7,800,000,4,5,10,13,14,41
1432654,09/10/2014, $7,500,000,4,15,19,26,37,47
1431930,09/06/2014, $7,300,000,8,16,34,37,38,47
1431352,09/03/2014, $7,000,000,14,22,31,35,45,47
1430627,08/30/2014, $6,800,000,1,14,19,21,24,29
1430050,08/27/2014, $6,500,000,8,11,12,28,30,46
