1494327,02/27/2017,,3,9,11,13,15,18,19,25,27,34,36,39,46,49,53,58,59,61,63,69
1494302,02/26/2017,,4,5,7,9,12,13,17,21,25,27,30,33,34,44,50,53,55,56,67,69
1494267,02/25/2017,,1,4,5,14,20,22,27,29,31,34,37,40,41,42,47,48,50,55,59,68
1494234,02/24/2017,,2,4,7,8,10,11,19,21,22,28,32,37,40,46,47,54,60,61,63,69
1494207,02/23/2017,,8,13,16,25,30,32,33,38,40,41,46,50,51,52,54,60,61,63,65,70
1494174,02/22/2017,,2,3,9,13,22,27,30,32,36,47,48,49,53,54,56,58,61,63,68,70
1494143,02/21/2017,,1,2,9,14,17,18,20,25,26,30,31,36,40,43,52,53,54,58,60,68
1494117,02/20/2017,,2,8,12,18,21,23,24,27,28,29,31,32,35,37,40,44,47,49,58,59
1494074,02/19/2017,,4,5,8,9,13,14,22,29,33,39,40,47,53,55,56,61,62,63,65,68
1494075,02/18/2017,,2,3,7,11,12,22,23,33,37,41,43,44,47,53,54,59,60,65,68,69
1494025,02/17/2017,,4,7,21,23,24,26,32,34,36,37,38,42,43,44,48,51,54,57,60,61
1493998,02/16/2017,,5,10,11,14,18,19,21,26,27,33,34,35,41,43,44,50,51,58,61,66
1493965,02/15/2017,,1,5,12,16,22,24,26,33,34,39,42,43,45,46,47,53,59,62,66,70
1493934,02/14/2017,,2,6,8,9,11,16,19,22,26,29,36,40,42,44,45,46,49,53,60,64
1493908,02/13/2017,,4,6,17,19,21,22,23,29,31,36,38,43,46,47,52,53,57,58,66,69
1493882,02/12/2017,,7,12,14,15,18,21,23,27,29,33,37,42,44,48,50,51,59,63,66,70
1493849,02/11/2017,,1,5,6,10,16,17,22,27,28,39,40,41,43,49,50,55,58,66,67,70
1493815,02/10/2017,,6,7,12,15,19,25,28,30,31,33,37,39,40,41,54,57,58,60,63,69
1493788,02/09/2017,,1,4,6,7,8,9,12,17,22,25,26,27,32,34,38,41,42,52,57,65
1493755,02/08/2017,,3,4,8,11,12,13,14,20,21,26,31,34,35,36,39,43,51,58,60,70
1493714,02/07/2017,,5,9,15,23,28,30,31,32,35,37,38,40,42,43,44,55,56,59,66,68
1493715,02/06/2017,,1,3,4,5,8,12,14,17,18,22,33,37,43,44,48,57,59,62,66,70
1493673,02/05/2017,,4,15,16,22,24,26,27,29,30,31,32,36,40,42,46,49,60,62,67,70
1493640,02/04/2017,,1,5,6,7,8,11,19,22,25,29,32,34,38,39,43,48,52,66,67,70
1493606,02/03/2017,,1,4,5,6,9,15,16,20,28,29,36,44,50,53,57,58,59,60,62,64
1493580,02/02/2017,,2,6,8,16,19,23,30,31,32,34,35,37,38,41,43,50,52,53,59,64
1493547,02/01/2017,,1,7,19,20,25,31,34,36,37,40,42,43,51,57,58,59,61,63,64,69
1493516,01/31/2017,,2,4,8,13,15,16,19,20,26,27,31,36,43,45,56,59,62,66,67,70
1493490,01/30/2017,,1,2,6,7,8,10,13,20,22,23,26,27,32,41,50,52,57,59,61,64
1493465,01/29/2017,,3,8,13,15,16,17,18,19,23,25,27,28,31,44,45,47,62,65,66,70
1493431,01/28/2017,,1,3,6,14,15,18,19,35,36,37,39,42,45,48,50,52,54,55,64,70
1493397,01/27/2017,,3,11,18,20,21,24,28,29,34,37,41,42,44,45,46,48,56,61,62,65
1493371,01/26/2017,,3,8,12,14,15,17,19,21,22,24,25,31,33,37,45,54,55,61,62,63
1493337,01/25/2017,,2,7,8,23,31,35,36,40,47,48,49,53,57,58,59,60,62,63,64,69
1493306,01/24/2017,,2,4,5,8,15,18,22,23,24,28,31,34,35,38,40,41,51,53,61,65
1493280,01/23/2017,,5,6,7,19,22,24,27,28,29,30,31,34,46,48,54,55,56,64,67,68
1493254,01/22/2017,,1,4,6,12,19,22,23,24,31,35,37,50,53,54,56,57,61,62,65,69
1493221,01/21/2017,,14,15,21,23,28,30,34,37,38,44,45,46,48,49,50,58,60,63,64,67
1493177,01/20/2017,,6,9,21,27,29,31,33,37,41,45,46,47,48,51,52,53,54,63,66,68
1493178,01/19/2017,,3,4,6,7,9,15,16,18,21,22,29,31,38,41,45,55,65,66,69,70
1493127,01/18/2017,,1,7,18,19,23,25,26,28,29,30,33,40,42,43,49,50,51,66,68,69
1493086,01/17/2017,,1,3,4,5,6,11,17,18,22,24,32,35,39,50,55,56,62,64,66,67
1493087,01/16/2017,,2,5,7,10,12,20,29,33,34,35,40,43,45,48,50,51,53,56,64,67
1493045,01/15/2017,,1,4,6,10,11,12,17,20,30,31,36,40,44,45,46,47,48,50,64,69
1493011,01/14/2017,,1,2,8,15,23,25,29,32,37,42,43,45,46,53,56,59,60,62,65,69
1492977,01/13/2017,,2,3,7,8,9,12,15,19,21,27,35,39,45,52,54,56,57,60,62,64
1492950,01/12/2017,,6,9,11,12,15,18,21,23,35,36,47,48,50,52,56,59,60,63,68,70
1492917,01/11/2017,,13,14,15,30,34,37,40,41,44,46,47,48,51,52,56,59,63,65,66,69
1492886,01/10/2017,,3,4,5,7,9,11,17,29,34,36,37,38,44,49,51,60,65,66,68,70
1492861,01/09/2017,,2,4,5,9,10,11,12,26,33,38,41,45,46,54,59,60,62,65,66,70
1492836,01/08/2017,,3,4,5,7,10,16,20,28,35,37,39,40,41,44,55,57,58,59,64,66
1492803,01/07/2017,,3,5,8,11,12,13,14,15,20,36,44,49,51,57,58,60,62,64,67,68
1492770,01/06/2017,,1,2,3,9,11,17,20,25,26,32,42,43,49,50,51,54,56,60,62,70
1492743,01/05/2017,,3,4,6,8,10,15,20,21,27,34,38,40,43,46,53,55,58,64,66,67
1492711,01/04/2017,,1,7,11,12,19,23,30,40,43,44,47,50,53,56,57,58,61,65,69,70
1492680,01/03/2017,,1,6,19,20,22,24,28,30,34,40,43,44,51,54,59,60,63,66,67,68
1492655,01/02/2017,,2,4,6,13,24,27,29,33,36,37,38,43,50,53,55,59,60,66,68,69
1492630,01/01/2017,,4,8,12,14,16,17,22,23,26,31,37,44,47,48,51,52,59,60,61,65
1492598,12/31/2016,,2,6,7,8,11,14,20,21,22,31,32,33,35,40,46,50,57,58,59,70
1492563,12/30/2016,,1,4,5,10,13,18,22,24,25,27,30,38,40,47,51,57,58,60,63,65
1491855,12/29/2016,,1,2,10,22,23,27,28,35,36,37,39,44,46,49,54,56,62,63,64,65
1491822,12/28/2016,,1,8,13,14,18,21,30,31,39,44,47,48,52,54,57,59,61,62,67,70
1491790,12/27/2016,,1,4,18,20,30,31,33,34,36,50,51,52,54,59,63,64,65,66,67,68
1491763,12/26/2016,,4,7,8,14,15,19,25,28,31,34,37,41,43,44,50,51,55,60,61,64
1491737,12/25/2016,,10,14,15,16,19,21,23,28,31,38,41,46,47,48,51,56,62,63,65,66
1491703,12/24/2016,,2,4,9,10,16,19,20,23,24,25,30,33,38,42,44,46,47,64,66,69
1491668,12/23/2016,,5,6,12,22,23,24,25,27,32,34,37,39,47,51,53,54,56,65,67,70
1491626,12/22/2016,,7,9,15,16,18,21,27,29,33,34,38,40,41,43,44,48,54,66,67,70
1491627,12/21/2016,,4,8,16,17,19,20,22,27,32,33,34,38,41,49,55,56,58,60,62,70
1491575,12/20/2016,,5,6,8,9,16,17,19,20,25,28,29,32,33,48,50,52,55,59,61,64
1491548,12/19/2016,,2,9,10,11,12,15,16,21,22,25,29,39,40,49,52,56,60,62,63,67
1491522,12/18/2016,,12,14,20,27,28,30,32,33,34,35,37,38,43,44,51,57,58,59,62,66
1491487,12/17/2016,,4,8,10,14,15,22,26,28,30,33,34,37,39,40,42,44,51,55,56,61
1491452,12/16/2016,,11,12,18,36,41,43,46,47,49,50,54,56,57,58,59,61,62,65,68,69
1491423,12/15/2016,,1,2,5,6,9,10,14,16,17,18,39,41,46,48,49,55,57,62,64,69
1491383,12/14/2016,,6,10,13,16,19,20,21,29,33,34,36,37,40,48,51,52,55,59,64,69
1491384,12/13/2016,,1,3,6,14,15,17,18,20,23,30,36,39,40,41,52,53,59,60,64,70
1491332,12/12/2016,,5,17,18,20,25,27,28,31,34,35,37,40,45,51,53,55,60,65,68,70
1491306,12/11/2016,,1,11,19,23,24,27,28,29,31,34,35,36,37,38,39,42,56,63,65,66
1491271,12/10/2016,,2,10,12,14,15,17,20,27,35,40,47,50,51,53,57,58,59,63,67,69
1491236,12/09/2016,,2,3,9,10,11,13,15,20,24,25,28,34,36,47,49,51,54,61,64,65
1491209,12/08/2016,,11,12,13,18,22,23,24,25,28,29,32,39,47,49,53,55,62,66,69,70
1491175,12/07/2016,,8,10,14,20,21,23,26,27,35,38,42,44,45,49,51,57,60,63,66,69
1491144,12/06/2016,,6,8,10,14,17,22,29,30,32,37,38,39,42,44,46,50,59,65,66,68
1491117,12/05/2016,,1,3,5,15,19,24,27,30,34,35,38,39,49,52,59,60,61,62,67,69
1491090,12/04/2016,,3,19,20,21,24,25,26,27,30,35,45,46,49,53,55,56,58,62,64,65
1491057,12/03/2016,,1,7,8,12,17,22,24,26,29,31,34,35,36,40,47,49,50,55,65,70
1491022,12/02/2016,,1,7,11,13,16,28,30,39,43,45,47,49,50,56,59,62,63,67,69,70
1490995,12/01/2016,,2,7,8,12,15,16,17,24,26,28,29,36,37,47,51,52,55,62,64,66
1490961,11/30/2016,,1,3,4,6,10,11,20,23,25,27,36,37,38,44,45,48,59,60,61,63
1490929,11/29/2016,,3,12,13,14,16,18,23,24,28,30,31,45,49,52,53,55,56,62,64,69
1490902,11/28/2016,,1,9,10,13,17,19,21,23,25,29,38,39,44,46,52,55,57,61,63,69
1490876,11/27/2016,,3,4,10,15,18,20,23,24,25,26,27,29,36,39,47,53,55,58,59,60
1490842,11/26/2016,,2,5,11,15,20,25,26,29,30,31,32,37,38,39,41,50,51,57,63,68
1490807,11/25/2016,,1,3,4,7,11,13,19,22,31,33,35,36,39,53,54,55,58,60,62,67
1490780,11/24/2016,,5,6,7,15,18,21,23,24,27,35,37,40,44,55,57,60,63,68,69,70
1490745,11/23/2016,,7,8,11,13,17,19,20,21,25,30,32,41,44,45,53,57,63,65,68,69
1490713,11/22/2016,,4,10,11,14,15,19,26,28,39,43,51,52,56,57,58,61,65,66,69,70
1490686,11/21/2016,,1,2,3,4,12,18,21,23,24,28,33,36,37,39,41,45,46,47,49,59
1490658,11/20/2016,,1,3,7,10,12,17,25,27,31,32,33,37,38,39,42,52,57,58,66,70
1490625,11/19/2016,,2,9,18,19,20,21,24,28,30,32,33,34,44,45,47,50,52,56,58,67
1490590,11/18/2016,,11,14,18,23,27,30,33,36,40,41,44,46,49,50,53,55,56,59,62,70
1490563,11/17/2016,,2,8,9,14,16,19,21,27,29,31,35,36,38,39,44,45,48,53,55,58
1490528,11/16/2016,,2,10,13,21,22,29,33,36,37,38,44,45,49,50,51,52,53,56,61,65
1490496,11/15/2016,,3,4,11,18,24,27,31,32,35,37,40,43,45,50,53,59,62,65,69,70
1490469,11/14/2016,,5,12,19,20,23,34,35,39,42,44,45,50,52,53,60,61,62,64,69,70
1490442,11/13/2016,,6,11,13,15,20,22,26,27,34,35,40,41,42,48,51,52,53,54,62,66
1490408,11/12/2016,,2,12,15,18,25,37,40,43,46,48,49,52,54,55,60,62,65,66,67,69
1490373,11/11/2016,,1,2,5,6,8,16,27,30,31,32,34,35,38,42,44,48,49,56,59,60
1490346,11/10/2016,,7,8,17,20,22,26,28,31,32,35,38,41,42,44,47,54,57,58,61,63
1490311,11/09/2016,,1,3,11,13,19,21,26,32,35,37,38,40,42,50,51,53,62,63,65,68
1490279,11/08/2016,,7,9,18,19,21,24,25,26,32,35,42,45,47,49,54,60,61,64,65,68
1490252,11/07/2016,,2,3,10,13,14,18,20,21,26,29,31,32,37,38,41,46,53,60,61,68
1490215,11/06/2016,,9,12,16,23,32,33,35,36,38,39,40,41,46,52,55,56,60,61,62,64
1490193,11/05/2016,,3,4,9,11,14,19,22,24,27,31,37,38,39,42,43,44,48,52,55,65
1490157,11/04/2016,,2,6,13,19,22,27,29,33,35,36,40,42,43,46,47,49,50,51,55,62
1490130,11/03/2016,,2,9,13,21,22,23,24,25,31,32,35,41,42,43,48,50,52,56,58,61
1490097,11/02/2016,,11,14,16,17,19,26,30,31,33,35,39,40,41,43,45,49,56,58,69,70
1490064,11/01/2016,,3,4,6,7,13,15,20,25,27,29,34,38,41,46,48,50,58,62,63,69
1490037,10/31/2016,,3,6,11,13,27,30,35,37,40,41,44,52,53,56,62,63,64,67,68,70
1490011,10/30/2016,,8,9,15,22,24,25,26,33,34,35,38,41,42,44,48,50,51,55,58,61
1489977,10/29/2016,,8,11,12,17,19,25,30,33,40,42,49,51,52,55,56,57,61,63,64,65
1489941,10/28/2016,,4,5,6,12,19,22,23,25,29,30,32,33,37,43,48,50,53,54,59,69
1489914,10/27/2016,,1,5,8,15,19,24,28,31,33,36,37,39,43,44,45,46,50,53,57,64
1489880,10/26/2016,,9,10,24,26,30,37,38,39,41,44,51,53,55,56,58,61,64,66,68,70
1489847,10/25/2016,,3,12,14,15,16,17,19,30,37,39,40,43,52,53,55,59,62,64,65,68
1489821,10/24/2016,,1,3,5,11,17,18,21,23,29,34,36,45,47,49,50,58,60,64,68,70
1489795,10/23/2016,,4,8,15,20,27,28,31,34,37,40,41,47,49,57,61,62,63,64,65,67
1489760,10/22/2016,,6,8,14,17,19,20,25,29,30,32,33,38,42,51,53,54,57,61,68,69
1489725,10/21/2016,,1,4,7,8,11,13,18,24,25,28,31,41,48,49,53,58,62,63,65,66
1489698,10/20/2016,,1,3,4,8,11,21,22,25,27,29,37,41,50,51,53,57,58,67,68,69
1489661,10/19/2016,,9,21,22,26,27,28,29,30,32,33,34,35,37,40,45,53,55,61,63,65
1489631,10/18/2016,,2,5,6,7,9,13,14,17,19,23,25,28,32,42,45,47,49,50,51,63
1489604,10/17/2016,,6,8,12,15,18,20,27,28,32,35,39,42,44,47,49,50,54,65,67,68
1489576,10/16/2016,,13,15,16,17,18,20,25,28,29,31,36,37,41,42,43,44,60,63,69,70
1489543,10/15/2016,,2,3,4,6,7,8,12,23,27,29,31,32,35,36,37,46,51,56,62,69
1489508,10/14/2016,,2,5,6,10,14,15,21,22,26,27,28,30,37,39,45,54,55,62,67,69
1489482,10/13/2016,,2,3,5,11,13,14,15,22,23,29,32,35,42,43,44,46,49,53,59,61
1489447,10/12/2016,,3,4,8,13,15,16,18,19,35,37,41,42,43,45,49,50,52,61,65,70
1489415,10/11/2016,,13,14,22,23,30,32,34,35,36,40,42,47,49,51,53,54,57,64,69,70
1489388,10/10/2016,,3,6,15,21,28,30,33,37,38,39,41,43,47,50,53,56,57,66,67,70
1489362,10/09/2016,,1,4,12,13,19,21,23,27,30,34,35,38,39,45,50,51,52,56,64,70
1489327,10/08/2016,,2,3,5,12,17,20,21,22,25,27,32,33,39,42,43,46,53,56,66,67
1489292,10/07/2016,,2,3,7,13,23,24,25,26,28,30,37,40,42,51,54,55,56,60,67,70
1489265,10/06/2016,,4,5,7,9,10,12,16,25,29,30,31,38,43,46,47,51,54,58,61,63
1489231,10/05/2016,,4,11,20,21,22,23,28,30,38,39,41,43,44,45,48,50,54,61,68,70
1489199,10/04/2016,,4,8,15,17,21,27,32,33,34,35,37,40,42,45,50,52,53,55,64,65
1489172,10/03/2016,,1,2,9,10,17,19,20,25,27,35,40,44,46,49,51,59,61,63,65,70
1489146,10/02/2016,,6,9,11,12,14,18,21,23,25,36,37,41,44,49,51,53,59,63,64,69
1489112,10/01/2016,,2,6,10,25,27,29,32,33,42,44,49,51,52,54,55,57,58,63,67,69
1489060,09/30/2016,,2,8,16,23,24,28,34,36,38,39,49,50,56,57,60,61,64,67,68,69
1489041,09/29/2016,,4,6,8,9,10,11,12,14,25,29,31,41,42,44,55,59,63,68,69,70
1489014,09/28/2016,,3,4,13,15,17,18,26,29,33,34,38,41,44,50,51,61,64,65,67,69
1488984,09/27/2016,,1,5,10,12,17,18,26,28,29,32,37,41,45,47,51,53,57,63,65,70
1488957,09/26/2016,,1,3,6,7,10,12,15,19,21,25,38,48,52,54,58,59,61,62,64,67
1488931,09/25/2016,,1,8,11,19,21,28,29,31,32,38,39,41,44,47,48,50,52,62,65,68
1488896,09/24/2016,,7,9,10,22,23,24,26,30,32,37,39,41,42,43,51,56,58,63,64,67
1488861,09/23/2016,,1,3,8,18,24,28,29,42,44,51,52,55,56,57,58,59,60,66,67,69
1488833,09/22/2016,,2,7,9,10,13,21,22,26,30,37,39,44,45,49,52,53,55,58,65,69
1488799,09/21/2016,,1,7,10,11,13,28,30,32,40,43,51,55,56,57,59,60,62,63,64,68
1488759,09/20/2016,,11,13,17,21,22,25,29,34,38,39,41,43,50,52,53,60,61,62,65,68
1488740,09/19/2016,,2,4,6,7,12,14,17,22,26,36,37,38,46,49,50,51,52,62,64,69
1488703,09/18/2016,,2,5,7,14,15,16,17,19,21,24,26,29,38,44,45,53,61,62,64,66
1488679,09/17/2016,,10,11,18,19,22,25,26,27,42,44,47,48,53,57,58,61,66,67,68,69
1488644,09/16/2016,,4,6,12,18,19,24,25,30,32,33,34,37,40,41,42,44,49,58,68,69
1488607,09/15/2016,,1,3,7,9,13,14,17,29,31,38,40,41,46,50,51,55,59,60,63,66
1488582,09/14/2016,,2,7,9,11,16,21,22,23,27,31,34,42,48,49,53,54,55,58,59,68
1488550,09/13/2016,,1,2,6,8,13,14,21,22,32,33,47,48,50,53,54,57,60,63,65,67
1488523,09/12/2016,,1,2,8,10,23,26,27,28,31,33,34,39,46,48,55,57,59,60,67,69
1488496,09/11/2016,,4,7,10,13,14,15,18,23,25,27,28,31,41,42,51,52,54,56,66,70
1488462,09/10/2016,,1,4,5,6,7,10,16,19,26,27,31,32,35,50,53,60,62,64,67,69
1488427,09/09/2016,,4,5,6,8,15,19,27,28,33,38,44,45,46,50,51,52,55,59,66,69
1488400,09/08/2016,,5,10,12,17,20,24,25,30,37,41,46,52,53,56,59,60,61,64,65,70
1488358,09/07/2016,,7,13,22,23,25,26,27,32,33,37,38,43,48,50,52,55,60,62,64,65
1488334,09/06/2016,,3,8,10,17,21,24,28,34,36,38,42,46,48,52,57,61,62,64,66,67
1488300,09/05/2016,,2,4,14,15,23,25,26,27,39,47,50,52,55,56,57,58,59,61,66,70
1488280,09/04/2016,,6,8,10,12,14,19,24,25,26,29,31,42,43,47,50,52,56,60,62,66
1488247,09/03/2016,,3,5,6,10,11,16,18,22,25,33,35,36,42,44,45,47,53,58,60,63
1488212,09/02/2016,,1,2,3,8,9,10,12,14,16,25,29,36,37,39,41,42,58,59,62,65
1488186,09/01/2016,,1,2,5,15,16,19,23,27,31,32,37,38,41,44,50,56,58,62,65,66
1488151,08/31/2016,,1,5,10,21,23,27,31,34,39,40,45,49,50,53,56,57,62,65,66,68
1488119,08/30/2016,,4,5,6,10,12,15,21,32,34,39,40,43,47,48,50,53,54,59,62,67
1488092,08/29/2016,,4,5,7,11,18,22,24,25,30,32,33,34,35,36,37,41,52,57,59,69
1488066,08/28/2016,,1,2,5,6,7,10,11,15,17,25,27,31,33,37,38,46,47,56,57,58
1488031,08/27/2016,,4,6,10,11,17,26,33,34,35,36,44,49,50,52,55,56,59,63,64,67
1487996,08/26/2016,,5,6,17,22,23,25,27,29,33,35,36,37,41,44,59,60,61,65,68,69
1487958,08/25/2016,,5,6,7,14,17,20,21,23,26,28,34,41,47,48,52,54,59,61,65,70
1487933,08/24/2016,,1,3,6,14,15,22,23,27,28,30,32,34,38,39,42,47,50,57,59,61
1487901,08/23/2016,,1,5,12,16,17,20,22,27,29,34,38,40,42,47,49,52,54,59,63,66
1487875,08/22/2016,,3,5,8,16,17,19,23,25,29,31,34,36,39,41,46,52,55,61,63,70
1487850,08/21/2016,,7,11,12,13,14,22,30,33,34,35,38,39,45,46,47,48,58,60,63,69
1487805,08/20/2016,,1,2,4,7,10,11,12,16,21,26,30,33,34,36,41,44,45,48,64,67
1487779,08/19/2016,,5,10,13,16,17,22,29,34,35,36,38,46,49,50,52,56,57,60,64,67
1487741,08/18/2016,,6,7,12,20,22,28,33,34,35,41,43,44,53,59,61,64,66,68,69,70
1487716,08/17/2016,,1,2,5,16,17,25,30,34,35,36,39,49,51,56,57,60,63,64,67,70
1487684,08/16/2016,,3,9,10,11,13,16,17,18,19,29,40,41,42,45,48,59,61,65,66,69
