1493963,02/15/2017,,1,3,5,6,10,12,15,19,24,25,31,32,36,37,42,47,50,53,56,64
1493933,02/14/2017,,3,6,9,19,23,24,25,32,33,38,39,41,47,49,51,53,54,60,63,70
1493907,02/13/2017,,4,8,11,20,25,26,34,37,45,49,55,56,58,59,63,64,67,68,69,70
1493881,02/12/2017,,3,5,7,12,17,19,20,23,25,27,30,33,34,37,42,46,57,59,63,68
1493847,02/11/2017,,2,4,9,10,13,23,25,31,33,39,42,43,46,49,51,56,57,59,61,63
1493814,02/10/2017,,2,10,11,13,15,20,22,24,27,29,30,34,36,37,45,48,60,66,68,69
1493787,02/09/2017,,5,8,9,14,21,23,28,31,32,40,43,44,45,47,51,57,59,65,66,67
1493753,02/08/2017,,1,3,12,13,18,19,22,42,44,47,48,50,51,52,57,62,64,66,68,70
1493712,02/07/2017,,4,6,8,14,17,19,22,23,24,25,33,36,37,41,42,45,52,56,62,66
1493713,02/06/2017,,3,4,9,10,12,13,18,23,25,30,37,46,49,51,52,58,61,63,66,67
1493672,02/05/2017,,1,5,10,12,15,17,27,45,47,52,53,55,56,59,61,62,63,65,69,70
1493638,02/04/2017,,6,7,9,12,17,19,22,23,27,29,34,42,46,47,50,51,52,58,62,70
1493605,02/03/2017,,6,11,19,23,25,27,29,32,33,36,39,40,43,51,52,53,55,59,68,70
1493545,02/01/2017,,3,8,17,18,23,25,28,30,36,37,38,43,47,52,57,59,60,61,65,70
1493515,01/31/2017,,13,17,20,23,24,26,29,30,31,37,41,42,43,47,48,49,58,64,66,69
1493489,01/30/2017,,5,7,8,9,12,20,21,25,27,34,41,46,47,49,54,57,58,64,67,70
1493464,01/29/2017,,2,3,11,14,15,20,31,36,43,44,48,50,52,53,54,60,64,65,66,68
1493429,01/28/2017,,3,4,5,6,16,20,23,24,28,29,31,33,36,39,40,43,46,50,52,59
1493396,01/27/2017,,2,18,22,26,28,29,31,36,37,40,44,46,47,51,54,55,59,63,64,65
1493370,01/26/2017,,1,2,9,11,12,17,21,23,24,29,33,36,37,47,50,51,54,58,65,69
1493335,01/25/2017,,1,3,6,10,11,13,14,15,22,23,33,35,36,37,38,45,53,54,60,67
1493305,01/24/2017,,1,3,9,13,17,18,21,23,29,36,40,41,42,45,46,56,58,60,65,66
1493279,01/23/2017,,1,2,3,4,11,13,18,22,28,32,34,38,45,48,59,62,65,67,68,69
1493253,01/22/2017,,3,6,7,10,11,12,13,15,21,26,31,36,41,43,48,49,53,54,65,68
1493219,01/21/2017,,7,13,16,21,24,32,33,34,36,38,39,40,41,45,53,57,59,65,68,69
1493175,01/20/2017,,1,2,3,5,9,10,14,24,25,26,27,30,32,34,37,49,50,55,61,70
1493176,01/19/2017,,1,6,12,14,18,29,31,35,36,41,43,44,47,49,50,55,56,57,64,69
1493125,01/18/2017,,1,7,12,17,19,21,26,32,40,44,45,52,53,54,56,60,63,64,65,69
1493084,01/17/2017,,2,3,11,14,15,20,26,27,30,36,37,39,40,47,50,53,54,55,57,61
1493085,01/16/2017,,4,7,9,11,15,20,28,29,30,31,33,43,45,51,54,62,63,67,68,70
1493044,01/15/2017,,5,6,8,10,12,14,19,26,31,33,34,35,36,38,40,52,53,54,55,56
1493009,01/14/2017,,6,8,9,10,13,17,20,23,29,32,33,35,37,39,40,43,59,60,65,69
1492976,01/13/2017,,2,10,11,17,22,24,26,35,40,42,46,48,53,54,56,57,62,63,68,70
1492949,01/12/2017,,1,4,7,8,13,17,20,22,23,30,31,33,38,44,45,56,63,66,69,70
1492915,01/11/2017,,1,12,14,18,20,21,23,25,35,43,44,46,48,52,55,57,59,64,66,67
1492885,01/10/2017,,1,3,5,8,18,19,21,25,31,32,33,37,41,46,48,51,53,68,69,70
1492860,01/09/2017,,1,4,11,13,17,18,24,26,28,32,42,43,45,48,49,51,54,56,61,64
1492835,01/08/2017,,8,9,10,11,13,16,24,27,28,36,39,40,41,48,52,57,62,65,67,68
1492801,01/07/2017,,6,8,10,13,15,16,17,23,25,28,32,37,41,51,53,54,58,59,69,70
1492769,01/06/2017,,2,4,8,19,23,24,28,30,34,35,38,45,47,50,55,56,59,60,64,69
1492709,01/04/2017,,2,4,10,15,18,21,22,23,24,29,30,31,37,39,43,45,55,56,67,69
1492679,01/03/2017,,5,14,18,21,26,27,32,36,37,42,47,49,53,56,57,61,65,66,68,70
1492654,01/02/2017,,3,7,8,13,14,19,21,23,29,37,38,47,48,51,53,54,57,58,63,65
1492629,01/01/2017,,3,4,12,14,18,20,35,36,42,43,45,51,52,55,58,62,63,67,68,69
1492596,12/31/2016,,1,6,7,9,20,24,36,37,41,42,46,54,55,57,58,59,62,64,66,68
1492562,12/30/2016,,1,2,4,5,10,12,17,24,26,29,32,34,37,41,46,51,52,59,62,68
1491854,12/29/2016,,3,5,8,9,10,13,16,21,26,28,31,36,40,42,47,53,54,56,60,67
1491820,12/28/2016,,3,4,10,12,14,20,24,26,30,34,35,36,37,43,52,53,54,63,64,66
1491789,12/27/2016,,4,7,8,9,14,15,16,18,19,22,23,26,28,33,43,44,53,54,62,65
1491762,12/26/2016,,1,7,11,16,19,20,28,30,35,36,37,42,48,60,61,63,65,67,68,70
1491736,12/25/2016,,3,4,8,11,14,15,16,26,27,29,32,33,34,38,39,42,47,51,55,59
1491701,12/24/2016,,3,12,13,15,16,28,29,31,33,35,37,40,43,44,46,51,55,64,69,70
1491667,12/23/2016,,2,5,6,7,13,19,23,27,29,35,41,42,45,52,54,58,60,62,65,69
1491623,12/22/2016,,4,11,12,18,19,21,25,27,29,33,35,42,49,50,52,56,57,62,63,67
1491624,12/21/2016,,1,2,3,8,12,20,22,24,26,29,30,38,42,45,46,49,52,58,65,69
1491574,12/20/2016,,6,8,16,20,22,24,26,27,32,33,40,45,49,50,51,54,56,63,64,68
1491547,12/19/2016,,2,5,9,13,14,18,33,37,43,45,46,47,48,50,56,57,59,60,62,67
1491521,12/18/2016,,6,8,9,10,14,15,18,21,23,25,28,33,35,38,41,46,53,55,63,64
1491485,12/17/2016,,1,6,7,14,20,21,23,25,35,43,48,52,53,56,59,61,62,65,67,69
1491451,12/16/2016,,7,12,15,16,19,20,23,24,25,26,31,42,48,49,50,54,57,58,64,70
1491422,12/15/2016,,1,2,7,8,9,16,17,19,20,22,25,30,32,33,39,46,49,67,68,70
1491381,12/14/2016,,3,7,10,17,21,23,29,36,38,41,48,49,51,52,54,56,57,62,63,67
1491356,12/13/2016,,7,9,14,15,17,18,20,23,24,26,27,29,45,47,52,53,61,62,63,65
1491331,12/12/2016,,5,6,8,10,12,13,14,25,26,29,32,41,42,45,46,49,52,57,58,59
1491305,12/11/2016,,9,14,19,24,26,27,31,34,35,40,42,47,49,50,52,59,61,63,64,67
1491269,12/10/2016,,3,7,12,15,17,22,27,28,33,37,38,39,42,48,51,53,54,55,63,68
1491235,12/09/2016,,2,7,8,9,14,21,22,24,31,38,39,43,44,49,50,51,64,67,68,70
1491173,12/07/2016,,1,13,14,17,21,22,26,29,33,35,36,37,40,48,49,50,56,57,62,64
1491143,12/06/2016,,7,13,15,19,22,23,24,26,29,37,39,40,48,50,59,61,64,65,67,68
1491116,12/05/2016,,4,7,8,12,13,16,17,23,26,35,49,53,54,57,58,62,63,64,66,68
1491089,12/04/2016,,2,9,12,13,16,17,22,23,25,28,31,37,41,42,50,54,61,68,69,70
1491055,12/03/2016,,5,7,8,11,12,16,20,21,24,25,35,38,46,47,50,52,56,57,67,68
1491021,12/02/2016,,1,5,6,7,8,10,11,12,14,15,19,20,23,24,30,43,45,53,56,60
1490994,12/01/2016,,3,6,10,14,20,21,24,27,30,31,43,48,52,58,59,60,61,65,66,69
1490959,11/30/2016,,1,5,7,11,20,21,23,24,26,27,30,33,41,43,45,48,57,58,61,66
1490928,11/29/2016,,5,7,8,12,13,16,19,24,30,31,32,46,48,57,59,62,65,67,69,70
1490901,11/28/2016,,1,3,4,5,9,12,15,20,22,23,31,34,36,37,53,54,59,64,67,70
1490875,11/27/2016,,10,22,23,31,36,40,42,46,49,50,51,52,58,62,63,65,66,67,69,70
1490840,11/26/2016,,3,5,12,13,16,19,21,24,27,31,40,41,42,49,55,57,60,61,63,69
1490806,11/25/2016,,6,9,16,19,23,26,28,30,32,33,35,36,39,45,46,49,53,57,60,69
1490779,11/24/2016,,1,4,6,13,18,20,29,31,34,36,40,42,45,48,54,55,59,64,66,67
1490743,11/23/2016,,1,5,8,11,17,18,19,22,29,33,34,36,39,40,44,53,59,61,63,69
1490712,11/22/2016,,3,4,5,9,12,13,17,18,24,28,31,34,43,46,48,50,56,61,68,69
1490685,11/21/2016,,5,9,10,14,16,19,22,25,26,34,42,52,53,56,58,60,61,63,65,70
1490657,11/20/2016,,1,5,6,7,10,18,20,23,27,30,33,34,38,40,42,44,50,51,54,56
1490623,11/19/2016,,5,7,17,18,20,23,25,30,33,34,35,39,45,46,51,57,60,64,67,69
1490589,11/18/2016,,4,5,7,8,12,17,22,23,24,29,30,32,49,53,55,59,60,63,66,70
1490562,11/17/2016,,1,11,13,14,17,19,26,29,34,35,37,41,42,46,49,53,60,65,66,68
1490526,11/16/2016,,2,3,5,10,15,20,23,24,32,39,46,49,50,53,55,56,62,68,69,70
1490495,11/15/2016,,2,5,6,7,20,24,27,30,35,38,39,42,46,50,54,55,57,64,67,68
1490468,11/14/2016,,1,6,7,13,15,18,20,22,23,25,29,32,44,48,53,57,58,64,68,69
1490441,11/13/2016,,1,4,10,13,15,18,21,24,28,31,36,46,47,51,54,57,62,63,67,68
1490406,11/12/2016,,4,8,14,16,18,20,23,25,39,43,44,50,53,54,58,59,61,66,67,70
1490372,11/11/2016,,4,7,9,10,12,17,19,20,23,30,33,43,47,50,52,53,56,58,65,68
1490345,11/10/2016,,1,6,7,9,13,14,25,28,31,33,44,45,47,48,50,53,55,60,69,70
1490309,11/09/2016,,1,9,14,17,19,21,25,27,29,31,34,38,45,53,55,60,61,64,66,70
1490278,11/08/2016,,3,7,8,9,11,12,16,17,18,21,24,32,37,43,44,54,56,58,68,69
1490251,11/07/2016,,7,9,12,17,25,26,27,28,30,34,41,48,56,57,58,59,63,64,66,68
1490214,11/06/2016,,2,9,11,16,18,19,25,32,33,34,39,41,44,47,53,57,58,64,65,66
1490191,11/05/2016,,2,10,11,12,14,16,17,19,23,33,38,39,41,44,50,53,55,56,64,65
1490156,11/04/2016,,5,11,14,16,21,28,34,35,36,41,42,43,45,48,51,54,58,62,63,66
1490095,11/02/2016,,4,5,7,20,21,26,27,28,30,36,39,40,41,42,47,52,54,55,59,69
1490063,11/01/2016,,2,3,5,12,15,16,21,29,31,32,33,40,47,48,55,61,66,67,68,69
1490036,10/31/2016,,3,9,11,16,18,23,24,28,30,31,35,36,37,42,52,59,64,66,67,68
1490010,10/30/2016,,2,3,23,26,30,33,35,37,38,44,46,48,49,50,52,53,54,58,60,64
1489975,10/29/2016,,3,4,9,15,17,18,27,34,39,41,45,48,55,56,58,59,60,61,65,68
1489940,10/28/2016,,4,8,13,18,24,27,30,34,37,39,47,48,49,50,51,52,56,61,64,70
1489913,10/27/2016,,1,4,5,12,13,15,16,18,21,28,34,40,43,45,56,62,63,64,65,67
1489878,10/26/2016,,2,6,7,13,15,23,24,28,33,35,39,40,41,52,57,58,60,62,68,70
1489846,10/25/2016,,2,7,8,9,10,11,12,14,23,24,40,44,46,47,49,51,60,63,66,68
1489820,10/24/2016,,1,4,7,10,12,13,17,20,25,26,28,36,40,42,43,54,58,66,68,70
1489794,10/23/2016,,2,4,5,20,21,23,37,40,43,44,45,47,48,51,53,58,60,61,65,68
1489758,10/22/2016,,4,18,19,21,23,24,29,33,35,37,38,45,48,52,53,55,57,60,63,70
1489724,10/21/2016,,4,5,7,9,15,18,20,21,23,25,28,35,36,38,39,40,41,42,53,65
1489697,10/20/2016,,4,5,7,18,23,24,27,28,31,34,35,38,39,40,43,48,50,54,64,67
1489659,10/19/2016,,2,6,12,17,19,21,23,25,28,33,34,36,38,40,43,47,49,53,58,63
1489630,10/18/2016,,4,5,7,9,10,15,17,28,29,35,37,38,40,50,53,56,60,62,64,69
1489603,10/17/2016,,2,11,16,18,21,23,26,28,33,34,36,39,42,44,47,57,62,66,68,69
1489575,10/16/2016,,1,5,8,14,15,20,25,31,33,37,43,44,54,56,58,59,61,64,68,69
1489541,10/15/2016,,2,23,25,26,29,38,40,43,46,47,48,49,51,55,56,60,63,65,66,67
1489507,10/14/2016,,4,5,6,8,12,14,17,19,21,33,34,36,37,39,46,47,52,54,66,68
1489481,10/13/2016,,3,6,13,18,20,21,22,26,32,33,34,37,44,46,48,50,53,57,62,68
1489445,10/12/2016,,1,4,6,8,13,20,24,33,40,43,46,51,53,55,56,57,60,61,64,65
1489414,10/11/2016,,1,5,13,16,17,22,25,27,28,34,46,49,51,55,58,59,60,61,65,66
1489387,10/10/2016,,3,5,6,7,20,23,24,27,31,36,39,40,47,52,56,60,62,63,66,67
1489361,10/09/2016,,1,2,4,5,6,11,15,18,19,22,31,39,41,45,54,55,62,64,66,68
1489325,10/08/2016,,2,5,7,8,9,12,16,23,25,28,29,32,34,41,44,47,50,55,59,61
1489291,10/07/2016,,2,6,7,9,10,12,19,23,26,35,39,46,47,48,54,58,59,61,64,67
1489229,10/05/2016,,1,6,9,13,15,16,18,20,22,28,30,39,42,52,57,60,61,65,69,70
1489198,10/04/2016,,7,15,19,20,21,26,28,29,30,31,37,41,43,45,50,52,54,64,67,70
1489171,10/03/2016,,1,4,10,16,19,22,23,25,27,28,33,36,40,42,44,52,54,56,58,69
1489145,10/02/2016,,6,13,17,19,20,22,26,28,29,30,35,36,39,50,52,53,59,60,69,70
1489110,10/01/2016,,1,10,12,13,18,20,21,24,26,29,32,34,42,48,49,50,52,54,60,62
1489059,09/30/2016,,2,18,23,26,28,35,36,37,39,44,46,49,50,51,56,63,64,66,69,70
1489039,09/29/2016,,7,8,9,12,18,19,24,29,33,34,38,41,42,46,53,58,61,66,68,70
1489040,09/28/2016,,4,5,10,13,16,28,31,36,40,41,45,49,53,54,55,56,61,64,65,69
1488983,09/27/2016,,1,6,9,18,21,24,26,28,29,33,38,42,44,48,49,51,58,65,68,69
1488956,09/26/2016,,2,3,4,5,11,15,19,27,28,30,32,34,39,42,49,51,55,57,62,63
1488930,09/25/2016,,7,9,18,20,23,30,33,34,37,43,45,46,48,49,52,56,57,62,67,70
1488894,09/24/2016,,3,8,12,16,17,19,31,33,36,42,43,46,48,53,57,58,65,68,69,70
1488860,09/23/2016,,4,5,6,7,8,10,15,17,20,23,24,30,32,36,39,43,61,63,65,67
1488832,09/22/2016,,11,14,16,17,25,27,36,38,40,45,46,49,50,56,58,61,62,64,65,66
1488797,09/21/2016,,1,2,6,7,14,24,25,26,30,32,34,37,41,42,43,46,52,56,63,68
1488758,09/20/2016,,1,4,5,6,8,9,11,13,14,17,30,33,37,38,41,47,56,58,65,67
1488739,09/19/2016,,5,13,15,16,17,20,25,35,37,38,46,47,49,51,54,58,59,63,67,68
1488702,09/18/2016,,4,6,8,14,19,21,27,28,35,37,40,41,45,55,56,61,65,67,68,70
1488677,09/17/2016,,4,5,8,10,16,17,18,21,22,26,28,31,42,47,52,55,58,62,63,68
1488643,09/16/2016,,4,5,10,11,13,16,20,21,29,34,42,45,55,59,63,65,66,68,69,70
1488606,09/15/2016,,4,7,11,13,17,18,27,30,31,32,35,41,43,45,46,50,51,55,62,67
1488580,09/14/2016,,4,6,18,19,20,21,28,36,41,45,51,52,55,57,58,60,61,64,66,70
1488549,09/13/2016,,3,5,6,16,17,20,22,24,29,36,41,47,48,52,59,60,62,66,67,69
1488522,09/12/2016,,3,7,13,17,18,19,21,22,32,36,37,40,48,50,55,56,58,63,66,68
1488495,09/11/2016,,4,5,6,10,12,14,26,27,30,32,37,38,39,44,52,59,61,67,68,69
1488460,09/10/2016,,1,2,10,11,12,17,19,25,30,32,35,37,48,50,54,57,59,68,69,70
1488426,09/09/2016,,3,5,6,10,11,14,17,18,20,21,29,32,38,43,45,49,55,62,63,65
1488356,09/07/2016,,1,2,3,6,12,15,23,26,29,31,32,34,35,41,45,47,49,50,64,65
1488333,09/06/2016,,4,10,11,13,15,16,18,19,21,30,34,40,41,50,51,53,55,60,63,69
1488299,09/05/2016,,4,7,15,17,21,29,30,34,35,38,41,43,44,48,50,54,57,64,66,70
1488279,09/04/2016,,6,13,16,20,21,23,24,27,30,37,42,43,44,47,53,58,66,68,69,70
1488245,09/03/2016,,2,5,7,8,15,19,20,21,23,29,31,36,51,53,57,59,61,63,64,69
1488211,09/02/2016,,1,7,10,11,12,21,23,26,29,32,34,36,37,39,43,53,62,63,66,70
1488185,09/01/2016,,2,5,6,9,11,16,19,20,24,26,28,29,38,41,43,54,57,59,61,68
1488149,08/31/2016,,5,10,13,14,17,18,25,26,33,36,39,42,46,51,53,57,58,62,63,68
1488118,08/30/2016,,4,10,16,17,18,20,24,34,35,40,43,45,48,58,60,61,64,65,67,69
1488091,08/29/2016,,6,7,8,11,17,20,24,25,31,32,35,38,51,54,61,62,63,64,66,68
1488065,08/28/2016,,6,10,13,16,19,31,33,41,44,46,48,49,54,55,57,58,60,61,62,67
1488029,08/27/2016,,3,8,10,12,14,19,28,32,33,37,40,43,45,47,52,55,58,64,66,69
1487995,08/26/2016,,4,8,9,10,11,17,18,25,31,32,33,35,38,40,41,43,49,57,67,70
1487956,08/25/2016,,9,13,17,19,21,23,24,25,27,32,33,37,53,57,59,61,64,65,66,70
1487957,08/24/2016,,4,8,14,22,23,34,38,42,43,45,49,50,52,57,59,60,64,68,69,70
1487900,08/23/2016,,3,7,13,14,17,18,21,22,24,25,40,43,48,52,53,59,61,65,67,68
1487874,08/22/2016,,4,23,29,31,32,33,34,37,41,44,46,50,51,53,57,59,63,65,67,68
1487849,08/21/2016,,4,6,8,10,12,21,23,25,28,32,39,45,52,53,57,58,59,63,64,66
1487803,08/20/2016,,2,7,12,14,17,19,22,25,29,36,37,42,47,52,53,56,62,63,64,66
1487778,08/19/2016,,1,6,12,16,17,20,25,32,38,42,45,49,50,53,56,58,61,62,63,69
1487740,08/18/2016,,1,4,6,9,11,14,15,16,18,22,24,26,36,46,50,54,58,61,68,69
1487714,08/17/2016,,2,3,5,6,18,20,23,24,28,31,32,33,36,43,46,49,52,55,68,70
1487683,08/16/2016,,3,10,13,19,23,27,30,32,33,35,37,43,47,49,50,54,56,62,67,69
1487656,08/15/2016,,3,5,20,26,27,28,32,33,36,37,39,40,46,47,49,53,60,65,66,70
1487630,08/14/2016,,1,2,3,4,5,6,7,9,14,16,20,34,40,45,49,53,55,57,69,70
1487594,08/13/2016,,7,11,13,14,17,22,23,24,25,26,33,35,45,52,53,57,64,67,68,70
1487559,08/12/2016,,8,9,10,16,19,22,25,31,33,38,40,42,47,56,57,59,60,61,65,68
1487533,08/11/2016,,1,5,7,8,13,15,27,28,32,33,36,40,42,48,52,56,58,63,65,67
1487498,08/10/2016,,2,8,15,17,20,22,24,25,29,30,32,35,41,42,51,55,56,59,60,69
1487465,08/09/2016,,4,9,16,27,28,31,37,44,49,52,53,56,59,63,64,65,66,68,69,70
1487438,08/08/2016,,3,11,16,17,18,21,23,26,30,33,38,41,46,49,51,52,56,57,68,70
1487412,08/07/2016,,1,4,8,9,11,21,22,24,26,27,29,34,35,39,40,41,49,57,61,65
1487378,08/06/2016,,3,6,12,18,20,21,25,29,31,32,42,44,47,54,56,57,61,62,67,68
1487343,08/05/2016,,8,10,12,17,20,24,27,29,30,34,39,43,47,50,52,55,65,66,67,69
1487281,08/03/2016,,3,6,15,19,20,23,25,30,32,35,36,43,46,48,49,50,52,58,65,67
1487249,08/02/2016,,6,10,15,19,22,24,27,29,34,35,36,44,48,51,54,55,57,64,67,68
1487222,08/01/2016,,3,10,15,17,20,21,22,27,32,34,36,37,41,45,47,48,49,55,59,65
1487196,07/31/2016,,2,7,14,18,22,24,25,27,35,38,42,46,50,51,52,56,57,59,63,65
1487161,07/30/2016,,1,2,3,7,9,14,16,19,21,29,31,32,33,38,44,46,47,50,60,61
1487125,07/29/2016,,2,5,8,9,14,19,20,28,30,31,35,37,38,39,43,45,51,53,60,70
1487096,07/28/2016,,7,8,9,18,22,24,25,26,29,34,35,38,48,52,54,58,60,63,68,70
1487063,07/27/2016,,6,9,10,12,17,20,21,22,26,28,36,43,44,45,48,52,54,62,65,69
1487031,07/26/2016,,5,6,13,14,20,21,22,24,29,31,32,34,36,39,40,41,43,44,53,68
1487004,07/25/2016,,1,6,10,12,18,19,20,22,23,24,31,34,35,47,49,54,58,60,67,68
1486978,07/24/2016,,7,11,16,17,21,23,24,28,30,33,35,41,43,45,46,51,63,65,66,69
1486944,07/23/2016,,1,5,7,15,18,33,37,39,42,43,45,46,49,50,55,61,64,65,67,69
1486908,07/22/2016,,2,3,4,7,8,9,12,14,16,17,19,21,24,25,30,44,52,53,61,64
1486872,07/21/2016,,2,8,9,17,19,24,25,27,30,31,32,48,52,54,55,56,60,61,63,69
1486846,07/20/2016,,12,13,14,24,28,29,31,32,33,39,40,42,44,46,54,56,63,67,68,69
1486806,07/19/2016,,6,8,11,15,16,25,30,31,32,34,39,44,45,48,52,54,55,63,67,69
1486787,07/18/2016,,3,9,16,17,19,20,23,26,27,28,31,38,40,44,47,48,50,58,62,67
1486761,07/17/2016,,2,6,9,20,23,25,30,32,42,43,48,49,50,52,53,55,64,66,69,70
1486727,07/16/2016,,1,3,5,6,7,9,18,29,31,33,36,37,39,48,51,54,58,59,64,70
1486692,07/15/2016,,3,4,5,10,13,14,15,20,23,27,35,37,40,41,44,47,53,57,60,65
1486665,07/14/2016,,3,4,14,15,20,22,26,27,28,29,37,40,48,55,58,59,60,65,66,67
1486629,07/13/2016,,4,10,13,14,17,19,23,28,29,30,34,36,38,42,44,53,56,60,65,70
1486597,07/12/2016,,1,3,5,7,11,15,18,24,26,29,32,45,48,52,53,58,59,61,62,67
1486570,07/11/2016,,1,4,5,6,7,8,11,14,23,24,26,29,32,34,41,44,47,50,51,59
1486544,07/10/2016,,1,4,7,10,12,17,22,24,25,37,38,42,47,48,50,54,55,63,67,68
1486506,07/09/2016,,6,8,9,10,15,16,17,22,27,29,35,39,40,42,47,55,58,61,63,66
1486472,07/08/2016,,6,10,12,17,18,20,27,30,31,32,33,36,42,46,48,52,53,56,60,61
1486441,07/06/2016,,6,8,10,13,21,22,29,35,37,38,39,40,45,47,49,52,54,60,65,68
1486381,07/05/2016,,7,8,13,14,15,24,25,31,35,38,39,40,45,46,49,51,53,54,60,63
1486354,07/04/2016,,5,7,8,13,18,26,28,36,39,46,53,54,58,60,62,64,66,68,69,70
1486327,07/03/2016,,5,6,13,15,16,17,19,20,24,26,40,44,45,49,50,57,58,60,63,68
1486283,07/02/2016,,2,5,8,16,19,21,28,29,30,32,34,43,45,49,56,63,65,66,67,68
1486258,07/01/2016,,6,7,9,15,18,23,26,29,33,34,39,40,47,49,54,55,56,63,64,66
1486231,06/30/2016,,1,8,11,17,20,28,33,35,36,40,41,42,48,51,52,57,58,65,68,69
