1368763200,0,0,82,0,1339749092,Fri May 17 00:00:00 -0400 2013,0,1013515,0,2012-06-15 08:31:32 UTC
1368763200,38,5, $53,000,82,10,1339653600,Fri May 17 00:00:00 -0400 2013,30,1013402,31,2012-06-14 06:00:00 UTC
1368763200,37,3, $128,000,82,7,1339567200,Fri May 17 00:00:00 -0400 2013,10,1013403,29,2012-06-13 06:00:00 UTC
1368763200,36,5, $58,000,82,19,1339480800,Fri May 17 00:00:00 -0400 2013,24,1013404,34,2012-06-12 06:00:00 UTC
1368763200,35,3, $454,000,82,11,1339394400,Fri May 17 00:00:00 -0400 2013,24,1013405,29,2012-06-11 06:00:00 UTC
1368763200,39,16, $313,000,82,18,1339308000,Fri May 17 00:00:00 -0400 2013,27,1013406,28,2012-06-10 06:00:00 UTC
1368763200,38,15, $214,000,82,23,1339221600,Fri May 17 00:00:00 -0400 2013,29,1013407,32,2012-06-09 06:00:00 UTC
1368763200,32,8, $120,000,82,9,1339135200,Fri May 17 00:00:00 -0400 2013,23,1013408,24,2012-06-08 06:00:00 UTC
1368763200,38,2, $56,000,82,6,1339048800,Fri May 17 00:00:00 -0400 2013,9,1013409,28,2012-06-07 06:00:00 UTC
1368763200,33,2, $200,000,82,3,1338962400,Fri May 17 00:00:00 -0400 2013,6,1013410,28,2012-06-06 06:00:00 UTC
1368763200,36,1, $109,000,82,2,1338876000,Fri May 17 00:00:00 -0400 2013,4,1013411,6,2012-06-05 06:00:00 UTC
1368763200,37,14, $51,000,82,16,1338789600,Fri May 17 00:00:00 -0400 2013,17,1013412,25,2012-06-04 06:00:00 UTC
1368763200,39,3, $53,000,82,9,1338703200,Fri May 17 00:00:00 -0400 2013,12,1013413,33,2012-06-03 06:00:00 UTC
1368763200,30,5, $126,000,82,15,1338616800,Fri May 17 00:00:00 -0400 2013,16,1013414,18,2012-06-02 06:00:00 UTC
1368763200,36,3, $55,000,82,4,1338530400,Fri May 17 00:00:00 -0400 2013,21,1013415,26,2012-06-01 06:00:00 UTC
1368763200,37,7, $50,000,82,15,1338444000,Fri May 17 00:00:00 -0400 2013,23,1013416,24,2012-05-31 06:00:00 UTC
1368763200,38,25, $56,000,82,29,1338357600,Fri May 17 00:00:00 -0400 2013,33,1013417,37,2012-05-30 06:00:00 UTC
1368763200,39,3, $105,000,82,9,1338271200,Fri May 17 00:00:00 -0400 2013,29,1013418,30,2012-05-29 06:00:00 UTC
1368763200,30,1, $53,000,82,6,1338184800,Fri May 17 00:00:00 -0400 2013,15,1013419,27,2012-05-28 06:00:00 UTC
1368763200,39,9, $115,000,82,13,1338098400,Fri May 17 00:00:00 -0400 2013,14,1013420,34,2012-05-27 06:00:00 UTC
1368763200,37,4, $61,000,82,7,1338012000,Fri May 17 00:00:00 -0400 2013,20,1013421,29,2012-05-26 06:00:00 UTC
1368763200,28,9, $112,000,82,15,1337925600,Fri May 17 00:00:00 -0400 2013,17,1013422,26,2012-05-25 06:00:00 UTC
1368763200,38,8, $51,000,82,20,1337839200,Fri May 17 00:00:00 -0400 2013,25,1013423,30,2012-05-24 06:00:00 UTC
1368763200,39,2, $58,000,82,4,1337752800,Fri May 17 00:00:00 -0400 2013,11,1013424,14,2012-05-23 06:00:00 UTC
1368763200,32,5, $53,000,82,15,1337666400,Fri May 17 00:00:00 -0400 2013,21,1013425,28,2012-05-22 06:00:00 UTC
1368763200,35,5, $108,000,82,14,1337580000,Fri May 17 00:00:00 -0400 2013,15,1013426,22,2012-05-21 06:00:00 UTC
1368763200,38,5, $53,000,82,10,1337493600,Fri May 17 00:00:00 -0400 2013,19,1013427,22,2012-05-20 06:00:00 UTC
1368763200,33,6, $65,000,82,19,1337407200,Fri May 17 00:00:00 -0400 2013,22,1013428,26,2012-05-19 06:00:00 UTC
1368763200,39,3, $118,000,82,6,1337320800,Fri May 17 00:00:00 -0400 2013,23,1013429,34,2012-05-18 06:00:00 UTC
1368763200,38,10, $55,000,82,13,1337234400,Fri May 17 00:00:00 -0400 2013,14,1013430,36,2012-05-17 06:00:00 UTC
1368763200,39,13, $120,000,82,23,1337148000,Fri May 17 00:00:00 -0400 2013,29,1013431,30,2012-05-16 06:00:00 UTC
1368763200,32,4, $51,000,82,12,1337061600,Fri May 17 00:00:00 -0400 2013,15,1013432,31,2012-05-15 06:00:00 UTC
1368763200,39,1, $53,000,82,11,1336975200,Fri May 17 00:00:00 -0400 2013,19,1013433,24,2012-05-14 06:00:00 UTC
1368763200,37,3, $116,000,82,15,1336888800,Fri May 17 00:00:00 -0400 2013,17,1013434,29,2012-05-13 06:00:00 UTC
1368763200,38,9, $61,000,82,21,1336802400,Fri May 17 00:00:00 -0400 2013,22,1013435,37,2012-05-12 06:00:00 UTC
1368763200,26,8, $59,000,82,9,1336716000,Fri May 17 00:00:00 -0400 2013,15,1013436,21,2012-05-11 06:00:00 UTC
1368763200,39,8, $115,000,82,15,1336629600,Fri May 17 00:00:00 -0400 2013,22,1013437,24,2012-05-10 06:00:00 UTC
1368763200,32,3, $56,000,82,10,1336543200,Fri May 17 00:00:00 -0400 2013,11,1013438,24,2012-05-09 06:00:00 UTC
1368763200,34,20, $50,000,82,29,1336456800,Fri May 17 00:00:00 -0400 2013,32,1013439,33,2012-05-08 06:00:00 UTC
1368763200,31,2, $50,000,82,7,1336370400,Fri May 17 00:00:00 -0400 2013,16,1013440,21,2012-05-07 06:00:00 UTC
1368763200,25,3, $125,000,82,14,1336284000,Fri May 17 00:00:00 -0400 2013,21,1013441,24,2012-05-06 06:00:00 UTC
1368763200,30,6, $66,000,82,9,1336197600,Fri May 17 00:00:00 -0400 2013,11,1013442,24,2012-05-05 06:00:00 UTC
1368763200,12,2, $58,000,82,5,1336111200,Fri May 17 00:00:00 -0400 2013,6,1013443,10,2012-05-04 06:00:00 UTC
1368763200,39,12, $119,000,82,14,1336024800,Fri May 17 00:00:00 -0400 2013,22,1013444,28,2012-05-03 06:00:00 UTC
1368763200,37,1, $57,000,82,2,1335938400,Fri May 17 00:00:00 -0400 2013,34,1013445,35,2012-05-02 06:00:00 UTC
1368763200,22,6, $292,000,82,9,1335852000,Fri May 17 00:00:00 -0400 2013,11,1013446,16,2012-05-01 06:00:00 UTC
1368763200,36,3, $192,000,82,8,1335765600,Fri May 17 00:00:00 -0400 2013,13,1013447,22,2012-04-30 06:00:00 UTC
1368763200,36,11, $116,000,82,22,1335679200,Fri May 17 00:00:00 -0400 2013,30,1013448,32,2012-04-29 06:00:00 UTC
1368763200,25,3, $61,000,82,14,1335592800,Fri May 17 00:00:00 -0400 2013,17,1013449,24,2012-04-28 06:00:00 UTC
1368763200,34,2, $56,000,82,9,1335506400,Fri May 17 00:00:00 -0400 2013,23,1013450,32,2012-04-27 06:00:00 UTC
1368763200,23,4, $116,000,82,8,1335420000,Fri May 17 00:00:00 -0400 2013,9,1013451,11,2012-04-26 06:00:00 UTC
1368763200,35,6, $57,000,82,16,1335333600,Fri May 17 00:00:00 -0400 2013,24,1013452,25,2012-04-25 06:00:00 UTC
1368763200,36,5, $113,000,82,17,1335247200,Fri May 17 00:00:00 -0400 2013,21,1013453,35,2012-04-24 06:00:00 UTC
