1406513,04/23/2014, $3,800,000,23,37,41,43,45,47,8
1405774,04/19/2014, $3,500,000,7,10,34,38,57,59,31
1405187,04/16/2014, $3,200,000,11,12,19,49,55,59,24
1404447,04/12/2014, $2,900,000,7,10,14,41,43,59,25
1403869,04/09/2014, $2,600,000,2,10,19,27,30,35,22
1403116,04/05/2014, $2,300,000,3,6,9,19,31,41,21
1402544,04/02/2014, $2,000,000,8,12,33,40,43,48,47
1401800,03/29/2014, $3,500,000,7,29,30,37,42,53,26
1401208,03/26/2014, $3,200,000,4,10,11,18,25,28,27
1400485,03/22/2014, $2,900,000,2,7,24,36,53,57,56
1399896,03/19/2014, $2,600,000,4,12,30,55,56,59,15
1399151,03/15/2014, $2,300,000,6,29,30,34,44,49,4
1398577,03/12/2014, $2,000,000,9,11,14,16,49,57,55
1397836,03/08/2014, $13,000,000,2,10,15,31,34,56,14
1397244,03/05/2014, $12,600,000,17,18,20,21,32,42,51
1396517,03/01/2014, $12,200,000,3,14,37,44,50,59,27
1395918,02/26/2014, $11,800,000,8,12,33,36,47,55,43
1395185,02/22/2014, $11,400,000,9,10,29,38,40,46,17
1394296,02/19/2014, $10,900,000,2,9,10,31,40,52,30
1393590,02/15/2014, $10,400,000,2,10,17,31,35,41,33
1393008,02/12/2014, $9,900,000,4,10,19,31,40,58,51
1392279,02/08/2014, $9,400,000,1,5,20,35,36,40,50
1391702,02/05/2014, $8,900,000,2,13,17,19,30,43,35
1390974,02/01/2014, $8,400,000,14,18,25,35,38,53,44
1390390,01/29/2014, $7,900,000,17,24,27,28,31,34,56
1389661,01/25/2014, $7,400,000,13,16,17,22,27,55,46
1389078,01/22/2014, $6,900,000,5,8,16,36,51,52,20
1388324,01/18/2014, $6,500,000,1,6,19,44,48,54,14
1387774,01/15/2014, $6,200,000,12,25,45,50,55,56,28
1387037,01/11/2014, $5,900,000,17,19,31,34,44,50,1
1386455,01/08/2014, $5,600,000,1,3,9,28,53,55,4
1385709,01/04/2014, $5,300,000,17,25,30,37,39,42,45
1385138,01/01/2014, $5,000,000,9,14,24,26,35,55,46
1384425,12/28/2013, $4,700,000,20,26,36,43,45,58,34
1383842,12/25/2013, $4,400,000,22,27,28,38,46,55,6
1383134,12/21/2013, $4,100,000,3,4,16,22,58,59,18
1382561,12/18/2013, $3,800,000,10,14,26,33,39,48,50
1381813,12/14/2013, $3,500,000,4,15,19,20,21,28,56
1381236,12/11/2013, $3,200,000,1,8,15,17,26,56,19
1380492,12/07/2013, $2,900,000,5,13,31,33,38,39,26
1379911,12/04/2013, $2,600,000,34,42,43,44,48,55,45
1376036,11/30/2013, $2,300,000,13,25,33,35,36,59,3
1375444,11/27/2013, $2,000,000,6,22,28,42,50,55,17
1374723,11/23/2013, $3,200,000,3,5,9,15,27,29,59
1374134,11/20/2013, $2,900,000,3,4,28,31,50,58,43
1373408,11/16/2013, $2,600,000,27,30,32,44,58,59,39
1372826,11/13/2013, $2,300,000,10,18,33,40,45,46,48
1372095,11/09/2013, $2,000,000,5,6,24,25,28,33,20
1371273,11/06/2013, $6,200,000,4,11,14,20,34,44,12
1370556,11/02/2013, $5,900,000,5,16,17,37,51,57,19
1369977,10/30/2013, $5,600,000,14,16,27,29,52,58,6
1369248,10/26/2013, $5,300,000,6,10,16,21,29,54,51
1368676,10/23/2013, $5,000,000,4,5,12,21,52,58,14
1367891,10/19/2013, $4,700,000,2,9,20,22,55,57,47
1367317,10/16/2013, $4,400,000,7,15,21,33,35,46,36
1366592,10/12/2013, $4,100,000,8,13,22,26,44,58,4
1366032,10/09/2013, $3,800,000,27,35,42,45,55,59,26
1365314,10/05/2013, $3,500,000,4,11,43,44,52,57,33
1364197,10/02/2013, $3,200,000,1,5,13,35,51,52,10
1363535,09/28/2013, $2,900,000,1,3,13,28,36,41,46
1362822,09/25/2013, $2,600,000,5,11,16,27,28,59,51
1361982,09/21/2013, $2,300,000,8,11,22,39,46,55,48
1361331,09/18/2013, $2,000,000,4,11,12,20,22,49,21
1360498,09/14/2013, $2,600,000,4,10,27,46,52,56,50
1359847,09/11/2013, $2,300,000,1,12,15,18,41,51,48
1359038,09/07/2013, $2,000,000,2,14,18,29,36,55,21
1358409,09/04/2013, $7,100,000,25,26,27,32,35,50,12
1357631,08/31/2013, $6,600,000,5,8,18,25,34,55,12
1357002,08/28/2013, $6,100,000,2,12,28,43,52,57,35
1356215,08/24/2013, $2,400,000,16,25,40,46,55,58,15
1355565,08/21/2013, ,11,12,31,38,48,57,44
1354717,08/17/2013, $2,100,000,10,17,18,49,58,59,57
1354092,08/14/2013, $2,000,000,7,11,19,38,51,54,47
1353323,08/10/2013, $1,800,000,12,23,30,31,46,52,59
1352884,08/07/2013, $3,800,000,5,6,9,13,34,50,56
1352018,08/03/2013, $3,500,000,9,11,17,25,42,44,10
1346445,07/31/2013, $3,200,000,9,19,20,42,46,55,28
1345718,07/27/2013, $2,900,000,12,17,20,23,40,58,21
1345116,07/24/2013, $2,600,000,2,15,17,39,51,52,5
1344353,07/20/2013, $2,300,000,8,24,43,45,54,56,36
1343766,07/17/2013, $2,000,000,25,29,40,41,49,56,59
1343007,07/13/2013, $2,900,000,2,9,14,16,23,27,49
1342424,07/10/2013, $2,600,000,6,12,16,38,44,52,49
1341666,07/06/2013, $2,300,000,1,11,22,45,57,58,14
1341080,07/03/2013, $2,000,000,11,13,15,26,40,58,42
1340263,06/29/2013, $10,700,000,3,7,12,13,18,20,29
1339706,06/26/2013, $10,000,000,7,19,23,44,45,56,58
1338956,06/22/2013, $9,300,000,19,36,37,44,54,55,11
1338359,06/19/2013, $8,800,000,2,11,19,20,26,52,5
1337621,06/15/2013, $8,300,000,2,7,10,33,39,44,54
1336991,06/12/2013, $7,800,000,3,12,13,17,31,34,36
1336158,06/08/2013, $7,300,000,9,17,35,42,53,57,22
1335553,06/05/2013, $6,800,000,8,21,24,43,48,53,29
1334805,06/01/2013, $6,400,000,4,5,19,36,43,47,24
1334198,05/29/2013, $6,000,000,8,23,25,26,45,51,50
1333465,05/25/2013, $5,600,000,16,23,25,35,39,55,6
1332863,05/22/2013, $5,300,000,6,7,33,37,48,53,40
1332120,05/18/2013, $5,000,000,2,3,7,14,15,43,28
1331546,05/15/2013, $4,700,000,3,16,34,36,47,50,21
1330780,05/11/2013, $4,400,000,14,25,42,47,51,56,16
1330167,05/08/2013, $41,000,000,15,25,32,33,39,48,11
1329432,05/04/2013, $3,800,000,10,17,24,25,52,53,13
1328833,05/01/2013, $3,500,000,10,17,19,42,44,49,53
1328087,04/27/2013, $3,200,000,29,31,38,42,52,58,36
1327492,04/24/2013, $2,900,000,3,8,25,35,49,50,36
1326743,04/20/2013, $2,600,000,12,15,27,43,49,53,36
1326142,04/17/2013, $2,300,000,9,19,26,33,34,51,8
1325387,04/13/2013, $2,000,000,1,2,5,8,45,48,40
1324763,04/10/2013, $26,500,000,15,18,31,44,51,53,24
1323976,04/06/2013, $26,000,000,13,15,36,46,47,53,42
1323353,04/03/2013, $25,500,000,1,18,20,33,35,46,14
1322560,03/30/2013, $25,000,000,11,19,31,37,54,59,51
1321954,03/27/2013, $24,500,000,23,34,41,48,57,59,26
1321190,03/23/2013, $24,000,000,5,26,27,31,38,49,9
1320556,03/20/2013, $23,500,000,11,20,21,26,43,58,9
1319774,03/16/2013, $23,000,000,19,37,39,47,51,53,28
1318983,03/13/2013, $22,500,000,12,17,21,30,50,59,33
1318181,03/09/2013, $22,000,000,5,23,26,27,30,53,14
1317537,03/06/2013, $21,500,000,2,13,22,30,47,56,31
1316733,03/02/2013, $21,000,000,3,9,10,33,48,51,49
1316088,02/27/2013, $20,500,000,19,31,37,40,43,54,4
1315273,02/23/2013, $19,800,000,1,13,16,24,32,57,27
1314624,02/20/2013, $19,100,000,7,15,18,24,36,41,3
1313819,02/16/2013, $18,400,000,4,11,18,27,31,45,6
1313203,02/13/2013, $17,700,000,3,23,31,32,44,50,5
1312372,02/09/2013, $17,000,000,9,18,20,40,46,55,41
1311723,02/06/2013, $16,300,000,1,16,17,22,27,36,49
1310920,02/02/2013, $15,600,000,9,20,35,51,55,59,48
1310271,01/30/2013, $14,900,000,9,22,35,47,48,57,59
1309471,01/26/2013, $14,200,000,5,14,22,28,30,31,37
1308826,01/23/2013, $13,600,000,7,8,12,29,43,51,26
1308022,01/19/2013, $13,100,000,4,7,11,44,54,56,14
1307374,01/16/2013, $12,800,000,6,15,22,30,42,56,3
1306573,01/12/2013, $12,500,000,5,25,36,44,47,49,3
1305924,01/09/2013, $12,200,000,2,21,29,35,40,43,8
1305117,01/05/2013, $11,900,000,3,8,26,38,51,58,49
1304468,01/02/2013, $11,600,000,2,3,8,12,31,55,32
1303615,12/29/2012, $11,300,000,10,13,22,30,40,57,7
1302844,12/26/2012, $11,000,000,6,12,14,32,56,59,13
1301904,12/22/2012, $10,700,000,16,19,20,22,25,55,51
1301131,12/19/2012, $10,400,000,12,21,29,33,42,54,39
1300172,12/15/2012, $10,100,000,5,15,33,39,43,52,48
1299401,12/12/2012, $9,800,000,2,5,27,32,38,50,51
1298443,12/08/2012, $9,500,000,15,23,24,31,36,41,30
1297587,12/05/2012, $9,200,000,6,10,16,24,33,39,30
1296268,12/01/2012, $8,900,000,30,35,39,48,50,59,5
1295172,11/28/2012, $8,600,000,10,11,30,40,42,59,37
1293905,11/24/2012, $8,300,000,20,31,33,41,48,56,50
1292862,11/21/2012, $8,000,000,2,3,16,17,23,43,35
1291542,11/17/2012, $7,500,000,8,21,27,28,50,53,2
1290475,11/14/2012, $7,000,000,17,24,27,28,50,55,30
1289172,11/10/2012, $6,500,000,6,14,17,24,41,59,29
1288275,11/07/2012, $6,000,000,12,17,21,23,26,51,34
1286792,11/03/2012, $5,500,000,5,16,18,25,41,55,32
1284686,10/31/2012, $5,000,000,12,15,32,44,51,56,3
1283276,10/27/2012, $4,500,000,3,8,34,41,54,55,26
1282237,10/24/2012, $4,000,000,5,8,14,37,42,55,25
1280669,10/20/2012, $3,500,000,4,9,25,26,32,35,27
1279462,10/17/2012, $3,000,000,2,5,7,27,28,53,39
1279463,10/13/2012, $16,500,000,1,6,8,28,35,42,56
1279464,10/10/2012, $16,000,000,2,6,15,32,50,53,12
1279465,10/06/2012, $15,500,000,26,27,28,32,47,59,53
1275063,10/03/2012, $15,000,000,22,24,37,45,52,56,17
1273720,09/29/2012, $14,500,000,6,24,41,42,49,55,22
1272663,09/26/2012, $14,000,000,17,20,33,35,37,49,38
1271331,09/22/2012, $13,500,000,3,19,23,43,46,49,34
1264025,09/19/2012, $13,000,000,9,36,38,43,46,49,26
1057090,09/15/2012, $12,500,000,4,5,27,33,38,46,7
1187205,09/15/2012, $12,500,000,4,5,27,33,38,46,7
1056907,09/15/2012, $12,500,000,4,5,27,33,38,46,7
1056214,09/12/2012, $12,000,000,11,20,30,36,53,54,8
1187206,09/12/2012, $12,000,000,11,20,30,36,53,54,8
1056521,09/12/2012, $12,000,000,11,20,30,36,53,54,8
1040643,09/08/2012, $11,500,000,2,9,25,31,39,42,49
1187207,09/08/2012, $11,500,000,2,9,25,31,39,42,49
1055322,09/08/2012, $11,500,000,2,9,25,31,39,42,49
1040089,09/05/2012, $11,000,000,2,14,37,43,44,49,40
1187208,09/05/2012, $11,000,000,2,14,37,43,44,49,40
1055323,09/05/2012, $11,000,000,2,14,37,43,44,49,40
1038932,09/01/2012, $10,500,000,1,11,33,48,50,52,53
1187209,09/01/2012, $10,500,000,1,11,33,48,50,52,53
1055324,09/01/2012, $10,500,000,1,11,33,48,50,52,53
1038310,08/29/2012, $10,000,000,2,11,20,31,48,54,43
1187210,08/29/2012, $10,000,000,2,11,20,31,48,54,43
1055325,08/29/2012, $10,000,000,2,11,20,31,48,54,43
1037350,08/25/2012, $9,500,000,10,30,32,48,50,52,5
1187211,08/25/2012, $9,500,000,10,30,32,48,50,52,5
1055326,08/25/2012, $9,500,000,10,30,32,48,50,52,5
1036699,08/22/2012, $9,000,000,18,27,30,35,49,53,42
1187212,08/22/2012, $9,000,000,18,27,30,35,49,53,42
1055327,08/22/2012, $9,000,000,18,27,30,35,49,53,42
1033910,08/18/2012, $8,500,000,5,6,7,15,26,42,52
1187213,08/18/2012, $8,500,000,5,6,7,15,26,42,52
1035359,08/18/2012, $8,500,000,5,6,7,15,26,42,52
1033373,08/15/2012, $8,000,000,5,21,44,45,51,56,38
1187214,08/15/2012, $8,000,000,5,21,44,45,51,56,38
1035360,08/15/2012, $8,000,000,5,21,44,45,51,56,38
1032436,08/11/2012, $7,500,000,14,24,25,34,42,43,18
1187215,08/11/2012, $7,500,000,14,24,25,34,42,43,18
1035361,08/11/2012, $7,500,000,14,24,25,34,42,43,18
1031943,08/08/2012, $7,000,000,7,9,27,44,46,56,3
1187216,08/08/2012, $7,000,000,7,9,27,44,46,56,3
