1463574,03/21/2015, $5,000,4,6,5,2
1463575,03/21/2015, $5,000,9,0,0,8
1463436,03/20/2015, $5,000,0,7,4,7
1463437,03/20/2015, $5,000,5,3,0,8
1463322,03/19/2015, $5,000,8,3,4,5
1463323,03/19/2015, $5,000,4,4,8,8
1463204,03/18/2015, $5,000,7,6,6,1
1463205,03/18/2015, $5,000,5,1,6,6
1463071,03/17/2015, $5,000,6,7,4,1
1463072,03/17/2015, $5,000,7,8,8,6
1462957,03/16/2015, $5,000,1,8,8,1
1462958,03/16/2015, $5,000,9,8,7,8
1462847,03/15/2015, $5,000,0,9,2,6
1462740,03/14/2015, $5,000,3,0,1,6
1462741,03/14/2015, $5,000,2,4,2,7
1462602,03/13/2015, $5,000,4,7,5,8
1462603,03/13/2015, $5,000,2,8,4,8
1462489,03/12/2015, $5,000,5,6,0,3
1462490,03/12/2015, $5,000,0,3,7,1
1462369,03/11/2015, $5,000,6,4,0,6
1462370,03/11/2015, $5,000,5,1,0,0
1462236,03/10/2015, $5,000,9,8,6,7
1462237,03/10/2015, $5,000,2,0,7,4
1462124,03/09/2015, $5,000,9,2,9,5
1462125,03/09/2015, $5,000,9,5,1,7
1462013,03/08/2015, $5,000,8,2,3,1
1461906,03/07/2015, $5,000,1,1,1,9
1461907,03/07/2015, $5,000,3,3,3,4
1461768,03/06/2015, $5,000,0,3,7,6
1461769,03/06/2015, $5,000,3,5,6,6
1461654,03/05/2015, $5,000,1,8,1,5
1461655,03/05/2015, $5,000,3,1,1,5
1461535,03/04/2015, $5,000,7,8,5,7
1461536,03/04/2015, $5,000,0,4,5,7
1461402,03/03/2015, $5,000,1,9,7,8
1461403,03/03/2015, $5,000,3,2,4,3
1461286,03/02/2015, $5,000,1,7,0,1
1461287,03/02/2015, $5,000,3,5,6,4
1461176,03/01/2015, $5,000,5,9,4,3
1461072,02/28/2015, $5,000,6,4,9,4
1461073,02/28/2015, $5,000,4,0,1,5
1460936,02/27/2015, $5,000,2,8,2,9
1460937,02/27/2015, $5,000,2,5,2,8
1460821,02/26/2015, $5,000,3,3,3,0
1460822,02/26/2015, $5,000,4,3,8,2
1460703,02/25/2015, $5,000,4,6,8,4
1460704,02/25/2015, $5,000,6,0,9,1
1460570,02/24/2015, $5,000,3,2,4,1
1460571,02/24/2015, $5,000,3,2,0,3
1460456,02/23/2015, $5,000,6,8,1,1
1460457,02/23/2015, $5,000,5,4,1,3
1460345,02/22/2015, $5,000,4,5,3,3
1460240,02/21/2015, $5,000,1,3,7,7
1460241,02/21/2015, $5,000,6,5,1,1
1460078,02/20/2015, $5,000,2,2,9,4
1460080,02/20/2015, $5,000,5,1,8,3
1460079,02/19/2015, $5,000,5,3,1,4
1460081,02/19/2015, $5,000,2,0,3,5
1459870,02/18/2015, $5,000,9,7,0,1
1459871,02/18/2015, $5,000,9,6,0,2
1459737,02/17/2015, $5,000,8,0,7,9
