1453790,01/04/2015, $2,500,9,6,3,6
1453696,01/03/2015, $2,500,3,4,9,9
1453623,01/03/2015, $2,500,6,5,7,4
1453554,01/02/2015, $2,500,6,4,4,8
1453466,01/02/2015, $2,500,2,0,1,6
1453392,01/01/2015, $2,500,6,4,3,4
1453306,01/01/2015, $2,500,2,3,8,1
1453222,12/31/2014, $2,500,3,6,9,2
1453117,12/31/2014, $2,500,3,8,6,2
1453037,12/30/2014, $2,500,1,9,7,9
1452953,12/30/2014, $2,500,9,7,9,8
1452870,12/29/2014, $2,500,9,8,2,3
1452779,12/29/2014, $2,500,8,4,6,2
1452715,12/28/2014, $2,500,6,0,6,4
1452645,12/28/2014, $2,500,5,5,8,0
1452559,12/27/2014, $2,500,4,0,2,2
1452460,12/27/2014, $2,500,7,4,2,3
1452377,12/26/2014, $2,500,6,0,0,1
1452288,12/26/2014, $2,500,2,4,5,3
1452218,12/25/2014, $2,500,3,7,1,8
1452127,12/25/2014, $2,500,1,7,2,1
1452056,12/24/2014, $2,500,6,1,7,1
1451941,12/24/2014, $2,500,0,2,0,2
1451862,12/23/2014, $2,500,8,5,6,7
1451771,12/23/2014, $2,500,4,2,6,4
1451694,12/22/2014, $2,500,5,7,4,0
1451594,12/22/2014, $2,500,7,6,3,0
1451525,12/21/2014, $2,500,4,3,4,0
1451451,12/21/2014, $2,500,3,3,6,9
1451372,12/20/2014, $2,500,9,2,7,3
1451260,12/20/2014, $2,500,0,9,8,8
1451175,12/19/2014, $2,500,4,4,9,1
1451081,12/19/2014, $2,500,2,2,6,3
1451005,12/18/2014, $2,500,8,6,2,0
1450917,12/18/2014, $2,500,3,1,9,0
1450830,12/17/2014, $2,500,4,9,0,2
1450715,12/17/2014, $2,500,6,7,0,5
1450636,12/16/2014, $2,500,7,0,5,6
1450541,12/16/2014, $2,500,4,1,4,9
1450462,12/15/2014, $2,500,3,9,3,9
1450355,12/15/2014, $2,500,4,4,3,0
1450286,12/14/2014, $2,500,9,4,0,4
1450208,12/14/2014, $2,500,3,2,8,0
1450128,12/13/2014, $2,500,4,9,2,3
1450004,12/13/2014, $2,500,4,4,9,5
1449920,12/12/2014, $2,500,6,3,9,1
1449824,12/12/2014, $2,500,7,6,1,8
1449745,12/11/2014, $2,500,0,3,1,3
1449649,12/11/2014, $2,500,1,5,9,2
1449563,12/10/2014, $2,500,2,5,1,4
1449440,12/10/2014, $2,500,5,2,5,6
1449358,12/09/2014, $2,500,0,1,9,4
1449264,12/09/2014, $2,500,3,8,1,4
1449185,12/08/2014, $2,500,3,1,0,0
1449081,12/08/2014, $2,500,7,5,1,8
1449007,12/07/2014, $2,500,6,1,8,1
1448929,12/07/2014, $2,500,4,5,4,0
1448849,12/06/2014, $2,500,7,6,8,9
1448726,12/06/2014, $2,500,6,2,5,0
1448642,12/05/2014, $2,500,7,0,0,1
1448547,12/05/2014, $2,500,3,7,2,0
1448468,12/04/2014, $2,500,1,7,7,9
1448370,12/04/2014, $2,500,8,6,4,9
1448284,12/03/2014, $2,500,9,5,1,9
1448161,12/03/2014, $2,500,3,0,2,8
1448079,12/02/2014, $2,500,1,5,5,3
1447954,12/02/2014, $2,500,8,9,4,5
1447953,12/01/2014, $2,500,1,4,6,8
1447798,12/01/2014, $2,500,3,0,3,8
1447730,11/30/2014, $2,500,0,4,2,3
1447652,11/30/2014, $2,500,9,2,2,3
1447576,11/29/2014, $2,500,4,0,6,5
1447449,11/29/2014, $2,500,5,8,3,0
1447372,11/28/2014, $2,500,3,4,3,5
1447264,11/28/2014, $2,500,4,2,6,3
1447186,11/27/2014, $2,500,9,9,1,6
1447087,11/27/2014, $2,500,1,0,8,6
1446999,11/26/2014, $2,500,5,2,4,4
1446876,11/26/2014, $2,500,2,6,8,8
1446790,11/25/2014, $2,500,1,0,9,5
1446696,11/25/2014, $2,500,6,7,3,8
1446614,11/24/2014, $2,500,7,0,1,7
1446510,11/24/2014, $2,500,1,1,2,7
1446431,11/23/2014, $2,500,2,8,9,8
1446432,11/23/2014, $2,500,6,6,8,9
1446278,11/22/2014, $2,500,8,4,2,5
1446154,11/22/2014, $2,500,3,8,3,2
1446067,11/21/2014, $2,500,8,5,6,5
1445969,11/21/2014, $2,500,1,9,6,9
1445888,11/20/2014, $2,500,5,5,1,5
1445789,11/20/2014, $2,500,6,0,1,6
1445702,11/19/2014, $2,500,4,0,7,1
1445576,11/19/2014, $2,500,0,3,6,0
1445495,11/18/2014, $2,500,1,3,7,8
1445399,11/18/2014, $2,500,6,1,1,0
1445315,11/17/2014, $2,500,1,4,9,0
1445212,11/17/2014, $2,500,4,3,0,7
1445136,11/16/2014, $2,500,1,6,7,4
1445059,11/16/2014, $2,500,2,1,8,7
1444978,11/15/2014, $2,500,5,3,7,8
1444853,11/15/2014, $2,500,7,7,2,9
1444777,11/14/2014, $2,500,5,6,0,4
1444674,11/14/2014, $2,500,3,2,0,9
1444594,11/13/2014, $2,500,7,4,7,7
1444495,11/13/2014, $2,500,4,2,4,8
1444407,11/12/2014, $2,500,8,4,1,9
1444285,11/12/2014, $2,500,8,4,6,9
