1460795,02/26/2015, $200,000,8,23,24,31,22,40781
1460669,02/25/2015, $200,000,4,21,24,32,18,79781
1460547,02/24/2015, $200,000,5,18,20,25,24,79634
1460429,02/23/2015, $200,000,18,21,22,24,11,87464
1460203,02/21/2015, $200,000,9,13,18,28,22,60590
1460047,02/20/2015, $200,000,6,13,18,19,3,92080
1459962,02/19/2015, $200,000,16,20,22,30,12,60532
1459836,02/18/2015, $200,000,2,24,30,33,31,69113
1459714,02/17/2015, $200,000,15,18,29,33,24,80451
1459595,02/16/2015, $200,000,9,12,27,29,29,18420
1459370,02/14/2015, $200,000,1,4,29,30,21,2162
1459247,02/13/2015, $200,000,3,9,15,27,20,38272
1459088,02/12/2015, $200,000,1,14,26,27,3,24822
1459089,02/11/2015, $200,000,2,3,7,9,20,31873
1458882,02/10/2015, $200,000,11,22,25,33,24,17372
1458764,02/09/2015, $200,000,5,9,23,29,18,74864
1458522,02/07/2015, $200,000,5,8,27,30,20,14962
1458392,02/06/2015, $200,000,8,12,18,22,27,95534
1458231,02/05/2015, $200,000,19,24,28,29,4,60822
1458134,02/04/2015, $200,000,4,8,14,33,26,20591
1458004,02/03/2015, $200,000,3,11,20,28,22,65211
1457877,02/02/2015, $200,000,12,19,25,32,3,18484
1457639,01/31/2015, $200,000,2,4,17,27,31,14312
1457504,01/30/2015, $200,000,16,23,29,30,5,2911
1457377,01/29/2015, $200,000,1,2,6,31,16,92044
1457235,01/28/2015, $200,000,19,20,21,27,17,41032
1457099,01/27/2015, $200,000,4,8,14,18,6,910
1456967,01/26/2015, $200,000,5,17,22,31,2,33251
1456718,01/24/2015, $200,000,1,2,31,33,12,74263
1456576,01/23/2015, $200,000,9,24,32,33,10,60253
1456439,01/22/2015, $200,000,7,15,29,30,15,16421
1456241,01/21/2015, $200,000,2,3,20,32,3,60451
1456242,01/20/2015, $200,000,7,9,12,26,27,45343
1455991,01/19/2015, $200,000,10,15,21,27,30,12912
1455722,01/17/2015, $200,000,7,17,24,30,15,8890
1455568,01/16/2015, $200,000,6,20,25,26,14,73934
1455422,01/15/2015, $200,000,2,13,20,33,31,62753
1455271,01/14/2015, $200,000,8,27,28,32,12,17054
1455123,01/13/2015, $200,000,23,27,30,32,21,8623
1454976,01/12/2015, $200,000,10,19,27,31,21,27452
1454703,01/10/2015, $200,000,5,12,21,28,26,57322
1454554,01/09/2015, $200,000,20,24,26,33,1,48381
1454330,01/08/2015, $200,000,3,16,31,32,18,58102
1454331,01/07/2015, $200,000,11,28,29,33,31,2612
1454109,01/06/2015, $200,000,9,15,22,23,18,27681
1453978,01/05/2015, $200,000,2,8,15,19,25,30630
1453674,01/03/2015, $200,000,5,14,26,28,6,74164
1453530,01/02/2015, $200,000,2,14,15,22,26,76411
1453361,01/01/2015, $200,000,4,25,32,33,20,15782
1453183,12/31/2014, $200,000,4,9,24,26,17,67013
1453009,12/30/2014, $200,000,1,2,29,33,4,25643
1452834,12/29/2014, $200,000,14,17,23,33,31,86393
1452524,12/27/2014, $200,000,1,6,24,28,28,11851
1452348,12/26/2014, $200,000,12,15,27,32,12,34903
1452188,12/25/2014, $200,000,17,22,23,25,31,21343
1452014,12/24/2014, $200,000,6,14,17,19,15,32441
1451833,12/23/2014, $200,000,3,19,23,28,10,28081
1451657,12/22/2014, $200,000,2,3,25,30,3,82613
1451331,12/20/2014, $200,000,8,19,25,31,27,69941
1451145,12/19/2014, $200,000,13,14,30,32,25,91983
1450974,12/18/2014, $200,000,7,16,17,29,25,70140
1450788,12/17/2014, $200,000,9,25,26,28,6,68081
1450607,12/16/2014, $200,000,10,12,14,19,12,24443
1450425,12/15/2014, $200,000,3,7,31,33,15,39622
1450082,12/13/2014, $200,000,20,27,32,33,20,9451
1449890,12/12/2014, $200,000,9,16,26,32,13,69192
1449714,12/11/2014, $200,000,16,18,23,28,27,86962
1449519,12/10/2014, $200,000,13,22,26,31,19,99713
1449330,12/09/2014, $200,000,3,21,23,33,29,66311
1449148,12/08/2014, $200,000,12,14,15,25,13,43122
1448804,12/06/2014, $200,000,2,16,17,19,5,793
1448613,12/05/2014, $200,000,17,21,24,30,1,44184
1448436,12/04/2014, $200,000,2,4,28,33,21,34760
1448240,12/03/2014, $200,000,6,11,14,29,4,70320
1448050,12/02/2014, $200,000,3,4,9,28,5,49761
1447909,12/01/2014, $200,000,9,14,31,33,14,30554
1447530,11/29/2014, $200,000,3,16,18,25,7,10270
