1422487,07/18/2014, $69,000,1,5,11,15,0,18,24,27
1422309,07/17/2014, $68,000,1,5,10,16,0,19,21,25
1422124,07/16/2014, $67,000,4,6,10,13,0,17,23,27
1421919,07/15/2014, $66,000,2,7,12,13,0,17,21,25
1421741,07/14/2014, $65,000,3,6,11,13,0,17,23,27
1421564,07/13/2014, $64,000,3,5,11,13,0,19,24,28
1421404,07/12/2014, $63,000,3,6,11,14,0,20,21,25
1421194,07/11/2014, $62,000,3,6,9,13,0,18,21,27
1421020,07/10/2014, $61,000,4,8,9,15,0,18,21,26
1420836,07/09/2014, $60,000,1,8,11,13,0,19,24,26
1420633,07/08/2014, $59,000,1,7,12,16,0,17,23,28
1420461,07/07/2014, $58,000,3,5,10,13,0,18,24,27
1420288,07/06/2014, $57,000,3,7,11,15,0,19,21,28
1420128,07/05/2014, $56,000,1,8,11,13,0,17,24,25
1419926,07/04/2014, $55,000,1,8,12,16,0,19,23,26
1419756,07/03/2014, $54,000,4,6,10,15,0,18,22,26
1419573,07/02/2014, $53,000,2,8,12,14,0,17,24,26
1419370,07/01/2014, $52,000,4,6,12,13,0,18,21,28
1419196,06/30/2014, $51,000,4,8,12,13,0,19,22,25
1419022,06/29/2014, $50,000,4,7,12,13,0,18,21,28
1418869,06/28/2014, $49,000,2,6,9,14,0,19,22,26
1418662,06/27/2014, $48,000,3,7,12,14,0,20,21,28
1418480,06/26/2014, $47,000,4,7,12,16,0,18,23,25
1418319,06/25/2014, $46,000,3,7,9,14,0,18,22,26
1418110,06/24/2014, $45,000,4,5,10,14,0,18,21,28
1417938,06/23/2014, $44,000,3,8,9,13,0,18,23,26
1417767,06/22/2014, $43,000,3,7,9,15,0,18,21,26
1417613,06/21/2014, $42,000,1,8,10,16,0,17,22,28
1417403,06/20/2014, $41,000,4,5,12,15,0,20,23,28
1417230,06/19/2014, $40,000,2,5,10,15,0,18,22,28
1417051,06/18/2014, $39,000,1,6,10,15,0,18,21,25
1416848,06/17/2014, $38,000,2,7,10,16,0,17,23,27
1416675,06/16/2014, $37,000,1,7,11,16,0,17,23,27
1416503,06/15/2014, $36,000,2,7,9,14,0,20,23,28
1416345,06/14/2014, $35,000,2,8,12,14,0,20,21,25
1416147,06/13/2014, $34,000,3,6,12,13,0,18,24,26
1415958,06/12/2014, $33,000,1,7,11,13,0,20,24,26
1415779,06/11/2014, $32,000,2,5,10,15,0,17,21,26
1415564,06/10/2014, $31,000,2,7,9,15,0,19,24,27
1415394,06/09/2014, $30,000,3,7,10,14,0,17,24,28
1415220,06/08/2014, $29,000,2,7,10,16,0,20,24,28
1415068,06/07/2014, $28,000,4,7,9,16,0,20,21,28
1414858,06/06/2014, $27,000,2,8,11,16,0,18,21,28
1414685,06/05/2014, $26,000,3,5,11,13,0,18,24,25
1414497,06/04/2014, $25,000,3,5,9,16,0,19,23,25
1414283,06/03/2014, $24,000,4,5,12,14,0,17,24,25
1414110,06/02/2014, $23,000,4,8,11,16,0,19,23,25
1413930,06/01/2014, $22,000,4,8,11,15,0,19,21,28
1413763,05/31/2014, $21,000,3,8,11,14,0,18,23,27
1413551,05/30/2014, $20,000,4,5,11,13,0,18,21,27
1413371,05/29/2014, $19,000,4,8,11,15,0,19,21,25
1413182,05/28/2014, $18,000,4,6,12,13,0,18,24,25
1412971,05/27/2014, $17,000,4,6,11,15,0,20,22,27
1412797,05/26/2014, $16,000,3,6,11,14,0,20,23,26
1412616,05/25/2014, $15,000,3,6,11,15,0,18,22,26
1412453,05/24/2014, $14,000,4,5,10,16,0,20,23,27
1412216,05/23/2014, $13,000,4,8,10,16,0,19,23,27
1412051,05/22/2014, $12,000,1,5,9,16,0,17,22,28
1411865,05/21/2014, $11,000,2,5,12,13,0,18,21,28
1411657,05/20/2014, $10,000,3,8,9,16,0,20,24,27
1411478,05/19/2014, $14,000,4,8,12,15,0,19,22,25
1411297,05/18/2014, $13,000,2,6,10,15,0,17,24,27
1411133,05/17/2014, $12,000,1,5,12,14,0,20,22,28
1410916,05/16/2014, $11,000,3,5,12,13,0,17,21,28
1410731,05/15/2014, $10,000,4,6,12,14,0,19,24,25
1410539,05/14/2014, $15,000,4,8,12,14,0,18,22,26
1410326,05/13/2014, $14,000,2,7,11,14,0,20,24,27
1410146,05/12/2014, $13,000,2,8,12,16,0,17,23,27
1409966,05/11/2014, $12,000,4,5,10,14,0,18,23,28
1409800,05/10/2014, $11,000,1,6,11,16,0,19,21,28
1409581,05/09/2014, $10,000,1,7,12,13,0,18,22,26
1409398,05/08/2014, $24,000,4,8,10,15,0,19,22,25
1409207,05/07/2014, $23,000,4,6,10,16,0,17,24,26
1408994,05/06/2014, $22,000,1,5,9,15,0,18,22,26
1408813,05/05/2014, $21,000,3,7,12,13,0,17,22,28
1408625,05/04/2014, $20,000,4,6,10,16,0,20,24,25
1408466,05/03/2014, $19,000,3,6,12,16,0,17,23,28
1408249,05/02/2014, $18,000,1,5,12,16,0,19,23,27
1408065,05/01/2014, $17,000,4,7,12,14,0,19,23,26
1407874,04/30/2014, $16,000,3,8,11,14,0,19,22,27
1407662,04/29/2014, $15,000,3,5,10,13,0,20,21,27
1407482,04/28/2014, $14,000,2,7,9,14,0,17,23,26
1407312,04/27/2014, $13,000,4,5,11,14,0,18,23,27
1407138,04/26/2014, $12,000,3,6,12,15,0,20,23,26
1406920,04/25/2014, $11,000,2,7,10,14,0,18,24,28
1406738,04/24/2014, $10,000,1,5,12,16,0,19,21,26
1406546,04/23/2014, $16,000,4,7,11,13,0,17,21,28
1406334,04/22/2014, $15,000,3,8,10,14,0,17,24,27
1406153,04/21/2014, $14,000,1,6,12,16,0,19,22,27
1405973,04/20/2014, $13,000,2,6,12,16,0,20,21,25
1405808,04/19/2014, $12,000,1,7,10,13,0,18,23,26
1405593,04/18/2014, $11,000,4,6,9,13,0,17,21,26
1405410,04/17/2014, $10,000,3,5,10,13,0,19,22,25
1405220,04/16/2014, $57,000,3,5,11,13,0,18,24,28
1405009,04/15/2014, $56,000,4,8,9,15,0,20,22,27
1404828,04/14/2014, $55,000,1,7,10,13,0,17,24,26
1404648,04/13/2014, $54,000,4,6,10,13,0,17,24,25
1404481,04/12/2014, $53,000,2,8,10,15,0,18,22,28
1404279,04/11/2014, $52,000,4,8,9,15,0,18,22,26
1404084,04/10/2014, $51,000,2,6,10,14,0,19,23,26
1403897,04/09/2014, $50,000,4,8,10,16,0,18,21,25
1403690,04/08/2014, $49,000,2,6,9,16,0,20,22,27
1403500,04/07/2014, $48,000,1,5,12,16,0,18,22,28
1403304,04/06/2014, $47,000,2,6,12,16,0,19,22,25
1403153,04/05/2014, $46,000,1,5,9,15,0,18,22,27
1402981,04/04/2014, $45,000,2,7,9,13,0,18,22,27
1402751,04/03/2014, $44,000,1,6,9,13,0,20,22,26
1402578,04/02/2014, $43,000,4,6,12,15,0,18,23,25
1402356,04/01/2014, $42,000,1,7,12,14,0,19,21,25
1402178,03/31/2014, $41,000,2,7,9,16,0,19,23,26
1402002,03/30/2014, $40,000,2,7,12,16,0,20,22,27
1401837,03/29/2014, $39,000,4,6,10,16,0,20,22,27
1401608,03/28/2014, $38,000,3,7,9,16,0,17,22,26
1401439,03/27/2014, $37,000,1,8,11,14,0,20,23,28
1401239,03/26/2014, $37,000,4,8,12,15,0,17,24,27
1401031,03/25/2014, $35,000,1,8,10,16,0,20,22,26
1400865,03/24/2014, $34,000,1,6,9,16,0,17,23,28
1400675,03/23/2014, $33,000,2,6,11,15,0,20,21,27
1400523,03/22/2014, $32,000,4,6,10,14,0,20,23,25
1400283,03/21/2014, $31,000,4,8,9,14,0,19,23,28
1400114,03/20/2014, $30,000,3,6,12,15,0,19,22,27
1399930,03/19/2014, $29,000,4,5,11,14,0,18,22,25
