1368763200,35,14,http://www.idaholottery.com/,57,17,1313596800,Fri May 17 00:00:00 -0400 2013,22,784868,31,2011-08-17 16:00:00 UTC
1368763200,35,14,http://www.idaholottery.com/,57,17,1313589600,Fri May 17 00:00:00 -0400 2013,22,1134921,31,2011-08-17 14:00:00 UTC
1368763200,35,14,http://www.idaholottery.com/,57,17,1313575200,Fri May 17 00:00:00 -0400 2013,22,934913,31,2011-08-17 10:00:00 UTC
1368763200,30,11,http://www.idaholottery.com/,57,18,1313560800,Fri May 17 00:00:00 -0400 2013,20,784867,28,2011-08-17 06:00:00 UTC
1368763200,30,11,http://www.idaholottery.com/,57,18,1313553600,Fri May 17 00:00:00 -0400 2013,20,1134920,28,2011-08-17 04:00:00 UTC
1368763200,30,11,http://www.idaholottery.com/,57,18,1313539200,Fri May 17 00:00:00 -0400 2013,20,934912,28,2011-08-17 00:00:00 UTC
1368763200,31,15,http://www.idaholottery.com/,57,19,1313510400,Fri May 17 00:00:00 -0400 2013,22,784870,24,2011-08-16 16:00:00 UTC
1368763200,31,15,http://www.idaholottery.com/,57,19,1313503200,Fri May 17 00:00:00 -0400 2013,22,1134923,24,2011-08-16 14:00:00 UTC
1368763200,31,15,http://www.idaholottery.com/,57,19,1313488800,Fri May 17 00:00:00 -0400 2013,22,711689,24,2011-08-16 10:00:00 UTC
1368763200,29,12,http://www.idaholottery.com/,57,19,1313474400,Fri May 17 00:00:00 -0400 2013,20,784869,27,2011-08-16 06:00:00 UTC
1368763200,29,12,http://www.idaholottery.com/,57,19,1313467200,Fri May 17 00:00:00 -0400 2013,20,1134922,27,2011-08-16 04:00:00 UTC
1368763200,29,12,http://www.idaholottery.com/,57,19,1313452800,Fri May 17 00:00:00 -0400 2013,20,711688,27,2011-08-16 00:00:00 UTC
1368763200,24,2,http://www.idaholottery.com/,57,6,1313424000,Fri May 17 00:00:00 -0400 2013,10,688217,17,2011-08-15 16:00:00 UTC
1368763200,24,2,http://www.idaholottery.com/,57,6,1313416800,Fri May 17 00:00:00 -0400 2013,10,1134925,17,2011-08-15 14:00:00 UTC
1368763200,24,2,http://www.idaholottery.com/,57,6,1313402400,Fri May 17 00:00:00 -0400 2013,10,711691,17,2011-08-15 10:00:00 UTC
1368763200,34,3,http://www.idaholottery.com/,57,7,1313388000,Fri May 17 00:00:00 -0400 2013,14,688216,22,2011-08-15 06:00:00 UTC
1368763200,34,3,http://www.idaholottery.com/,57,7,1313380800,Fri May 17 00:00:00 -0400 2013,14,1134924,22,2011-08-15 04:00:00 UTC
1368763200,34,3,http://www.idaholottery.com/,57,7,1313366400,Fri May 17 00:00:00 -0400 2013,14,711690,22,2011-08-15 00:00:00 UTC
1368763200,36,22,http://www.idaholottery.com/,57,24,1313337600,Fri May 17 00:00:00 -0400 2013,25,687942,29,2011-08-14 16:00:00 UTC
1368763200,36,22,http://www.idaholottery.com/,57,24,1313330400,Fri May 17 00:00:00 -0400 2013,25,1134927,29,2011-08-14 14:00:00 UTC
1368763200,36,22,http://www.idaholottery.com/,57,24,1313316000,Fri May 17 00:00:00 -0400 2013,25,711693,29,2011-08-14 10:00:00 UTC
1368763200,35,9,http://www.idaholottery.com/,57,31,1313301600,Fri May 17 00:00:00 -0400 2013,33,687941,34,2011-08-14 06:00:00 UTC
1368763200,35,9,http://www.idaholottery.com/,57,31,1313294400,Fri May 17 00:00:00 -0400 2013,33,1134926,34,2011-08-14 04:00:00 UTC
1368763200,35,9,http://www.idaholottery.com/,57,31,1313280000,Fri May 17 00:00:00 -0400 2013,33,711692,34,2011-08-14 00:00:00 UTC
1368763200,31,12,http://www.idaholottery.com/,57,15,1313251200,Fri May 17 00:00:00 -0400 2013,24,687944,28,2011-08-13 16:00:00 UTC
1368763200,31,12,http://www.idaholottery.com/,57,15,1313244000,Fri May 17 00:00:00 -0400 2013,24,1134929,28,2011-08-13 14:00:00 UTC
1368763200,31,12,http://www.idaholottery.com/,57,15,1313229600,Fri May 17 00:00:00 -0400 2013,24,711695,28,2011-08-13 10:00:00 UTC
1368763200,31,3,http://www.idaholottery.com/,57,13,1313215200,Fri May 17 00:00:00 -0400 2013,19,687943,26,2011-08-13 06:00:00 UTC
1368763200,31,3,http://www.idaholottery.com/,57,13,1313208000,Fri May 17 00:00:00 -0400 2013,19,1134928,26,2011-08-13 04:00:00 UTC
1368763200,31,3,http://www.idaholottery.com/,57,13,1313193600,Fri May 17 00:00:00 -0400 2013,19,711694,26,2011-08-13 00:00:00 UTC
1368763200,29,8,http://www.idaholottery.com/,57,12,1313164800,Fri May 17 00:00:00 -0400 2013,19,687711,27,2011-08-12 16:00:00 UTC
1368763200,29,8,http://www.idaholottery.com/,57,12,1313157600,Fri May 17 00:00:00 -0400 2013,19,1134931,27,2011-08-12 14:00:00 UTC
1368763200,29,8,http://www.idaholottery.com/,57,12,1313143200,Fri May 17 00:00:00 -0400 2013,19,711697,27,2011-08-12 10:00:00 UTC
1368763200,35,3,http://www.idaholottery.com/,57,17,1313128800,Fri May 17 00:00:00 -0400 2013,19,687710,31,2011-08-12 06:00:00 UTC
1368763200,35,3,http://www.idaholottery.com/,57,17,1313121600,Fri May 17 00:00:00 -0400 2013,19,1134930,31,2011-08-12 04:00:00 UTC
1368763200,35,3,http://www.idaholottery.com/,57,17,1313107200,Fri May 17 00:00:00 -0400 2013,19,711696,31,2011-08-12 00:00:00 UTC
1368763200,26,5,http://www.idaholottery.com/,57,11,1313078400,Fri May 17 00:00:00 -0400 2013,22,687523,24,2011-08-11 16:00:00 UTC
1368763200,26,5,http://www.idaholottery.com/,57,11,1313071200,Fri May 17 00:00:00 -0400 2013,22,1134933,24,2011-08-11 14:00:00 UTC
1368763200,26,5,http://www.idaholottery.com/,57,11,1313056800,Fri May 17 00:00:00 -0400 2013,22,711699,24,2011-08-11 10:00:00 UTC
1368763200,30,2,http://www.idaholottery.com/,57,16,1313042400,Fri May 17 00:00:00 -0400 2013,26,687522,28,2011-08-11 06:00:00 UTC
1368763200,30,2,http://www.idaholottery.com/,57,16,1313035200,Fri May 17 00:00:00 -0400 2013,26,1134932,28,2011-08-11 04:00:00 UTC
1368763200,30,2,http://www.idaholottery.com/,57,16,1313020800,Fri May 17 00:00:00 -0400 2013,26,711698,28,2011-08-11 00:00:00 UTC
1368763200,17,9,http://www.idaholottery.com/,57,10,1312992000,Fri May 17 00:00:00 -0400 2013,14,687374,15,2011-08-10 16:00:00 UTC
1368763200,17,9,http://www.idaholottery.com/,57,10,1312984800,Fri May 17 00:00:00 -0400 2013,14,1134935,15,2011-08-10 14:00:00 UTC
1368763200,17,9,http://www.idaholottery.com/,57,10,1312970400,Fri May 17 00:00:00 -0400 2013,14,711701,15,2011-08-10 10:00:00 UTC
1368763200,36,10,http://www.idaholottery.com/,57,16,1312956000,Fri May 17 00:00:00 -0400 2013,33,687373,34,2011-08-10 06:00:00 UTC
