1448757,12/06/2014, $295,000,1,5,6,8,18,0
1448190,12/03/2014, $290,000,13,14,17,31,33,0
1447481,11/29/2014, $285,000,6,20,22,23,28,0
1446905,11/26/2014, $280,000,7,8,17,23,29,0
1446183,11/22/2014, $275,000,5,8,26,27,31,0
1445605,11/19/2014, $270,000,8,15,18,21,26,0
1444882,11/15/2014, $265,000,16,19,22,25,31,0
1444314,11/12/2014, $260,000,4,7,10,23,25,0
1443590,11/08/2014, $255,000,1,14,21,23,30,0
1443012,11/05/2014, $250,000,6,18,19,20,24,0
1442277,11/01/2014, $245,000,9,19,24,26,27,0
1441712,10/29/2014, $240,000,4,10,16,25,30,0
1440987,10/25/2014, $235,000,6,8,11,26,30,0
1440410,10/22/2014, $230,000,1,4,9,13,21,0
1439686,10/18/2014, $225,000,4,20,24,30,33,0
1439111,10/15/2014, $220,000,1,15,25,31,32,0
1438388,10/11/2014, $215,000,4,5,12,26,29,0
1437808,10/08/2014, $210,000,2,3,4,20,33,0
1437087,10/04/2014, $205,000,4,8,23,26,28,0
1436511,10/01/2014, $200,000,9,21,28,29,33,0
1435786,09/27/2014, $200,000,12,14,30,31,33,0
1435039,09/24/2014, $295,000,5,6,25,27,32,0
1434487,09/20/2014, $285,000,11,18,20,23,25,0
1433908,09/17/2014, $280,000,11,12,13,24,26,0
1433167,09/13/2014, $275,000,4,13,15,24,33,0
1432605,09/10/2014, $270,000,3,4,17,20,33,0
1431880,09/06/2014, $265,000,2,13,14,27,30,0
1431301,09/03/2014, $260,000,13,17,19,20,25,0
1430578,08/30/2014, $255,000,2,9,21,23,33,0
1429999,08/27/2014, $250,000,9,20,26,28,30,0
1429273,08/23/2014, $245,000,7,16,17,29,30,0
1428695,08/20/2014, $240,000,13,20,31,32,33,0
1427974,08/16/2014, $235,000,6,7,14,30,32,0
1427394,08/13/2014, $230,000,23,24,28,31,33,0
1426667,08/09/2014, $225,000,4,9,19,26,32,0
1425898,08/06/2014, $220,000,1,7,8,17,26,0
1425178,08/02/2014, $215,000,5,8,22,24,32,0
1424608,07/30/2014, $210,000,3,12,17,23,33,0
1423888,07/26/2014, $205,000,5,13,20,24,26,0
1423320,07/23/2014, $200,000,6,26,27,31,33,0
1422607,07/19/2014, $230,000,11,13,19,20,27,0
1422033,07/16/2014, $225,000,6,10,19,23,31,0
1421315,07/12/2014, $220,000,9,10,17,20,33,0
1420748,07/09/2014, $215,000,2,7,9,26,28,0
1420039,07/05/2014, $210,000,1,8,11,24,26,0
1419483,07/02/2014, $205,000,1,10,19,20,21,0
1418777,06/28/2014, $200,000,2,5,6,15,30,0
1418223,06/25/2014, $260,000,2,4,18,27,31,0
1417521,06/21/2014, $255,000,12,13,21,22,30,0
1416962,06/18/2014, $250,000,8,10,11,21,25,0
1416256,06/14/2014, $245,000,10,14,19,20,28,0
1415674,06/11/2014, $240,000,5,11,18,25,26,0
1414977,06/07/2014, $235,000,6,12,14,18,32,0
1414406,06/04/2014, $230,000,9,12,13,24,26,0
1413675,05/31/2014, $225,000,9,14,20,21,26,0
1413089,05/28/2014, $220,000,14,18,22,24,27,0
1412363,05/24/2014, $215,000,7,9,12,13,15,0
1411773,05/21/2014, $210,000,3,4,8,18,33,0
1411043,05/17/2014, $205,000,1,11,12,17,32,0
1410447,05/14/2014, $200,000,4,9,16,26,31,0
1409709,05/10/2014, $650,000,11,14,19,20,29,0
1409115,05/07/2014, $630,000,2,9,10,17,26,0
1408376,05/03/2014, $610,000,4,5,6,25,28,0
1407783,04/30/2014, $590,000,1,18,19,26,30,0
1407047,04/26/2014, $575,000,1,9,20,29,32,0
1406455,04/23/2014, $555,000,1,8,14,24,33,0
1405717,04/19/2014, $535,000,4,6,8,29,33,0
1405130,04/16/2014, $515,000,3,12,17,20,24,0
1404391,04/12/2014, $495,000,4,7,10,17,32,0
1403802,04/09/2014, $475,000,14,18,20,24,27,0
1403050,04/05/2014, $460,000,1,9,13,19,22,0
1402477,04/02/2014, $440,000,7,8,11,15,17,0
1401745,03/29/2014, $420,000,6,13,17,19,22,0
1401151,03/26/2014, $405,000,5,11,13,17,24,0
1400419,03/22/2014, $390,000,19,21,26,28,30,0
1399828,03/19/2014, $370,000,6,14,15,24,33,0
1399085,03/15/2014, $355,000,5,7,8,19,33,0
1398509,03/12/2014, $335,000,11,15,19,21,24,0
1397794,03/08/2014, $320,000,12,15,16,20,31,0
1397187,03/05/2014, $300,000,13,16,22,25,32,0
1396451,03/01/2014, $290,000,3,13,16,22,32,0
1395850,02/26/2014, $285,000,6,7,8,16,33,0
1395148,02/22/2014, $280,000,4,10,12,20,21,0
1394224,02/19/2014, $275,000,7,9,10,24,25,0
1393534,02/15/2014, $270,000,3,9,17,21,24,0
1392951,02/12/2014, $265,000,1,6,13,18,24,0
1392224,02/08/2014, $260,000,1,4,18,23,26,0
1391644,02/05/2014, $255,000,7,11,16,22,24,0
1390912,02/01/2014, $250,000,3,4,5,15,21,0
1390332,01/29/2014, $245,000,2,5,15,28,31,0
1389604,01/25/2014, $240,000,3,11,21,25,27,0
1389020,01/22/2014, $235,000,6,19,27,28,29,0
1388268,01/18/2014, $230,000,20,21,23,25,28,0
1387703,01/15/2014, $225,000,8,9,19,21,32,0
1386983,01/11/2014, $220,000,2,4,6,17,26,0
1386397,01/08/2014, $215,000,8,11,14,29,33,0
1385653,01/04/2014, $210,000,4,12,18,28,29,0
1385081,01/01/2014, $205,000,1,8,10,21,33,0
1384369,12/28/2013, $200,000,3,5,26,29,32,0
1383792,12/25/2013, $205,000,3,4,6,7,17,0
1383079,12/21/2013, $200,000,7,10,12,14,21,0
1382501,12/18/2013, $670,000,2,9,14,22,30,0
1381755,12/14/2013, $645,000,2,8,10,23,25,0
1381176,12/11/2013, $625,000,7,20,22,27,32,0
1380434,12/07/2013, $610,000,7,10,19,22,26,0
1379851,12/04/2013, $590,000,4,5,9,25,30,0
1375978,11/30/2013, $565,000,11,12,22,31,33,0
1375385,11/27/2013, $545,000,6,12,22,25,33,0
1374666,11/23/2013, $530,000,4,11,16,17,20,0
1374076,11/20/2013, $510,000,4,16,17,29,32,0
1373351,11/16/2013, $490,000,6,11,20,29,31,0
1372768,11/13/2013, $470,000,3,21,26,28,29,0
1372039,11/09/2013, $455,000,1,6,13,15,32,0
1371215,11/06/2013, $435,000,3,4,9,24,32,0
1370500,11/02/2013, $415,000,3,7,12,20,22,0
1369911,10/30/2013, $400,000,4,12,19,21,26,0
1369191,10/26/2013, $380,000,3,16,17,26,30,0
1368617,10/23/2013, $365,000,3,5,18,25,32,0
1367834,10/19/2013, $345,000,1,5,21,26,30,0
1367259,10/16/2013, $325,000,9,18,19,21,33,0
1366537,10/12/2013, $310,000,4,8,9,26,32,0
1365974,10/09/2013, $295,000,6,8,11,27,30,0
1365258,10/05/2013, $285,000,7,9,15,27,32,0
1364140,10/02/2013, $280,000,3,8,22,24,30,0
1363479,09/28/2013, $275,000,5,8,9,29,30,0
1362764,09/25/2013, $270,000,8,11,25,26,27,0
1361926,09/21/2013, $265,000,2,5,11,25,33,0
1361273,09/18/2013, $260,000,5,8,13,17,25,0
1360443,09/14/2013, $255,000,13,15,22,27,31,0
1359790,09/11/2013, $250,000,3,5,7,12,23,0
1358983,09/07/2013, $245,000,1,8,9,12,28,0
1358351,09/04/2013, $240,000,4,7,18,24,27,0
1357575,08/31/2013, $235,000,9,12,13,24,33,0
1356946,08/28/2013, $230,000,3,10,24,28,33,0
1356159,08/24/2013, $225,000,13,19,25,31,33,0
1355506,08/21/2013, $220,000,3,5,9,20,29,0
1354659,08/17/2013, $215,000,21,24,25,26,31,0
1354032,08/14/2013, $210,000,8,13,16,17,33,0
1353265,08/10/2013, $205,000,2,4,6,8,24,0
1352688,08/07/2013, $200,000,4,12,15,16,29,0
1351953,08/03/2013, $500,000,5,17,19,23,31,0
1346386,07/31/2013, $480,000,1,9,12,14,27,0
1345640,07/27/2013, $460,000,5,6,25,26,29,0
1345055,07/24/2013, $440,000,4,11,14,21,24,0
1344295,07/20/2013, $425,000,6,8,10,12,22,0
1343705,07/17/2013, $405,000,3,12,13,16,26,0
1342948,07/13/2013, $385,000,1,2,8,15,26,0
1342364,07/10/2013, $370,000,6,7,15,17,31,0
1341608,07/06/2013, $350,000,10,11,14,23,27,0
1341020,07/03/2013, $335,000,10,14,19,21,31,0
1340191,06/29/2013, $320,000,11,23,27,28,29,0
1339634,06/26/2013, $305,000,2,10,13,15,21,0
1338898,06/22/2013, $290,000,3,4,18,21,25,0
1338299,06/19/2013, $280,000,5,10,15,19,30,0
1337562,06/15/2013, $285,000,19,20,22,28,30,0
1336931,06/12/2013, $270,000,11,15,17,23,29,0
1336100,06/08/2013, $265,000,7,13,20,23,24,0
1335493,06/05/2013, $260,000,2,9,14,22,25,0
1334745,06/01/2013, $255,000,2,4,6,16,29,0
1334137,05/29/2013, $250,000,3,16,22,27,32,0
1333405,05/25/2013, $245,000,5,13,14,22,28,0
1332801,05/22/2013, $240,000,1,13,17,27,29,0
1332055,05/18/2013, $235,000,6,8,23,25,26,0
1331473,05/15/2013, $230,000,6,10,11,14,23,0
1330720,05/11/2013, $225,000,11,18,22,23,33,0
1330103,05/08/2013, $220,000,6,15,22,26,29,0
1329372,05/04/2013, $215,000,14,20,27,29,30,0
1328771,05/01/2013, $210,000,21,22,24,28,32,0
1328027,04/27/2013, $205,000,5,12,13,19,25,0
1327426,04/24/2013, $200,000,3,7,23,26,29,0
1326681,04/20/2013, $245,000,5,14,21,28,32,0
1326080,04/17/2013, $240,000,18,23,25,30,32,0
1325327,04/13/2013, $235,000,1,9,28,29,33,0
1324699,04/10/2013, $230,000,5,7,9,22,29,0
1323916,04/06/2013, $225,000,1,11,18,23,31,0
1323291,04/03/2013, $220,000,5,15,19,21,26,0
1322499,03/30/2013, $215,000,20,21,26,32,33,0
1321891,03/27/2013, $210,000,3,4,13,15,23,0
1321131,03/23/2013, $205,000,3,4,20,27,32,0
1320495,03/20/2013, $200,000,1,5,8,12,32,0
1319714,03/16/2013, $240,000,4,17,19,31,32,0
1318920,03/13/2013, $235,000,2,8,14,20,31,0
1318120,03/09/2013, $230,000,6,15,20,30,33,0
1317473,03/06/2013, $225,000,16,18,26,31,32,0
1316671,03/02/2013, $220,000,2,15,16,23,32,0
1316024,02/27/2013, $215,000,6,8,18,20,29,0
1315211,02/23/2013, $210,000,5,17,19,20,23,0
1314560,02/20/2013, $205,000,5,24,26,29,32,0
1313759,02/16/2013, $100,000,4,12,20,22,30,0
1313113,02/13/2013, $815,000,4,12,14,18,26,0
1312310,02/09/2013, $780,000,5,8,16,23,29,0
1311661,02/06/2013, $750,000,3,5,12,22,31,0
1310858,02/02/2013, $720,000,3,10,16,21,23,0
1310207,01/30/2013, $695,000,8,12,21,25,28,0
1309410,01/26/2013, $670,000,1,3,9,18,28,0
1308763,01/23/2013, $640,000,6,12,15,21,24,0
