1026883,07/21/2012,0,8,3,0,0
1112367,07/21/2012,0,8,3,0,0
1053085,07/21/2012,0,8,3,0,0
1026654,07/20/2012,4,3,0,0,9
1112368,07/20/2012,4,3,0,0,9
1053086,07/20/2012,4,3,0,0,9
1026456,07/19/2012,3,0,2,0,9
1112369,07/19/2012,3,0,2,0,9
1053087,07/19/2012,3,0,2,0,9
1026209,07/18/2012,6,5,3,0,10
1112370,07/18/2012,6,5,3,0,10
1053088,07/18/2012,6,5,3,0,10
1026023,07/17/2012,0,2,0,8,0
1112371,07/17/2012,0,2,0,8,0
1053089,07/17/2012,0,2,0,8,0
1025833,07/16/2012,7,3,5,0,6
1112372,07/16/2012,7,3,5,0,6
1053090,07/16/2012,7,3,5,0,6
1025502,07/14/2012,0,3,4,0,0
1112373,07/14/2012,0,3,4,0,0
1053091,07/14/2012,0,3,4,0,0
1025304,07/13/2012,3,0,5,9,0
1112374,07/13/2012,3,0,5,9,0
1053092,07/13/2012,3,0,5,9,0
1025114,07/12/2012,5,6,8,0,0
1112375,07/12/2012,5,6,8,0,0
1053093,07/12/2012,5,6,8,0,0
1024859,07/11/2012,10,0,0,8,9
1112376,07/11/2012,10,0,0,8,9
1053094,07/11/2012,10,0,0,8,9
1024695,07/10/2012,7,10,8,10,2
1112377,07/10/2012,7,10,8,10,2
1053095,07/10/2012,7,10,8,10,2
1024493,07/09/2012,5,0,0,7,10
1112378,07/09/2012,5,0,0,7,10
1053096,07/09/2012,5,0,0,7,10
1024165,07/07/2012,0,6,0,4,10
1112379,07/07/2012,0,6,0,4,10
1023571,07/07/2012,0,6,0,4,10
1022492,07/06/2012,9,2,0,0,2
1112380,07/06/2012,9,2,0,0,2
1023572,07/06/2012,9,2,0,0,2
1022312,07/05/2012,6,5,0,0,7
1112381,07/05/2012,6,5,0,0,7
1023573,07/05/2012,6,5,0,0,7
1019651,07/04/2012,3,0,5,2,10
1112382,07/04/2012,3,0,5,2,10
1020440,07/04/2012,3,0,5,2,10
1019481,07/03/2012,5,10,0,7,5
1112383,07/03/2012,5,10,0,7,5
1020441,07/03/2012,5,10,0,7,5
1019229,07/02/2012,3,9,5,0,0
1112384,07/02/2012,3,9,5,0,0
1020442,07/02/2012,3,9,5,0,0
1018719,06/30/2012,0,6,4,3,6
1112385,06/30/2012,0,6,4,3,6
1020443,06/30/2012,0,6,4,3,6
1018486,06/29/2012,10,9,8,2,4
1112386,06/29/2012,10,9,8,2,4
1020444,06/29/2012,10,9,8,2,4
1017976,06/28/2012,4,2,0,0,0
1112387,06/28/2012,4,2,0,0,0
1020445,06/28/2012,4,2,0,0,0
1017066,06/27/2012,8,3,0,5,0
1112388,06/27/2012,8,3,0,5,0
1020446,06/27/2012,8,3,0,5,0
1016865,06/26/2012,8,8,0,10,10
1112389,06/26/2012,8,8,0,10,10
1020447,06/26/2012,8,8,0,10,10
1016638,06/25/2012,0,10,3,6,0
1112390,06/25/2012,0,10,3,6,0
1020448,06/25/2012,0,10,3,6,0
1016257,06/23/2012,10,9,8,8,0
1112391,06/23/2012,10,9,8,8,0
1020449,06/23/2012,10,9,8,8,0
1016025,06/22/2012,0,0,5,2,7
1112392,06/22/2012,0,0,5,2,7
1020450,06/22/2012,0,0,5,2,7
1015636,06/21/2012,2,8,0,0,7
1112393,06/21/2012,2,8,0,0,7
1020451,06/21/2012,2,8,0,0,7
1015399,06/20/2012,0,5,7,0,7
1112394,06/20/2012,0,5,7,0,7
1020452,06/20/2012,0,5,7,0,7
1015138,06/19/2012,8,3,9,0,0
1112395,06/19/2012,8,3,9,0,0
1020453,06/19/2012,8,3,9,0,0
1014676,06/18/2012,8,0,6,0,7
1112396,06/18/2012,8,0,6,0,7
1020454,06/18/2012,8,0,6,0,7
1014329,06/16/2012,4,5,2,8,0
1112397,06/16/2012,4,5,2,8,0
1020455,06/16/2012,4,5,2,8,0
1014111,06/15/2012,2,8,3,0,10
1112398,06/15/2012,2,8,3,0,10
1020456,06/15/2012,2,8,3,0,10
1013374,06/14/2012,7,0,8,6,8
1112399,06/14/2012,7,0,8,6,8
1020457,06/14/2012,7,0,8,6,8
1013012,06/13/2012,7,0,3,4,0
1112400,06/13/2012,7,0,3,4,0
1020458,06/13/2012,7,0,3,4,0
1012729,06/12/2012,2,0,0,0,5
1112401,06/12/2012,2,0,0,0,5
1020459,06/12/2012,2,0,0,0,5
1012137,06/11/2012,4,3,8,9,0
1112402,06/11/2012,4,3,8,9,0
1020460,06/11/2012,4,3,8,9,0
1011873,06/09/2012,0,8,7,3,0
1112403,06/09/2012,0,8,7,3,0
1020461,06/09/2012,0,8,7,3,0
1011648,06/08/2012,0,9,3,8,6
1112404,06/08/2012,0,9,3,8,6
1020462,06/08/2012,0,9,3,8,6
1011458,06/07/2012,4,7,3,2,7
1112405,06/07/2012,4,7,3,2,7
1020463,06/07/2012,4,7,3,2,7
1010878,06/06/2012,10,10,10,8,9
1112406,06/06/2012,10,10,10,8,9
1020464,06/06/2012,10,10,10,8,9
1010022,06/05/2012,8,0,0,7,8
1112407,06/05/2012,8,0,0,7,8
1020465,06/05/2012,8,0,0,7,8
1009825,06/04/2012,6,2,4,9,8
1112408,06/04/2012,6,2,4,9,8
1020466,06/04/2012,6,2,4,9,8
1009483,06/02/2012,0,7,0,3,0
1112409,06/02/2012,0,7,0,3,0
1020467,06/02/2012,0,7,0,3,0
1009253,06/01/2012,5,0,10,5,0
1112410,06/01/2012,5,0,10,5,0
1020468,06/01/2012,5,0,10,5,0
1009078,05/31/2012,0,0,6,7,6
1112411,05/31/2012,0,0,6,7,6
1020469,05/31/2012,0,0,6,7,6
1008854,05/30/2012,3,0,0,7,5
1112412,05/30/2012,3,0,0,7,5
1020470,05/30/2012,3,0,0,7,5
1008673,05/29/2012,0,0,7,2,0
1112413,05/29/2012,0,0,7,2,0
1020471,05/29/2012,0,0,7,2,0
1008454,05/28/2012,5,3,0,0,7
1112414,05/28/2012,5,3,0,0,7
1020472,05/28/2012,5,3,0,0,7
1008096,05/26/2012,8,0,0,7,5
1112415,05/26/2012,8,0,0,7,5
1020473,05/26/2012,8,0,0,7,5
1007599,05/25/2012,5,8,3,9,9
1112416,05/25/2012,5,8,3,9,9
1020474,05/25/2012,5,8,3,9,9
1006519,05/24/2012,0,10,10,0,7
1112417,05/24/2012,0,10,10,0,7
1007032,05/24/2012,0,10,10,0,7
1006292,05/23/2012,0,0,0,9,3
1112418,05/23/2012,0,0,0,9,3
1007033,05/23/2012,0,0,0,9,3
1005904,05/22/2012,10,8,9,3,0
1112419,05/22/2012,10,8,9,3,0
1007034,05/22/2012,10,8,9,3,0
1005675,05/21/2012,5,7,0,6,5
1112420,05/21/2012,5,7,0,6,5
1007035,05/21/2012,5,7,0,6,5
1004425,05/19/2012,0,0,3,0,4
1112421,05/19/2012,0,0,3,0,4
1007036,05/19/2012,0,0,3,0,4
1004222,05/18/2012,2,6,10,10,2
1112422,05/18/2012,2,6,10,10,2
1007037,05/18/2012,2,6,10,10,2
1004033,05/17/2012,9,6,0,2,0
1112423,05/17/2012,9,6,0,2,0
1007038,05/17/2012,9,6,0,2,0
1003817,05/16/2012,10,3,7,2,3
1112424,05/16/2012,10,3,7,2,3
1007039,05/16/2012,10,3,7,2,3
1003621,05/15/2012,6,5,6,8,7
1112425,05/15/2012,6,5,6,8,7
1007040,05/15/2012,6,5,6,8,7
1003419,05/14/2012,9,6,2,0,6
1112426,05/14/2012,9,6,2,0,6
1007041,05/14/2012,9,6,2,0,6
987463,05/12/2012,0,8,4,9,0
1112427,05/12/2012,0,8,4,9,0
997754,05/12/2012,0,8,4,9,0
987231,05/11/2012,6,9,0,7,3
1112428,05/11/2012,6,9,0,7,3
997755,05/11/2012,6,9,0,7,3
986634,05/10/2012,2,5,0,10,6
1112429,05/10/2012,2,5,0,10,6
997756,05/10/2012,2,5,0,10,6
986425,05/09/2012,7,6,9,0,0
1112430,05/09/2012,7,6,9,0,0
997757,05/09/2012,7,6,9,0,0
986224,05/08/2012,3,0,10,7,0
