1368849600,37,21,44,0,142,30,1356134400,Sat May 18 00:00:00 -0400 2013,34,1301920,35,2012-12-22 00:00:00 UTC
1368849600,27,3,47,0,142,10,1355875200,Sat May 18 00:00:00 -0400 2013,11,1301147,14,2012-12-19 00:00:00 UTC
1368849600,38,7,42,0,142,9,1355529600,Sat May 18 00:00:00 -0400 2013,14,1300188,21,2012-12-15 00:00:00 UTC
1368849600,38,2,45,0,142,15,1355270400,Sat May 18 00:00:00 -0400 2013,19,1299417,26,2012-12-12 00:00:00 UTC
1368849600,38,4,49,0,142,23,1354924800,Sat May 18 00:00:00 -0400 2013,24,1298459,35,2012-12-08 00:00:00 UTC
1368849600,35,8,41,0,142,19,1354665600,Sat May 18 00:00:00 -0400 2013,24,1297603,29,2012-12-05 00:00:00 UTC
1368849600,27,3,44,0,142,13,1354320000,Sat May 18 00:00:00 -0400 2013,24,1296284,25,2012-12-01 00:00:00 UTC
1368849600,25,7,27,0,142,10,1354060800,Sat May 18 00:00:00 -0400 2013,14,1295188,23,2012-11-28 00:00:00 UTC
1368849600,47,5,48,0,142,22,1353715200,Sat May 18 00:00:00 -0400 2013,30,1293921,33,2012-11-24 00:00:00 UTC
1368849600,34,16,38,0,142,24,1353456000,Sat May 18 00:00:00 -0400 2013,26,1292878,28,2012-11-21 00:00:00 UTC
1368849600,34,13,42,0,142,14,1353110400,Sat May 18 00:00:00 -0400 2013,16,1291558,30,2012-11-17 00:00:00 UTC
1368849600,42,3,48,0,142,10,1352851200,Sat May 18 00:00:00 -0400 2013,20,1290491,40,2012-11-14 00:00:00 UTC
1368849600,29,6,49,0,142,11,1352505600,Sat May 18 00:00:00 -0400 2013,22,1289188,27,2012-11-10 00:00:00 UTC
1368849600,34,4,38,0,142,5,1352246400,Sat May 18 00:00:00 -0400 2013,13,1288028,21,2012-11-07 00:00:00 UTC
1368849600,22,6,25,0,142,11,1351900800,Sat May 18 00:00:00 -0400 2013,14,1286808,20,2012-11-03 00:00:00 UTC
1368849600,30,9,43,0,142,18,1351641600,Sat May 18 00:00:00 -0400 2013,25,1284702,27,2012-10-31 00:00:00 UTC
1368849600,23,10,35,0,142,11,1351296000,Sat May 18 00:00:00 -0400 2013,14,1283292,18,2012-10-27 00:00:00 UTC
1368849600,39,3,42,0,142,20,1351036800,Sat May 18 00:00:00 -0400 2013,25,1282253,29,2012-10-24 00:00:00 UTC
1368849600,40,11,49,0,142,15,1350691200,Sat May 18 00:00:00 -0400 2013,25,1280686,34,2012-10-20 00:00:00 UTC
1368849600,46,7,47,0,142,9,1350432000,Sat May 18 00:00:00 -0400 2013,19,1279650,30,2012-10-17 00:00:00 UTC
1368849600,36,1,40,0,142,7,1350086400,Sat May 18 00:00:00 -0400 2013,10,1279651,16,2012-10-13 00:00:00 UTC
1368849600,30,10,32,0,142,19,1349827200,Sat May 18 00:00:00 -0400 2013,24,1279652,27,2012-10-10 00:00:00 UTC
1368849600,32,4,39,0,142,5,1349481600,Sat May 18 00:00:00 -0400 2013,18,1279653,26,2012-10-06 00:00:00 UTC
1368849600,28,6,49,0,142,11,1349222400,Sat May 18 00:00:00 -0400 2013,24,1275080,25,2012-10-03 00:00:00 UTC
1368849600,44,12,47,0,142,26,1348617600,Sat May 18 00:00:00 -0400 2013,29,1272680,37,2012-09-26 00:00:00 UTC
1368849600,21,3,28,0,142,5,1348272000,Sat May 18 00:00:00 -0400 2013,9,1271348,13,2012-09-22 00:00:00 UTC
1368849600,32,6,33,0,142,14,1348012800,Sat May 18 00:00:00 -0400 2013,21,1264042,27,2012-09-19 00:00:00 UTC
1368849600,44,7,46,0,142,8,1347667200,Sat May 18 00:00:00 -0400 2013,18,1056925,38,2012-09-15 00:00:00 UTC
1368849600,42,5,46,0,142,25,1347408000,Sat May 18 00:00:00 -0400 2013,32,1056254,36,2012-09-12 00:00:00 UTC
1368849600,32,9,43,0,142,19,1347062400,Sat May 18 00:00:00 -0400 2013,23,1040673,29,2012-09-08 00:00:00 UTC
1368849600,26,7,37,0,142,9,1346803200,Sat May 18 00:00:00 -0400 2013,12,1040108,24,2012-09-05 00:00:00 UTC
1368849600,39,1,40,0,142,5,1346457600,Sat May 18 00:00:00 -0400 2013,32,1038963,33,2012-09-01 00:00:00 UTC
1368849600,32,1,43,0,142,21,1346198400,Sat May 18 00:00:00 -0400 2013,25,1038327,26,2012-08-29 00:00:00 UTC
1368849600,29,1,39,0,142,9,1345852800,Sat May 18 00:00:00 -0400 2013,10,1037367,25,2012-08-25 00:00:00 UTC
1368849600,31,5,48,0,142,12,1345593600,Sat May 18 00:00:00 -0400 2013,22,1036727,26,2012-08-22 00:00:00 UTC
1368849600,28,7,48,0,142,13,1345248000,Sat May 18 00:00:00 -0400 2013,14,1033939,20,2012-08-18 00:00:00 UTC
1368849600,44,5,49,6,142,10,1344988800,Sat May 18 00:00:00 -0400 2013,32,1033404,41,2012-08-15 00:00:00 UTC
1368849600,39,8,48,7,142,31,1344643200,Sat May 18 00:00:00 -0400 2013,32,1032705,34,2012-08-11 00:00:00 UTC
1368849600,43,6,46,12,142,14,1344384000,Sat May 18 00:00:00 -0400 2013,27,1031986,41,2012-08-08 00:00:00 UTC
1368849600,36,5,48,6,142,11,1344038400,Sat May 18 00:00:00 -0400 2013,12,1030442,18,2012-08-04 00:00:00 UTC
1368849600,36,9,38,18,142,14,1343779200,Sat May 18 00:00:00 -0400 2013,24,1029851,33,2012-08-01 00:00:00 UTC
1368849600,37,3,46,18,142,9,1343433600,Sat May 18 00:00:00 -0400 2013,17,1028291,28,2012-07-28 00:00:00 UTC
1368849600,33,11,39,27,142,20,1343174400,Sat May 18 00:00:00 -0400 2013,28,1027682,29,2012-07-25 00:00:00 UTC
1368849600,37,10,47,45,142,13,1342828800,Sat May 18 00:00:00 -0400 2013,25,1026934,33,2012-07-21 00:00:00 UTC
1368849600,37,2,45,36,142,24,1342569600,Sat May 18 00:00:00 -0400 2013,25,1026283,26,2012-07-18 00:00:00 UTC
1368849600,36,3,37,31,142,7,1342224000,Sat May 18 00:00:00 -0400 2013,11,1025563,19,2012-07-14 00:00:00 UTC
1368849600,37,2,41,27,142,8,1341964800,Sat May 18 00:00:00 -0400 2013,14,1024936,28,2012-07-11 00:00:00 UTC
1368849600,36,2,42,14,142,19,1341619200,Sat May 18 00:00:00 -0400 2013,29,1023911,34,2012-07-07 00:00:00 UTC
1368849600,44,7,45,8,142,20,1341360000,Sat May 18 00:00:00 -0400 2013,34,1019714,39,2012-07-04 00:00:00 UTC
1368849600,27,2,43,12,142,3,1341014400,Sat May 18 00:00:00 -0400 2013,13,1018780,19,2012-06-30 00:00:00 UTC
1368849600,45,28,49,14,142,34,1340755200,Sat May 18 00:00:00 -0400 2013,36,1017126,44,2012-06-27 00:00:00 UTC
1368849600,27,3,41,24,142,8,1340409600,Sat May 18 00:00:00 -0400 2013,21,1016330,22,2012-06-23 00:00:00 UTC
1368849600,44,12,49,34,142,17,1340150400,Sat May 18 00:00:00 -0400 2013,37,1015462,43,2012-06-20 00:00:00 UTC
1368849600,41,13,44,23,142,16,1339804800,Sat May 18 00:00:00 -0400 2013,20,1014390,38,2012-06-16 00:00:00 UTC
1368849600,41,7,46,19,142,9,1339545600,Sat May 18 00:00:00 -0400 2013,32,1013074,39,2012-06-13 00:00:00 UTC
1368849600,31,2,36,16,142,6,1339200000,Sat May 18 00:00:00 -0400 2013,14,1011980,30,2012-06-09 00:00:00 UTC
