1394120,02/18/2014, $100,000,1,8,10,12,18,22,26,28,33,36,38,40,41,49,50,57,60,61,71,77
1393927,02/17/2014, $100,000,2,4,11,14,18,23,24,26,29,34,50,51,53,62,63,74,76,78,79,80
1393783,02/16/2014, $100,000,5,9,10,11,21,24,27,28,29,32,35,43,52,59,65,72,76,78,79,80
1393600,02/15/2014, $100,000,8,14,16,19,21,22,23,26,27,28,36,43,55,64,65,66,72,73,74,76
1393396,02/14/2014, $100,000,1,4,5,11,13,14,15,18,25,26,27,42,55,57,59,65,66,71,77,80
1393208,02/13/2014, $100,000,3,4,19,23,25,27,33,36,41,42,43,44,50,56,62,65,68,69,74,75
1393018,02/12/2014, $100,000,7,9,10,24,31,33,34,35,48,50,51,52,54,55,62,64,65,66,68,79
1392818,02/11/2014, $100,000,3,5,7,13,15,17,23,26,29,31,33,41,43,57,64,68,71,72,77,79
1392638,02/10/2014, $100,000,2,7,8,10,14,15,17,22,26,29,32,38,43,45,55,58,60,68,72,75
1392462,02/09/2014, $100,000,6,7,12,14,18,29,32,33,35,36,42,48,52,54,59,61,62,68,71,73
1392289,02/08/2014, $100,000,1,4,9,10,14,16,19,28,32,34,39,42,46,47,60,61,73,75,76,79
1392085,02/07/2014, $100,000,6,7,8,12,17,21,25,28,32,46,48,49,52,54,55,56,60,69,76,77
1391906,02/06/2014, $100,000,2,11,13,16,17,25,26,29,30,36,43,54,58,63,64,69,70,71,73,74
1391712,02/05/2014, $100,000,1,2,5,12,16,20,22,25,30,34,36,41,47,54,56,67,70,71,73,76
1391504,02/04/2014, $100,000,4,5,13,15,18,20,25,28,29,32,38,41,45,51,54,55,57,58,68,77
1391327,02/03/2014, $100,000,1,8,10,12,16,23,26,27,30,36,39,40,45,56,57,59,61,66,68,78
1391153,02/02/2014, $100,000,1,3,4,5,7,9,15,28,32,36,37,45,53,56,58,66,67,68,69,77
1390984,02/01/2014, $100,000,1,3,6,7,8,12,15,18,32,33,34,46,52,54,57,60,65,75,76,80
1390773,01/31/2014, $100,000,1,5,6,8,13,22,24,25,26,39,40,42,44,51,57,60,62,66,75,79
1390596,01/30/2014, $100,000,1,6,10,17,21,27,29,31,39,41,42,48,56,58,60,62,70,74,76,78
1390400,01/29/2014, $100,000,7,10,12,13,21,22,24,27,29,39,44,49,54,59,60,63,64,65,69,74
1390192,01/28/2014, $100,000,8,13,14,15,16,20,31,37,42,43,44,47,49,63,67,69,71,77,78,80
1390014,01/27/2014, $100,000,3,7,8,22,27,35,37,40,43,45,49,52,53,55,58,60,62,68,77,78
1389840,01/26/2014, $100,000,4,7,10,13,14,16,23,25,28,29,35,38,40,45,46,48,50,53,58,70
1389671,01/25/2014, $100,000,3,6,14,18,22,26,28,33,34,35,41,44,62,63,64,65,66,69,77,79
1389464,01/24/2014, $100,000,1,8,10,16,18,24,29,32,33,34,38,39,42,45,49,62,63,68,69,78
1389279,01/23/2014, $100,000,7,9,10,22,28,33,38,39,42,47,52,55,56,60,69,71,73,75,77,80
1389088,01/22/2014, $100,000,7,11,14,19,26,27,35,37,39,40,43,46,49,51,61,66,67,73,76,80
1388887,01/21/2014, $100,000,6,7,13,19,25,26,28,29,37,43,48,55,59,63,64,65,71,72,76,79
1388708,01/20/2014, $100,000,4,8,13,16,27,29,30,34,39,42,44,45,47,53,59,60,62,64,65,68
1388521,01/19/2014, $100,000,1,11,13,15,20,26,31,40,43,45,46,47,48,51,56,60,64,69,74,75
1388334,01/18/2014, $100,000,2,8,10,21,25,31,32,34,36,37,48,50,51,60,61,62,67,69,79,80
1388150,01/17/2014, $100,000,4,5,18,19,26,29,30,33,34,47,48,49,54,61,62,63,68,75,77,79
1387985,01/16/2014, $100,000,1,2,4,16,17,29,34,39,43,47,49,51,52,54,59,63,69,72,74,78
1387784,01/15/2014, $100,000,7,17,18,20,26,27,28,32,36,37,38,43,52,55,58,63,68,70,72,79
1387569,01/14/2014, $100,000,5,8,11,12,19,21,22,25,28,29,30,43,47,48,49,53,62,74,75,76
1387392,01/13/2014, $100,000,3,9,11,15,24,33,35,37,39,40,45,54,55,58,59,60,62,68,71,80
1387218,01/12/2014, $100,000,10,20,24,29,32,35,36,44,54,60,61,62,65,66,70,71,73,76,77,78
1387047,01/11/2014, $100,000,3,13,15,18,20,21,25,30,38,46,48,51,55,56,59,62,73,75,77,79
1386832,01/10/2014, $100,000,1,4,7,11,15,19,24,28,29,35,38,41,56,57,61,64,70,73,77,79
1386656,01/09/2014, $100,000,3,9,13,16,20,23,26,27,32,39,40,42,45,53,54,56,63,71,73,79
1386465,01/08/2014, $100,000,1,4,7,10,15,19,28,31,35,37,44,50,53,59,63,66,67,70,75,78
1386262,01/07/2014, $100,000,3,5,10,12,18,22,30,32,42,44,47,48,49,50,53,57,62,70,74,75
1386062,01/06/2014, $100,000,2,3,16,19,21,22,24,30,35,42,47,48,51,52,64,65,69,70,74,77
