443273,11/22/2010,$250,000,3,8,10,15,27,31,1
1149261,11/22/2010, $250,000,3,8,10,15,27,31,1
724647,11/22/2010, $250,000,3,8,10,15,27,31,1
443274,11/21/2010,$250,000,7,13,28,29,32,39,18
724648,11/21/2010, $250,000,7,13,28,29,32,39,18
443275,11/20/2010,$250,000,3,8,16,19,25,26,2
724649,11/20/2010, $250,000,3,8,16,19,25,26,2
443276,11/19/2010,$250,000,1,18,23,29,36,39,33
724650,11/19/2010, $250,000,1,18,23,29,36,39,33
443277,11/18/2010,$250,000,8,10,23,28,33,37,30
724651,11/18/2010, $250,000,8,10,23,28,33,37,30
443278,11/17/2010,$250,000,3,6,10,15,31,32,17
724652,11/17/2010, $250,000,3,6,10,15,31,32,17
443279,11/16/2010,$250,000,1,3,6,12,25,36,37
724653,11/16/2010, $250,000,1,3,6,12,25,36,37
443280,11/15/2010,$250,000,6,10,16,17,26,35,23
724654,11/15/2010, $250,000,6,10,16,17,26,35,23
443281,11/14/2010,$250,000,15,17,22,24,25,27,31
724655,11/14/2010, $250,000,15,17,22,24,25,27,31
443282,11/13/2010,$250,000,11,19,31,33,34,36,7
724656,11/13/2010, $250,000,11,19,31,33,34,36,7
443283,11/12/2010,$250,000,11,14,28,32,34,39,16
724657,11/12/2010, $250,000,11,14,28,32,34,39,16
443284,11/11/2010,$250,000,13,16,18,19,38,39,4
724658,11/11/2010, $250,000,13,16,18,19,38,39,4
443285,11/10/2010,$250,000,9,14,17,25,32,37,27
724659,11/10/2010, $250,000,9,14,17,25,32,37,27
443286,11/09/2010,$250,000,3,17,18,28,30,38,11
724660,11/09/2010, $250,000,3,17,18,28,30,38,11
443287,11/08/2010,$250,000,5,13,16,20,24,26,4
724661,11/08/2010, $250,000,5,13,16,20,24,26,4
443288,11/07/2010,$250,000,2,6,20,22,29,39,14
724662,11/07/2010, $250,000,2,6,20,22,29,39,14
443289,11/06/2010,$250,000,2,6,11,20,25,29,24
724663,11/06/2010, $250,000,2,6,11,20,25,29,24
443290,11/05/2010,$250,000,10,12,13,28,32,33,34
724664,11/05/2010, $250,000,10,12,13,28,32,33,34
443291,11/04/2010,$250,000,7,9,14,17,21,33,24
724665,11/04/2010, $250,000,7,9,14,17,21,33,24
443292,11/03/2010,$250,000,5,9,29,32,34,38,4
724666,11/03/2010, $250,000,5,9,29,32,34,38,4
443293,11/02/2010,$250,000,2,7,8,13,22,34,20
724667,11/02/2010, $250,000,2,7,8,13,22,34,20
443294,11/01/2010,$250,000,2,12,13,16,27,32,36
724668,11/01/2010, $250,000,2,12,13,16,27,32,36
443295,10/31/2010,$250,000,20,21,27,29,32,35,24
724669,10/31/2010, $250,000,20,21,27,29,32,35,24
443296,10/30/2010,$250,000,6,13,16,18,21,25,15
724670,10/30/2010, $250,000,6,13,16,18,21,25,15
443297,10/29/2010,$250,000,2,4,6,28,37,38,3
724671,10/29/2010, $250,000,2,4,6,28,37,38,3
443298,10/28/2010,$250,000,6,10,11,15,37,39,28
724672,10/28/2010, $250,000,6,10,11,15,37,39,28
443299,10/27/2010,$250,000,8,11,16,18,19,25,24
724673,10/27/2010, $250,000,8,11,16,18,19,25,24
443300,10/26/2010,$250,000,3,5,6,8,14,38,33
724674,10/26/2010, $250,000,3,5,6,8,14,38,33
443301,10/25/2010,$250,000,5,7,11,15,18,33,27
724675,10/25/2010, $250,000,5,7,11,15,18,33,27
443302,10/24/2010,$250,000,5,16,19,25,30,36,24
724676,10/24/2010, $250,000,5,16,19,25,30,36,24
443303,10/23/2010,$250,000,1,6,24,27,30,35,7
724677,10/23/2010, $250,000,1,6,24,27,30,35,7
443304,10/22/2010,$250,000,9,12,18,22,27,28,19
724678,10/22/2010, $250,000,9,12,18,22,27,28,19
443305,10/21/2010,$250,000,1,8,9,29,30,32,36
724679,10/21/2010, $250,000,1,8,9,29,30,32,36
443306,10/20/2010,$250,000,1,4,14,23,28,33,3
724680,10/20/2010, $250,000,1,4,14,23,28,33,3
443307,10/19/2010,$250,000,1,4,15,16,26,31,23
724681,10/19/2010, $250,000,1,4,15,16,26,31,23
443308,10/18/2010,$250,000,5,8,16,17,29,32,1
724682,10/18/2010, $250,000,5,8,16,17,29,32,1
443309,10/17/2010,$250,000,6,12,15,24,28,34,33
724683,10/17/2010, $250,000,6,12,15,24,28,34,33
443310,10/16/2010,$250,000,5,17,18,25,33,37,21
724684,10/16/2010, $250,000,5,17,18,25,33,37,21
443311,10/15/2010,$250,000,5,15,21,31,35,36,17
724685,10/15/2010, $250,000,5,15,21,31,35,36,17
443312,10/14/2010,$250,000,6,10,11,24,31,37,3
724686,10/14/2010, $250,000,6,10,11,24,31,37,3
443313,10/13/2010,$250,000,6,10,24,25,35,38,33
724687,10/13/2010, $250,000,6,10,24,25,35,38,33
443314,10/12/2010,$250,000,9,10,17,24,31,38,37
724688,10/12/2010, $250,000,9,10,17,24,31,38,37
443315,10/11/2010,$250,000,4,12,25,29,33,39,19
724689,10/11/2010, $250,000,4,12,25,29,33,39,19
443316,10/10/2010,$250,000,3,6,14,18,19,31,32
724690,10/10/2010, $250,000,3,6,14,18,19,31,32
443317,10/09/2010,$250,000,11,17,22,25,28,30,36
724691,10/09/2010, $250,000,11,17,22,25,28,30,36
443318,10/08/2010,$250,000,2,3,11,24,33,35,19
724692,10/08/2010, $250,000,2,3,11,24,33,35,19
443319,10/07/2010,$250,000,3,4,15,18,32,33,30
724693,10/07/2010, $250,000,3,4,15,18,32,33,30
443320,10/06/2010,$250,000,6,7,11,14,21,35,31
724694,10/06/2010, $250,000,6,7,11,14,21,35,31
443321,10/05/2010,$250,000,4,5,7,15,25,28,36
724695,10/05/2010, $250,000,4,5,7,15,25,28,36
443322,10/04/2010,$250,000,12,16,20,24,31,34,23
724696,10/04/2010, $250,000,12,16,20,24,31,34,23
443323,10/03/2010,$250,000,8,17,21,22,32,33,9
724697,10/03/2010, $250,000,8,17,21,22,32,33,9
443324,10/02/2010,$250,000,3,4,9,10,14,38,35
724698,10/02/2010, $250,000,3,4,9,10,14,38,35
443325,10/01/2010,$250,000,9,12,29,31,32,33,14
724699,10/01/2010, $250,000,9,12,29,31,32,33,14
443326,09/30/2010,$250,000,3,13,21,28,38,39,15
724700,09/30/2010, $250,000,3,13,21,28,38,39,15
443327,09/29/2010,$250,000,1,12,18,22,27,35,24
724701,09/29/2010, $250,000,1,12,18,22,27,35,24
443328,09/28/2010,$250,000,19,23,24,26,30,31,18
724702,09/28/2010, $250,000,19,23,24,26,30,31,18
443329,09/27/2010,$250,000,7,14,15,17,33,34,18
724703,09/27/2010, $250,000,7,14,15,17,33,34,18
443330,09/26/2010,$250,000,12,15,16,19,20,26,4
724704,09/26/2010, $250,000,12,15,16,19,20,26,4
443331,09/25/2010,$250,000,4,7,9,11,24,38,33
724705,09/25/2010, $250,000,4,7,9,11,24,38,33
443332,09/24/2010,$250,000,6,11,13,15,22,36,1
724706,09/24/2010, $250,000,6,11,13,15,22,36,1
443333,09/23/2010,$250,000,1,4,13,19,30,37,15
724707,09/23/2010, $250,000,1,4,13,19,30,37,15
443334,09/22/2010,$250,000,9,18,24,31,36,38,22
724708,09/22/2010, $250,000,9,18,24,31,36,38,22
443335,09/21/2010,$250,000,9,12,16,23,32,38,36
724709,09/21/2010, $250,000,9,12,16,23,32,38,36
443336,09/20/2010,$250,000,4,8,17,27,35,37,19
724710,09/20/2010, $250,000,4,8,17,27,35,37,19
443337,09/19/2010,$250,000,1,2,11,24,26,28,20
724711,09/19/2010, $250,000,1,2,11,24,26,28,20
443338,09/18/2010,$250,000,12,15,17,21,22,25,24
724712,09/18/2010, $250,000,12,15,17,21,22,25,24
443339,09/17/2010,$250,000,7,15,21,24,38,39,4
724713,09/17/2010, $250,000,7,15,21,24,38,39,4
443340,09/16/2010,$250,000,3,12,13,19,21,35,1
724714,09/16/2010, $250,000,3,12,13,19,21,35,1
443341,09/15/2010,$250,000,21,22,29,31,35,36,20
724715,09/15/2010, $250,000,21,22,29,31,35,36,20
443342,09/14/2010,$250,000,2,7,11,19,30,38,29
724716,09/14/2010, $250,000,2,7,11,19,30,38,29
443343,09/13/2010,$250,000,1,13,24,26,28,30,34
724717,09/13/2010, $250,000,1,13,24,26,28,30,34
443344,09/12/2010,$250,000,1,6,9,16,26,30,18
724718,09/12/2010, $250,000,1,6,9,16,26,30,18
443345,09/11/2010,$250,000,3,18,24,28,36,38,35
724719,09/11/2010, $250,000,3,18,24,28,36,38,35
443346,09/10/2010,$250,000,7,8,19,27,28,31,22
724720,09/10/2010, $250,000,7,8,19,27,28,31,22
443347,09/09/2010,$250,000,9,19,20,31,34,36,37
724721,09/09/2010, $250,000,9,19,20,31,34,36,37
443348,09/08/2010,$250,000,8,14,16,20,33,36,31
724722,09/08/2010, $250,000,8,14,16,20,33,36,31
443349,09/07/2010,$250,000,2,10,12,24,26,29,33
724723,09/07/2010, $250,000,2,10,12,24,26,29,33
443350,09/06/2010,$250,000,3,9,14,17,33,35,19
724724,09/06/2010, $250,000,3,9,14,17,33,35,19
443351,09/05/2010,$250,000,1,2,16,24,29,38,33
724725,09/05/2010, $250,000,1,2,16,24,29,38,33
443352,09/04/2010,$250,000,1,4,8,20,24,37,27
724726,09/04/2010, $250,000,1,4,8,20,24,37,27
443353,09/03/2010,$250,000,1,11,13,20,25,36,8
724727,09/03/2010, $250,000,1,11,13,20,25,36,8
443354,09/02/2010,$250,000,1,10,17,18,20,24,2
724728,09/02/2010, $250,000,1,10,17,18,20,24,2
443355,09/01/2010,$250,000,14,15,16,19,20,25,35
724729,09/01/2010, $250,000,14,15,16,19,20,25,35
443356,08/31/2010,$250,000,2,6,7,13,20,36,5
724730,08/31/2010, $250,000,2,6,7,13,20,36,5
443357,08/30/2010,$250,000,1,14,15,24,28,35,29
724731,08/30/2010, $250,000,1,14,15,24,28,35,29
443358,08/29/2010,$250,000,1,16,20,24,34,35,6
724732,08/29/2010, $250,000,1,16,20,24,34,35,6
443359,08/28/2010,$250,000,2,5,6,28,31,35,38
724733,08/28/2010, $250,000,2,5,6,28,31,35,38
443360,08/27/2010,$250,000,5,9,17,18,34,37,24
724734,08/27/2010, $250,000,5,9,17,18,34,37,24
443361,08/26/2010,$250,000,5,15,18,21,24,33,34
724735,08/26/2010, $250,000,5,15,18,21,24,33,34
443362,08/25/2010,$250,000,8,26,28,29,30,33,16
724736,08/25/2010, $250,000,8,26,28,29,30,33,16
443363,08/24/2010,$250,000,3,5,13,17,26,34,35
724737,08/24/2010, $250,000,3,5,13,17,26,34,35
443364,08/23/2010,$250,000,1,9,10,14,22,28,23
724738,08/23/2010, $250,000,1,9,10,14,22,28,23
443365,08/22/2010,$250,000,3,6,24,26,27,31,15
724739,08/22/2010, $250,000,3,6,24,26,27,31,15
443366,08/21/2010,$250,000,6,7,17,25,27,36,24
724740,08/21/2010, $250,000,6,7,17,25,27,36,24
443367,08/20/2010,$250,000,9,10,23,24,32,38,30
724741,08/20/2010, $250,000,9,10,23,24,32,38,30
443368,08/19/2010,$250,000,1,6,14,18,20,23,32
724742,08/19/2010, $250,000,1,6,14,18,20,23,32
443369,08/18/2010,$250,000,12,17,22,29,31,38,27
724743,08/18/2010, $250,000,12,17,22,29,31,38,27
443370,08/17/2010,$250,000,7,9,17,21,26,29,8
724744,08/17/2010, $250,000,7,9,17,21,26,29,8
443371,08/16/2010,$250,000,9,11,12,19,21,26,1
443372,08/15/2010,$250,000,7,12,19,27,36,39,30
443373,08/14/2010,$250,000,1,8,15,22,27,36,34
443374,08/13/2010,$250,000,7,9,16,25,34,38,32
443375,08/12/2010,$250,000,9,19,22,25,32,33,37
443376,08/11/2010,$250,000,9,20,27,28,31,32,24
443377,08/10/2010,$250,000,2,14,30,32,34,38,35
443378,08/09/2010,$250,000,10,14,27,32,34,35,9
443379,08/08/2010,$250,000,3,11,18,22,23,29,20
443380,08/07/2010,$250,000,4,7,14,22,28,35,25
443381,08/06/2010,$250,000,3,5,7,23,25,34,1
443382,08/05/2010,$250,000,9,20,23,24,25,27,14
443383,08/04/2010,$250,000,12,14,17,23,26,34,3
443384,08/03/2010,$250,000,2,4,15,18,21,31,12
443385,08/02/2010,$250,000,1,6,8,11,34,39,3
443386,08/01/2010,$250,000,1,13,21,26,38,39,24
443387,07/31/2010,$250,000,1,7,14,32,35,38,37
443388,07/30/2010,$250,000,4,13,17,27,38,39,33
443389,07/29/2010,$250,000,8,13,14,30,34,37,22
443390,07/28/2010,$250,000,5,20,25,27,29,37,30
443391,07/27/2010,$250,000,7,17,18,23,25,26,2
443392,07/26/2010,$250,000,1,3,7,17,18,31,32
443393,07/25/2010,$250,000,13,17,18,27,31,37,25
443394,07/24/2010,$250,000,1,4,6,9,35,36,31
443395,07/23/2010,$250,000,3,5,11,16,24,28,33
443396,07/22/2010,$250,000,3,8,22,28,30,34,26
443397,07/21/2010,$250,000,2,9,24,26,34,39,18
443398,07/20/2010,$250,000,3,9,22,28,33,37,18
443399,07/19/2010,$250,000,12,14,25,27,33,36,24
443400,07/18/2010,$250,000,2,4,16,25,26,31,15
443401,07/17/2010,$250,000,6,14,23,30,35,37,26
443402,07/16/2010,$250,000,5,9,12,17,29,35,22
443403,07/15/2010,$250,000,8,15,16,23,28,36,13
443404,07/14/2010,$250,000,1,4,9,23,25,26,14
443405,07/13/2010,$250,000,7,13,22,24,29,35,9
443406,07/12/2010,$250,000,1,2,11,15,18,39,9
443407,07/11/2010,$250,000,4,12,21,22,29,30,13
443408,07/10/2010,$250,000,3,11,16,17,27,38,32
443409,07/09/2010,$250,000,7,17,20,21,34,37,2
443410,07/08/2010,$250,000,7,10,19,24,27,39,25
443411,07/07/2010,$250,000,13,14,19,25,27,39,17
443412,07/06/2010,$250,000,5,13,15,26,37,39,24
443413,07/05/2010,$250,000,1,6,8,22,24,26,12
443414,07/04/2010,$250,000,13,19,24,30,33,37,5
443415,07/03/2010,$250,000,10,20,21,24,35,37,19
443416,07/02/2010,$250,000,1,2,8,11,33,38,13
443417,07/01/2010,$250,000,11,13,14,15,18,33,27
443418,06/30/2010,$250,000,3,4,9,30,33,35,28
443419,06/29/2010,$250,000,2,6,18,27,29,32,13
443420,06/28/2010,$250,000,2,7,16,17,23,36,6
443421,06/27/2010,$250,000,17,20,30,33,34,38,27
443422,06/26/2010,$250,000,1,4,10,12,19,27,31
443423,06/25/2010,$250,000,9,13,14,15,21,33,28
