70,54,53,1368763200,61,31,8,64,73,45,37, $250,000,99,79,55,19,1362373200,69,52,Fri May 17 00:00:00 -0400 2013,39,20,42,1317114,76,48,43,29,2013-03-04 05:00:00 UTC
68,53,47,1368763200,64,21,2,65,69,37,27, $250,000,99,74,55,8,1362286800,67,44,Fri May 17 00:00:00 -0400 2013,28,11,31,1316934,73,41,36,19,2013-03-03 05:00:00 UTC
69,49,37,1368763200,56,14,2,61,71,30,20, $250,000,99,78,50,4,1362200400,62,34,Fri May 17 00:00:00 -0400 2013,23,9,24,1316726,72,33,29,13,2013-03-02 05:00:00 UTC
72,62,57,1368763200,66,18,2,70,73,40,21, $250,000,99,80,64,4,1362114000,71,49,Fri May 17 00:00:00 -0400 2013,24,11,27,1316489,75,47,28,13,2013-03-01 05:00:00 UTC
60,38,37,1368763200,49,14,4,51,62,25,17, $250,000,99,65,44,5,1362027600,53,29,Fri May 17 00:00:00 -0400 2013,20,9,23,1316309,63,26,24,12,2013-02-28 05:00:00 UTC
71,60,59,1368763200,65,25,3,67,72,50,26, $250,000,99,80,61,17,1361941200,69,54,Fri May 17 00:00:00 -0400 2013,27,19,43,1316080,78,53,49,20,2013-02-27 05:00:00 UTC
73,52,51,1368763200,54,14,5,61,74,37,15, $250,000,99,79,53,6,1361854800,68,49,Fri May 17 00:00:00 -0400 2013,24,7,28,1315864,75,40,30,12,2013-02-26 05:00:00 UTC
61,42,37,1368763200,50,12,1,52,70,20,15, $250,000,99,78,43,2,1361768400,56,33,Fri May 17 00:00:00 -0400 2013,16,4,18,1315660,73,22,19,6,2013-02-25 05:00:00 UTC
59,48,45,1368763200,54,22,10,55,64,34,23, $250,000,99,77,51,14,1361682000,58,44,Fri May 17 00:00:00 -0400 2013,28,19,29,1315477,73,38,31,21,2013-02-24 05:00:00 UTC
72,49,47,1368763200,52,22,2,65,74,37,27, $250,000,99,80,50,10,1361595600,70,45,Fri May 17 00:00:00 -0400 2013,29,14,33,1315266,78,44,35,16,2013-02-23 05:00:00 UTC
54,45,43,1368763200,48,22,12,49,60,34,24, $250,000,99,78,46,16,1361509200,53,38,Fri May 17 00:00:00 -0400 2013,26,17,28,1315041,68,37,31,18,2013-02-22 05:00:00 UTC
58,48,44,1368763200,54,10,2,56,66,33,17, $250,000,99,80,49,3,1361422800,57,43,Fri May 17 00:00:00 -0400 2013,26,4,28,1314845,73,34,32,9,2013-02-21 05:00:00 UTC
51,44,38,1368763200,46,19,2,49,56,32,21, $250,000,99,75,45,4,1361336400,50,37,Fri May 17 00:00:00 -0400 2013,23,7,25,1314616,64,34,28,11,2013-02-20 05:00:00 UTC
68,54,53,1368763200,57,29,2,62,72,45,30, $250,000,99,80,56,20,1361250000,65,52,Fri May 17 00:00:00 -0400 2013,34,21,40,1314384,79,48,44,22,2013-02-19 05:00:00 UTC
66,52,51,1368763200,58,26,3,62,74,43,30, $250,000,99,78,55,9,1361163600,65,50,Fri May 17 00:00:00 -0400 2013,32,16,33,1314200,77,45,41,17,2013-02-18 05:00:00 UTC
58,35,34,1368763200,41,19,2,49,59,29,20, $250,000,99,77,40,5,1361077200,56,31,Fri May 17 00:00:00 -0400 2013,25,11,26,1314020,71,30,28,16,2013-02-17 05:00:00 UTC
67,57,49,1368763200,63,24,1,64,69,42,26, $250,000,99,78,58,8,1360990800,65,48,Fri May 17 00:00:00 -0400 2013,29,19,33,1313812,77,44,38,22,2013-02-16 05:00:00 UTC
67,42,36,1368763200,50,12,3,52,69,23,17, $250,000,99,76,43,7,1360904400,57,32,Fri May 17 00:00:00 -0400 2013,18,10,21,1313590,71,30,22,11,2013-02-15 05:00:00 UTC
58,40,37,1368763200,48,11,1,53,60,24,13, $250,000,99,76,45,6,1360818000,54,36,Fri May 17 00:00:00 -0400 2013,21,9,22,1313395,68,28,23,10,2013-02-14 05:00:00 UTC
72,57,51,1368763200,66,24,9,67,73,44,34, $250,000,99,78,59,11,1360731600,71,47,Fri May 17 00:00:00 -0400 2013,35,17,39,1313195,74,45,43,19,2013-02-13 05:00:00 UTC
70,59,56,1368763200,63,29,5,65,74,46,31, $250,000,99,80,62,12,1360645200,68,48,Fri May 17 00:00:00 -0400 2013,32,24,35,1312952,78,47,44,26,2013-02-12 05:00:00 UTC
71,61,59,1368763200,67,22,4,68,73,45,35, $250,000,99,75,64,5,1360558800,69,58,Fri May 17 00:00:00 -0400 2013,36,15,40,1312753,74,48,41,16,2013-02-11 05:00:00 UTC
75,51,48,1368763200,60,26,5,63,76,38,32, $250,000,99,79,57,9,1360472400,68,42,Fri May 17 00:00:00 -0400 2013,33,16,34,1312573,78,39,37,25,2013-02-10 05:00:00 UTC
