1495414,04/05/2017,£10353081,10,16,18,32,42,45,30
1495316,04/01/2017,£8647634,1,2,11,23,25,54,14
1495222,03/29/2017,£5597315,5,6,16,32,42,51,39
1495108,03/25/2017,£3566205,39,48,52,53,54,58,28
1495013,03/22/2017,£663276,6,11,12,19,27,31,42
1494916,03/18/2017,£19132964,3,8,19,26,37,41,43
1494804,03/15/2017,£16422135,6,24,27,38,39,58,55
1494689,03/11/2017,£15207601,6,15,23,29,55,57,46
1494594,03/08/2017,£12020527,11,19,22,42,43,49,48
1494481,03/04/2017,£10369492,24,38,39,40,49,56,21
1494388,03/01/2017,£7199492,2,7,21,22,47,53,42
1494272,02/25/2017,£5590553,18,24,34,38,41,49,26
1494178,02/22/2017,£2014488,1,16,28,31,38,54,5
1494081,02/18/2017,£15342900,11,13,21,37,49,59,4
1493969,02/15/2017,£12118230,17,23,28,38,47,56,31
1493854,02/11/2017,£10376181,15,18,23,42,43,52,28
1493759,02/08/2017,£7267133,7,23,41,44,49,54,37
1493645,02/04/2017,£5610040,6,9,27,30,40,50,22
1493551,02/01/2017,£2039290,6,8,15,31,45,58,39
1493436,01/28/2017,£4369877,5,21,23,34,43,45,20
1493341,01/25/2017,£5552469,4,9,20,23,37,53,39
1493226,01/21/2017,£3495493,4,13,37,40,52,58,51
1493131,01/18/2017,£6103436,8,14,20,27,28,53,45
1493016,01/14/2017,£10526484,14,19,21,36,53,54,33
1492921,01/11/2017,£7291956,21,26,29,35,46,59,10
1492808,01/07/2017,£5689783,8,16,33,36,45,51,38
1492715,01/04/2017,£2024754,10,29,37,42,48,49,32
1492603,12/31/2016,£26293902,10,17,35,41,51,54,25
1491826,12/28/2016,£22170849,5,40,47,48,52,54,33
1491708,12/24/2016,£20765992,16,19,29,46,54,58,12
1491632,12/21/2016,£16574503,10,13,22,35,42,52,27
1491492,12/17/2016,£15287600,2,11,18,32,40,54,8
1491389,12/14/2016,£12040376,3,7,8,9,40,58,36
1491276,12/10/2016,£10343595,11,26,31,32,33,46,20
1491179,12/07/2016,£7215444,16,27,31,32,44,58,42
1491062,12/03/2016,£5572309,3,8,9,19,21,54,31
1490965,11/30/2016,£2046590,10,20,25,39,45,55,22
1490847,11/26/2016,£10394608,1,2,28,40,48,49,17
1490749,11/23/2016,£7211954,2,4,8,25,38,39,29
1490630,11/19/2016,£5563528,5,7,8,16,28,37,40
1490532,11/16/2016,£2006766,7,12,33,47,50,51,40
1490413,11/12/2016,£5672414,3,11,16,31,44,55,8
1490315,11/09/2016,£2075555,12,13,30,34,39,52,38
1490198,11/05/2016,£1807674,8,12,16,26,45,49,27
1490101,11/02/2016,£10816275,5,14,19,24,31,38,29
1489982,10/29/2016,£9075232,7,8,16,24,29,58,42
1489884,10/26/2016,£5845840,5,11,27,29,52,53,13
1489765,10/22/2016,£3644720,9,19,26,27,45,50,23
1489665,10/19/2016,£26196380,2,3,4,32,54,59,12
1489548,10/15/2016,£24226822,14,16,25,42,46,51,53
1489451,10/12/2016,£21056054,2,22,29,30,36,58,53
1489332,10/08/2016,£19422626,11,17,20,32,40,42,27
1489235,10/05/2016,£16333383,11,16,25,37,43,44,39
1489117,10/01/2016,£14494590,4,5,18,28,43,58,55
1489018,09/28/2016,£11106204,19,29,37,41,51,53,55
1488901,09/24/2016,£9286909,11,24,34,43,44,47,42
1488803,09/21/2016,£5968842,20,21,28,33,49,56,43
1488684,09/17/2016,£3777516,10,14,25,29,52,54,37
1488586,09/14/2016,£24440625,16,23,35,42,44,58,28
1488467,09/10/2016,£22576245,6,17,37,46,47,51,2
1488362,09/07/2016,£19322908,3,10,12,29,30,44,11
1488252,09/03/2016,£17766697,2,6,17,28,38,55,37
1488155,08/31/2016,£14168137,15,16,26,45,47,49,50
1488036,08/27/2016,£12177452,5,10,22,23,34,54,8
1487936,08/24/2016,£7622407,4,10,15,37,38,59,1
1487810,08/20/2016,£5898564,8,18,26,35,41,52,17
1487720,08/17/2016,£2079852,4,15,27,36,37,59,55
1487601,08/13/2016,£16109419,12,20,31,39,43,46,38
1487504,08/10/2016,£12694073,11,17,35,36,40,59,39
1487385,08/06/2016,£10842259,34,39,42,47,53,54,8
1487287,08/03/2016,£7485160,16,17,22,38,41,55,5
1487168,07/30/2016,£5771863,14,26,28,41,51,57,48
1487069,07/27/2016,£2055847,9,24,26,38,40,46,30
1486951,07/23/2016,£5750115,19,20,30,37,54,59,25
