1391662,02/05/2014, $50,000,19,23,26,27,28
1390930,02/01/2014, $60,000,12,22,30,34,37
1390350,01/29/2014, $50,000,1,4,7,12,26
1389622,01/25/2014, $60,000,2,10,13,21,32
1389038,01/22/2014, $50,000,1,2,5,7,20
1388286,01/18/2014, $60,000,3,5,6,16,28
1387721,01/15/2014, $50,000,2,4,24,26,28
1387001,01/11/2014, $50,000,16,18,21,22,26
1386415,01/08/2014, $70,000,20,22,34,35,36
1385671,01/04/2014, $60,000,1,8,23,30,31
1385099,01/01/2014, $50,000,13,18,24,32,35
1384387,12/28/2013, $60,000,6,8,9,18,30
1383097,12/21/2013, $50,000,9,16,21,23,34
1382519,12/18/2013, $250,000,1,19,22,24,29
1381773,12/14/2013, $230,000,18,21,25,34,35
1381194,12/11/2013, $200,000,9,13,19,22,25
1380452,12/07/2013, $180,000,11,25,29,33,35
1379869,12/04/2013, $150,000,16,22,23,27,35
1375996,11/30/2013, $130,000,2,3,6,15,32
1375402,11/27/2013, $110,000,5,6,11,15,36
1374683,11/23/2013, $90,000,9,19,20,25,32
1374093,11/20/2013, $80,000,4,10,11,27,34
1373368,11/16/2013, $70,000,3,24,28,30,35
1372785,11/13/2013, $60,000,4,5,9,22,25
1372056,11/09/2013, $50,000,2,12,16,19,25
1371232,11/06/2013, $70,000,8,10,16,26,32
1370517,11/02/2013, $60,000,4,11,16,35,36
1369932,10/30/2013, $50,000,8,10,18,20,29
1369208,10/26/2013, $50,000,5,12,17,31,35
1368634,10/23/2013, $60,000,7,11,25,27,29
1367851,10/19/2013, $50,000,6,18,21,26,30
1367276,10/16/2013, $140,000,3,14,24,27,30
1366554,10/12/2013, $120,000,1,3,12,23,31
1365991,10/09/2013, $90,000,5,12,24,27,37
1365275,10/05/2013, $80,000,2,4,14,16,17
1364157,10/02/2013, $70,000,1,11,12,18,29
1363496,09/28/2013, $60,000,3,11,15,17,24
1362781,09/25/2013, $50,000,1,11,18,26,32
1361943,09/21/2013, $50,000,10,20,25,27,35
1361290,09/18/2013, $60,000,1,5,6,20,25
1360460,09/14/2013, $50,000,1,9,16,33,35
1359807,09/11/2013, $360,000,5,17,21,24,37
1359000,09/07/2013, $330,000,4,10,11,18,30
1358368,09/04/2013, $300,000,4,12,15,19,22
1357592,08/31/2013, $260,000,22,25,26,27,37
1357115,08/28/2013, $240,000,9,13,15,17,29
1356176,08/24/2013, $210,000,2,4,12,18,37
1355523,08/21/2013, $180,000,7,18,21,30,36
1354676,08/17/2013, $160,000,2,7,32,33,37
1354049,08/14/2013, $130,000,19,20,22,23,37
1353282,08/10/2013, $110,000,6,9,21,35,36
1352705,08/07/2013, $90,000,4,5,6,17,35
1351970,08/03/2013, $70,000,3,7,13,29,33
1346403,07/31/2013, $60,000,10,19,24,30,36
1345657,07/27/2013, $50,000,3,13,16,30,34
1345072,07/24/2013, $50,000,4,7,31,35,36
1344312,07/20/2013, $50,000,3,4,18,29,33
1343722,07/17/2013, $70,000,17,22,27,32,37
1342965,07/13/2013, $60,000,1,8,10,27,29
1342381,07/10/2013, $50,000,6,14,15,30,33
1341625,07/06/2013, $60,000,4,6,23,28,35
1341037,07/03/2013, $50,000,6,7,30,31,34
1340208,06/29/2013, $50,000,5,9,11,19,36
1339651,06/26/2013, $180,000,12,16,19,27,34
1338915,06/22/2013, $160,000,13,15,24,26,29
1338316,06/19/2013, $140,000,1,6,10,20,28
1337579,06/15/2013, $120,000,1,6,21,24,27
1336948,06/12/2013, $90,000,2,12,14,17,18
1336117,06/08/2013, $80,000,18,22,29,35,36
1335510,06/05/2013, $70,000,4,8,22,33,36
1334762,06/01/2013, $60,000,1,10,22,26,37
1334154,05/29/2013, $50,000,12,14,19,25,37
1333422,05/25/2013, $80,000,6,9,13,30,31
1332818,05/22/2013, $70,000,12,14,30,33,35
1332087,05/18/2013, $60,000,7,14,22,36,37
1331499,05/15/2013, $50,000,8,10,11,14,37
1330737,05/11/2013, $60,000,9,16,22,29,32
1330120,05/08/2013, $50,000,3,8,12,19,37
1329389,05/04/2013, $260,000,5,13,19,27,33
1328788,05/01/2013, $230,000,5,12,19,32,36
1328044,04/27/2013, $200,000,12,18,23,26,33
1327443,04/24/2013, $180,000,14,19,21,22,26
1326698,04/20/2013, $150,000,14,15,19,26,28
1326097,04/17/2013, $130,000,12,22,30,34,37
1325344,04/13/2013, $110,000,18,21,32,33,37
1324716,04/10/2013, $80,000,13,24,33,34,36
1323933,04/06/2013, $70,000,5,7,27,29,34
1323308,04/03/2013, $60,000,5,9,14,29,30
1322516,03/30/2013, $50,000,4,7,12,21,24
1321908,03/27/2013, $240,000,11,15,18,22,27
1321148,03/23/2013, $210,000,7,16,17,18,32
1320512,03/20/2013, $190,000,1,5,10,30,35
1319731,03/16/2013, $160,000,4,5,21,34,37
1318937,03/13/2013, $140,000,11,17,22,32,37
1318137,03/09/2013, $120,000,5,6,17,33,35
1317490,03/06/2013, $90,000,2,3,12,13,14
1316688,03/02/2013, $80,000,3,4,12,17,35
1316041,02/27/2013, $70,000,2,8,10,13,36
1315228,02/23/2013, $60,000,5,13,15,18,19
1314577,02/20/2013, $50,000,2,8,18,30,34
1313776,02/16/2013, $70,000,7,11,12,17,25
1313133,02/13/2013, $60,000,1,2,11,17,20
1312327,02/09/2013, $50,000,1,17,22,28,32
1311678,02/06/2013, $70,000,4,11,13,20,26
1310875,02/02/2013, $60,000,1,5,9,16,20
1310224,01/30/2013, $50,000,4,9,22,25,26
1309427,01/26/2013, $60,000,4,7,8,11,32
1308780,01/23/2013, $50,000,8,15,18,32,36
1307977,01/19/2013, $80,000,7,15,25,26,37
1307327,01/16/2013, $70,000,7,21,23,33,34
1306528,01/12/2013, $60,000,5,7,11,23,31
1305877,01/09/2013, $50,000,4,9,21,26,37
1305072,01/05/2013, $90,000,11,18,21,29,34
1304421,01/02/2013, $80,000,8,16,25,30,33
1303570,12/29/2012, $70,000,2,14,15,19,21
1302797,12/26/2012, $60,000,1,11,21,24,35
1301859,12/22/2012, $50,000,9,16,25,33,35
1301084,12/19/2012, $120,000,5,14,16,21,29
1300127,12/15/2012, $90,000,14,15,19,29,34
1299355,12/12/2012, $80,000,2,3,4,34,37
1298398,12/08/2012, $70,000,5,13,27,29,32
1297538,12/05/2012, $60,000,4,13,27,28,30
1296224,12/01/2012, $50,000,1,2,4,17,25
1295127,11/28/2012, $160,000,3,10,21,29,33
1293859,11/24/2012, $140,000,2,10,24,29,34
1292814,11/21/2012, $120,000,3,15,28,33,34
1291497,11/17/2012, $100,000,12,13,16,23,31
1290427,11/14/2012, $80,000,1,2,10,13,15
1289127,11/10/2012, $70,000,7,12,16,28,33
1288081,11/07/2012, $60,000,5,14,28,33,37
1286745,11/03/2012, $50,000,2,9,30,34,35
1284638,10/31/2012, $130,000,14,16,26,27,37
1283230,10/27/2012, $110,000,1,3,6,17,18
1282190,10/24/2012, $90,000,2,5,9,33,36
1280625,10/20/2012, $80,000,4,8,24,26,33
1276822,10/17/2012, $70,000,1,30,32,33,36
1276823,10/13/2012, $60,000,6,11,20,21,29
1276824,10/10/2012, $50,000,3,4,5,19,20
1276825,10/06/2012, $300,000,1,7,10,12,21
1275016,10/03/2012, $270,000,5,12,16,18,33
1273676,09/29/2012, $240,000,17,19,22,29,36
1272617,09/26/2012, $220,000,5,12,26,27,35
1271291,09/22/2012, $200,000,4,15,18,22,36
1263980,09/19/2012, $170,000,4,15,19,27,36
1056855,09/15/2012, $150,000,12,19,23,25,27
1111431,09/15/2012, $150,000,12,19,23,25,27
1056064,09/12/2012, $120,000,4,11,18,23,31
1111432,09/12/2012, $120,000,4,11,18,23,31
1040521,09/08/2012, $100,000,1,6,22,24,32
1111433,09/08/2012, $100,000,1,6,22,24,32
1052917,09/08/2012, $100,000,1,6,22,24,32
1040007,09/05/2012, $90,000,5,11,17,32,35
1111434,09/05/2012, $90,000,5,11,17,32,35
1052918,09/05/2012, $90,000,5,11,17,32,35
1038817,09/01/2012, $80,000,1,19,20,29,34
1111435,09/01/2012, $80,000,1,19,20,29,34
1052919,09/01/2012, $80,000,1,19,20,29,34
1038261,08/29/2012, $70,000,20,21,26,32,34
1111436,08/29/2012, $70,000,20,21,26,32,34
1052920,08/29/2012, $70,000,20,21,26,32,34
1037295,08/25/2012, $60,000,5,12,20,26,29
1111437,08/25/2012, $60,000,5,12,20,26,29
