1466821,04/18/2015, $5,000,1,9,5,1
1466822,04/18/2015, $5,000,2,4,8,1
1466704,04/17/2015, $5,000,8,7,6,2
1466705,04/17/2015, $5,000,4,9,2,7
1466588,04/16/2015, $5,000,5,1,2,4
1466589,04/16/2015, $5,000,0,7,4,0
1466452,04/15/2015, $5,000,2,8,8,8
1466453,04/15/2015, $5,000,5,0,5,1
1466339,04/14/2015, $5,000,3,3,6,8
1466340,04/14/2015, $5,000,7,1,0,3
1466219,04/13/2015, $5,000,3,0,6,7
1466220,04/13/2015, $5,000,9,2,8,9
1466121,04/12/2015, $5,000,0,2,5,5
1466122,04/12/2015, $5,000,1,8,7,7
1465986,04/11/2015, $5,000,6,0,0,3
1465987,04/11/2015, $5,000,5,5,9,0
1465868,04/10/2015, $5,000,1,8,6,0
1465869,04/10/2015, $5,000,4,6,1,8
1465755,04/09/2015, $5,000,6,6,6,2
1465756,04/09/2015, $5,000,2,0,2,5
1465619,04/08/2015, $5,000,3,4,4,1
1465620,04/08/2015, $5,000,2,0,7,9
1465506,04/07/2015, $5,000,6,0,0,3
1465507,04/07/2015, $5,000,6,6,9,4
1465386,04/06/2015, $5,000,6,2,3,2
1465387,04/06/2015, $5,000,3,1,4,8
1465289,04/05/2015, $5,000,6,6,7,6
1465290,04/05/2015, $5,000,7,4,3,7
1465153,04/04/2015, $5,000,3,3,1,1
1465154,04/04/2015, $5,000,2,1,4,1
1465036,04/03/2015, $5,000,3,7,3,4
1465037,04/03/2015, $5,000,8,7,7,9
1464922,04/02/2015, $5,000,8,2,5,8
1464923,04/02/2015, $5,000,2,1,8,7
1464787,04/01/2015, $5,000,9,6,0,9
1464788,04/01/2015, $5,000,7,5,7,6
1464675,03/31/2015, $5,000,3,3,3,4
1464676,03/31/2015, $5,000,5,9,7,9
1464548,03/30/2015, $5,000,7,4,8,2
1464549,03/30/2015, $5,000,2,3,1,5
1464457,03/29/2015, $5,000,5,5,3,9
1464458,03/29/2015, $5,000,1,3,4,1
1464320,03/28/2015, $5,000,2,4,2,4
1464321,03/28/2015, $5,000,3,1,4,2
1464203,03/27/2015, $5,000,4,1,2,6
1464204,03/27/2015, $5,000,0,4,5,5
1464086,03/26/2015, $5,000,4,7,5,8
1464087,03/26/2015, $5,000,5,3,8,4
1463951,03/25/2015, $5,000,5,9,0,3
1463952,03/25/2015, $5,000,4,7,0,7
1463838,03/24/2015, $5,000,5,4,3,0
1463839,03/24/2015, $5,000,9,0,3,8
1463718,03/23/2015, $5,000,6,0,0,1
1463719,03/23/2015, $5,000,1,9,6,7
1463620,03/22/2015, $5,000,1,3,7,4
1463621,03/22/2015, $5,000,2,8,6,5
1463483,03/21/2015, $5,000,0,3,1,3
1463484,03/21/2015, $5,000,3,4,5,5
