1450914,12/19/2014, $5,000,4,0,7,4
1450999,12/19/2014, $5,000,4,4,4,1
1451000,12/18/2014, $5,000,7,9,5,6
1451001,12/18/2014, $5,000,5,3,0,9
1450713,12/18/2014, $5,000,3,9,2,9
1450823,12/18/2014, $5,000,7,2,5,3
1450824,12/17/2014, $5,000,6,0,2,8
1450825,12/17/2014, $5,000,3,0,0,0
1450538,12/17/2014, $5,000,8,4,9,3
1450630,12/17/2014, $5,000,6,7,5,7
1450631,12/16/2014, $5,000,4,4,4,3
1450632,12/16/2014, $5,000,6,8,7,4
1450352,12/16/2014, $5,000,8,2,4,8
1450454,12/16/2014, $5,000,7,9,2,6
1450455,12/15/2014, $5,000,7,5,4,8
1450456,12/15/2014, $5,000,0,8,5,2
1450205,12/15/2014, $5,000,7,0,4,3
1450280,12/15/2014, $5,000,3,2,7,1
1450281,12/14/2014, $5,000,2,1,8,8
1450282,12/14/2014, $5,000,3,5,4,8
1450002,12/14/2014, $5,000,8,3,7,5
1450121,12/14/2014, $5,000,6,8,0,0
1450122,12/13/2014, $5,000,8,3,2,0
1450123,12/13/2014, $5,000,5,2,5,7
1449821,12/13/2014, $5,000,5,5,0,6
1449914,12/13/2014, $5,000,4,0,7,8
1449915,12/12/2014, $5,000,7,1,0,7
1449916,12/12/2014, $5,000,0,8,5,2
1449646,12/12/2014, $5,000,6,7,8,3
1449739,12/12/2014, $5,000,3,8,9,6
1449740,12/11/2014, $5,000,2,2,6,0
1449741,12/11/2014, $5,000,3,3,4,1
1449437,12/11/2014, $5,000,4,8,2,5
1449556,12/11/2014, $5,000,9,0,4,8
1449557,12/10/2014, $5,000,7,6,0,4
1449558,12/10/2014, $5,000,8,6,3,1
1449262,12/10/2014, $5,000,9,6,2,7
1449353,12/10/2014, $5,000,3,0,7,9
1449354,12/09/2014, $5,000,5,0,5,3
1449355,12/09/2014, $5,000,5,1,0,8
1449078,12/09/2014, $5,000,8,0,1,0
1449177,12/09/2014, $5,000,1,2,0,9
1449178,12/08/2014, $5,000,6,8,7,9
1449179,12/08/2014, $5,000,0,6,7,9
1448926,12/08/2014, $5,000,2,8,4,8
1449001,12/08/2014, $5,000,9,8,2,3
1449002,12/07/2014, $5,000,8,9,3,2
1449003,12/07/2014, $5,000,7,9,0,2
1448723,12/07/2014, $5,000,6,7,0,9
1448843,12/07/2014, $5,000,9,8,6,7
1448844,12/06/2014, $5,000,4,6,3,6
1448845,12/06/2014, $5,000,1,0,8,0
1448544,12/06/2014, $5,000,6,4,2,4
1448636,12/06/2014, $5,000,7,8,7,4
1448637,12/05/2014, $5,000,9,2,8,8
1448638,12/05/2014, $5,000,8,0,1,6
1448367,12/05/2014, $5,000,8,2,6,8
1448461,12/05/2014, $5,000,8,0,6,3
1448462,12/04/2014, $5,000,4,3,4,8
1448463,12/04/2014, $5,000,9,0,2,4
1448158,12/04/2014, $5,000,4,4,0,2
1448277,12/04/2014, $5,000,6,2,6,6
1448278,12/03/2014, $5,000,2,8,2,3
1448279,12/03/2014, $5,000,0,5,5,2
1447942,12/03/2014, $5,000,9,8,5,1
1448073,12/03/2014, $5,000,4,4,5,2
1448074,12/02/2014, $5,000,8,3,4,9
1448075,12/02/2014, $5,000,8,5,1,6
1447795,12/02/2014, $5,000,0,7,0,7
1447943,12/02/2014, $5,000,4,5,6,5
1447944,12/01/2014, $5,000,6,7,2,5
1447945,12/01/2014, $5,000,0,7,5,3
1447649,12/01/2014, $5,000,3,4,6,3
1447724,12/01/2014, $5,000,9,6,9,2
1447725,11/30/2014, $5,000,1,4,2,4
1447726,11/30/2014, $5,000,3,8,7,0
1447446,11/30/2014, $5,000,1,1,2,2
1447569,11/30/2014, $5,000,7,7,7,7
1447570,11/29/2014, $5,000,4,2,1,0
1447571,11/29/2014, $5,000,7,1,1,0
1447261,11/29/2014, $5,000,3,0,9,5
1447366,11/29/2014, $5,000,2,7,7,1
1447367,11/28/2014, $5,000,2,3,7,5
1447368,11/28/2014, $5,000,5,6,0,1
1447084,11/28/2014, $5,000,3,0,1,0
1447179,11/28/2014, $5,000,0,3,3,7
1447180,11/27/2014, $5,000,3,4,3,8
1447181,11/27/2014, $5,000,4,8,1,2
1446873,11/27/2014, $5,000,1,0,5,1
1446992,11/27/2014, $5,000,3,7,8,2
1446993,11/26/2014, $5,000,9,1,9,7
1446994,11/26/2014, $5,000,6,9,2,3
1446693,11/26/2014, $5,000,6,4,3,5
1446784,11/26/2014, $5,000,8,0,5,3
1446785,11/25/2014, $5,000,3,2,6,7
1446786,11/25/2014, $5,000,0,8,1,3
1446507,11/25/2014, $5,000,2,2,2,8
1446606,11/25/2014, $5,000,0,2,3,6
1446607,11/24/2014, $5,000,0,9,0,5
1446608,11/24/2014, $5,000,1,2,3,1
1446423,11/24/2014, $5,000,4,1,6,5
1446424,11/24/2014, $5,000,7,4,0,6
1446425,11/23/2014, $5,000,2,8,0,5
1446426,11/23/2014, $5,000,6,8,5,2
1446151,11/23/2014, $5,000,8,3,8,8
1446271,11/23/2014, $5,000,4,7,5,3
1446272,11/22/2014, $5,000,2,8,5,1
1446273,11/22/2014, $5,000,5,8,4,1
1445966,11/22/2014, $5,000,6,5,7,4
1446061,11/22/2014, $5,000,7,4,0,4
1446062,11/21/2014, $5,000,8,1,7,0
1446063,11/21/2014, $5,000,9,1,4,8
1445786,11/21/2014, $5,000,0,0,0,6
1445881,11/21/2014, $5,000,6,5,2,4
1445882,11/20/2014, $5,000,0,9,1,6
1445883,11/20/2014, $5,000,4,8,5,3
1445573,11/20/2014, $5,000,9,9,7,6
1445695,11/20/2014, $5,000,1,3,4,4
1445696,11/19/2014, $5,000,3,8,6,0
