1450433,12/15/2014, $500,000,5,13,18,20,22,25,31,33,35,39,41,47,49,50,54,60,62,68,71,77
1450265,12/14/2014, $500,000,1,7,15,25,26,27,28,31,32,39,40,46,47,52,58,65,67,71,75,79
1450092,12/13/2014, $500,000,9,13,16,18,20,23,26,27,34,35,38,40,51,58,60,63,68,73,76,80
1449897,12/12/2014, $500,000,1,3,10,20,27,31,40,44,48,51,52,56,61,62,64,65,67,69,70,71
1449721,12/11/2014, $500,000,7,10,14,17,23,25,26,29,30,37,38,41,45,48,51,54,59,63,65,68
1449530,12/10/2014, $500,000,5,14,16,27,30,31,33,38,40,43,45,46,54,55,60,64,69,73,75,76
1449336,12/09/2014, $500,000,1,5,9,19,24,27,42,44,49,52,55,61,62,65,66,67,70,74,77,80
1449156,12/08/2014, $500,000,4,11,18,23,25,30,38,40,42,43,47,48,51,55,57,62,63,64,70,71
1448986,12/07/2014, $500,000,4,9,14,22,27,29,30,32,35,40,47,50,51,53,54,62,64,68,72,75
1448814,12/06/2014, $500,000,3,7,11,12,16,20,21,22,28,34,39,40,45,52,56,61,63,67,70,72
1448620,12/05/2014, $500,000,5,8,15,18,20,25,26,27,30,33,38,47,50,51,59,60,68,70,74,76
1448443,12/04/2014, $500,000,1,4,11,13,26,27,29,31,34,35,39,41,43,45,49,50,52,69,71,77
1448251,12/03/2014, $500,000,8,12,22,27,33,35,36,37,39,48,51,52,55,56,67,68,69,73,78,80
1448056,12/02/2014, $500,000,1,3,4,5,7,9,12,30,36,40,42,52,53,58,61,66,69,71,72,73
1447917,12/01/2014, $500,000,7,9,11,12,17,28,30,36,38,42,44,46,63,64,69,71,72,74,77,80
1447709,11/30/2014, $500,000,6,16,19,20,21,24,25,35,41,44,46,48,49,56,57,59,68,71,74,80
1447540,11/29/2014, $500,000,9,10,11,12,18,25,27,31,34,43,50,51,52,54,59,63,66,68,70,77
1447347,11/28/2014, $500,000,4,7,8,11,14,22,26,35,37,38,41,44,45,52,56,62,68,77,78,79
1447161,11/27/2014, $500,000,4,5,7,9,20,21,24,25,26,29,31,32,41,50,59,60,61,64,70,77
1446966,11/26/2014, $500,000,2,3,6,9,12,17,25,26,27,32,35,42,44,48,60,67,68,71,73,76
1446769,11/25/2014, $500,000,1,6,14,17,19,29,33,41,44,45,46,49,52,55,56,57,59,68,73,77
1446585,11/24/2014, $500,000,1,6,10,13,18,21,27,45,46,52,57,60,62,64,69,70,75,76,78,80
1446405,11/23/2014, $500,000,3,7,13,19,20,21,23,24,33,36,38,39,47,48,49,54,63,71,72,77
1446242,11/22/2014, $500,000,1,6,8,9,17,19,24,26,27,30,32,40,50,53,66,67,68,71,72,79
1446044,11/21/2014, $500,000,6,7,15,20,24,29,30,33,40,44,51,55,58,59,63,66,68,72,73,75
1445863,11/20/2014, $500,000,1,5,9,12,14,25,30,31,32,33,37,39,45,51,57,60,61,64,68,76
1445667,11/19/2014, $500,000,2,4,19,21,30,34,35,37,38,39,41,46,51,56,58,60,66,70,73,75
1445472,11/18/2014, $500,000,1,3,4,8,14,20,24,27,29,31,32,34,39,47,48,50,56,65,71,74
1445287,11/17/2014, $500,000,11,12,18,19,21,30,31,35,37,39,44,45,49,50,56,70,73,74,75,80
1445115,11/16/2014, $500,000,1,7,14,16,17,21,24,25,28,29,32,38,48,51,54,57,67,70,74,76
1444942,11/15/2014, $500,000,2,5,8,14,21,26,28,32,35,36,39,46,47,51,55,66,67,74,78,80
1444752,11/14/2014, $500,000,8,14,17,18,20,21,28,31,43,45,49,52,57,61,64,66,70,72,79,80
1444569,11/13/2014, $500,000,1,5,6,8,25,36,42,44,52,54,56,57,59,61,64,66,68,72,73,77
1444375,11/12/2014, $500,000,5,8,10,12,15,29,31,40,47,50,53,58,61,64,67,69,77,78,79,80
1444178,11/11/2014, $500,000,1,5,6,14,17,21,24,30,32,41,46,50,52,53,61,67,69,71,73,78
1443994,11/10/2014, $500,000,4,12,16,18,20,23,24,26,30,31,33,40,44,45,47,58,65,66,71,74
1443823,11/09/2014, $500,000,5,6,14,16,17,22,24,26,32,34,35,37,47,51,53,57,69,71,74,76
1443650,11/08/2014, $500,000,2,9,14,16,27,34,45,47,48,49,51,53,54,57,69,71,72,73,74,75
1443459,11/07/2014, $500,000,2,4,10,13,14,19,21,23,26,30,32,48,51,53,54,59,61,69,73,74
1443268,11/06/2014, $500,000,5,8,11,14,16,20,22,24,30,31,34,39,44,48,54,61,63,71,77,80
1443073,11/05/2014, $500,000,4,6,8,9,17,19,23,28,30,32,37,38,39,51,52,56,65,67,70,73
1442876,11/04/2014, $500,000,7,8,11,16,18,20,22,26,32,39,43,46,48,58,59,63,64,69,73,76
1442694,11/03/2014, $500,000,1,5,10,12,18,20,26,30,35,36,48,51,53,55,56,61,67,69,71,79
1442511,11/02/2014, $500,000,1,4,10,12,13,17,19,23,37,42,46,48,57,60,63,64,65,67,72,75
1442337,11/01/2014, $500,000,3,4,5,7,13,18,19,20,22,24,31,35,48,50,53,55,65,68,70,76
1442143,10/31/2014, $500,000,2,19,21,27,28,32,33,47,56,60,61,63,64,68,69,70,71,72,75,77
1441969,10/30/2014, $500,000,2,4,5,6,15,20,21,34,39,43,44,47,57,59,65,67,68,71,73,79
1441774,10/29/2014, $500,000,1,5,8,11,18,20,27,28,35,44,45,47,51,53,54,55,63,67,69,75
1441576,10/28/2014, $500,000,2,3,5,6,8,10,19,22,26,30,34,37,40,42,44,45,46,58,61,71
1441393,10/27/2014, $500,000,2,4,11,18,22,27,33,37,38,39,42,43,47,49,51,55,56,65,66,77
1441221,10/26/2014, $500,000,2,7,16,17,18,19,26,27,28,32,35,36,44,47,60,61,68,71,76,79
1441047,10/25/2014, $500,000,2,4,9,12,17,18,20,34,36,38,39,42,49,51,56,59,60,70,73,77
1440846,10/24/2014, $500,000,6,9,10,12,14,15,16,17,18,19,27,35,37,48,57,67,74,75,76,77
1440666,10/23/2014, $500,000,2,10,13,19,28,29,34,37,39,43,47,49,50,52,54,57,60,69,74,80
1440472,10/22/2014, $500,000,7,11,12,16,17,18,23,28,33,36,39,40,54,59,61,66,69,71,73,80
1440273,10/21/2014, $500,000,2,6,13,16,18,27,28,32,39,41,44,49,52,57,61,62,68,69,72,78
1440092,10/20/2014, $500,000,1,5,19,20,24,29,31,33,35,38,40,41,46,52,55,60,68,72,76,79
1439920,10/19/2014, $500,000,3,13,14,16,17,18,19,26,33,38,40,42,55,59,61,63,69,72,79,80
1439745,10/18/2014, $500,000,3,6,11,13,20,21,24,28,33,38,39,41,43,44,59,65,68,69,76,78
1439547,10/17/2014, $500,000,3,4,18,21,22,26,27,31,38,50,51,53,54,56,57,58,59,71,73,78
1439367,10/16/2014, $500,000,3,4,6,8,17,30,31,32,33,36,37,46,47,48,56,63,64,65,71,77
1439172,10/15/2014, $500,000,3,6,9,10,14,18,20,24,28,30,44,46,48,50,58,60,64,68,77,80
1438975,10/14/2014, $500,000,6,7,9,14,22,23,29,36,42,43,45,47,48,52,54,60,67,68,71,77
1438792,10/13/2014, $500,000,3,6,7,8,13,17,20,24,25,27,28,54,58,59,61,62,68,69,72,73
1438622,10/12/2014, $500,000,1,3,16,21,22,23,25,27,33,35,40,41,43,53,54,59,60,63,68,73
1438448,10/11/2014, $500,000,8,9,10,13,16,19,23,28,34,35,37,49,50,55,56,62,65,66,70,78
1438248,10/10/2014, $500,000,5,8,16,23,25,26,32,41,45,46,53,54,60,62,63,67,70,74,78,80
1438066,10/09/2014, $500,000,2,6,10,11,20,23,36,40,42,44,46,49,57,58,65,70,73,76,78,80
1437870,10/08/2014, $500,000,3,5,9,21,25,27,29,30,36,41,43,45,48,51,58,62,65,69,72,76
1437675,10/07/2014, $500,000,2,10,12,14,15,20,23,36,46,50,51,56,58,59,62,64,67,68,74,80
1437492,10/06/2014, $500,000,1,8,9,10,18,19,38,40,45,46,50,53,59,63,64,68,69,70,73,80
1437367,10/05/2014, $500,000,2,5,14,15,16,17,22,33,38,40,45,48,53,56,61,64,67,70,76,78
1437145,10/04/2014, $500,000,8,13,15,20,26,31,33,41,42,45,46,47,48,51,55,60,61,63,66,67
1436949,10/03/2014, $500,000,12,16,20,28,31,32,33,34,36,48,53,55,63,66,68,70,73,74,77,80
1436768,10/02/2014, $500,000,3,11,12,15,17,24,31,32,38,39,43,44,47,53,55,59,62,69,72,80
1436573,10/01/2014, $500,000,2,13,16,18,20,28,32,35,38,42,46,53,55,61,62,67,73,74,76,78
1436371,09/30/2014, $500,000,14,15,18,26,34,40,42,43,49,51,56,57,60,61,66,68,70,72,76,80
1436193,09/29/2014, $500,000,3,4,8,10,17,31,35,37,40,45,55,58,59,60,62,65,71,72,73,80
1436021,09/28/2014, $500,000,1,2,3,10,14,16,21,27,29,31,39,44,53,56,60,64,65,66,67,77
1435846,09/27/2014, $500,000,3,15,17,19,23,28,29,31,34,37,39,54,58,61,68,69,71,75,76,78
1435646,09/26/2014, $500,000,7,9,10,16,17,22,24,25,28,33,35,38,41,55,60,62,68,73,74,78
1435230,09/25/2014, $500,000,4,8,12,14,22,23,24,25,28,32,35,36,41,44,48,49,53,54,66,79
1435099,09/24/2014, $500,000,3,4,19,20,21,23,31,32,33,34,35,36,37,42,50,51,55,57,59,62
1434964,09/23/2014, $500,000,1,2,3,6,12,15,21,22,27,29,38,40,41,42,51,57,58,61,69,76
1434841,09/22/2014, $500,000,3,4,8,11,24,25,30,32,33,35,42,45,46,50,52,64,67,70,75,79
1434720,09/21/2014, $500,000,4,21,22,32,35,36,37,38,39,40,42,53,57,58,59,64,65,68,69,73
1434547,09/20/2014, $500,000,3,4,6,8,15,18,24,31,32,42,47,48,52,55,58,60,65,72,73,79
1434345,09/19/2014, $500,000,2,6,17,18,21,24,30,31,38,48,49,54,58,61,63,64,65,75,77,79
1434165,09/18/2014, $500,000,4,7,10,13,14,15,17,29,32,33,35,37,41,42,48,49,50,66,68,70
1433970,09/17/2014, $500,000,5,9,10,12,13,14,16,17,18,23,25,29,32,38,43,44,67,69,72,80
1433773,09/16/2014, $500,000,1,2,7,12,13,16,20,21,29,30,31,32,42,45,46,66,68,69,71,77
1433590,09/15/2014, $500,000,1,2,3,5,7,17,22,26,33,34,35,39,44,45,49,52,55,71,77,80
1433418,09/14/2014, $500,000,4,7,15,16,17,25,26,27,39,42,43,46,47,53,62,67,69,73,76,78
1433228,09/13/2014, $500,000,5,6,13,14,15,20,22,26,28,30,38,41,43,56,58,63,65,69,71,72
1433043,09/12/2014, $500,000,11,14,16,23,27,28,31,37,40,42,45,47,49,52,55,56,62,68,72,80
1432872,09/11/2014, $500,000,1,6,17,20,22,24,25,34,36,37,41,56,60,61,64,69,71,73,76,77
1432666,09/10/2014, $500,000,3,5,8,10,13,14,16,24,35,38,42,46,48,49,54,58,67,70,72,73
1432469,09/09/2014, $500,000,3,6,8,10,11,12,20,25,32,33,36,38,41,45,46,51,64,67,69,78
1432296,09/08/2014, $500,000,5,8,9,12,18,22,31,34,37,42,50,58,64,66,67,71,75,76,79,80
1432116,09/07/2014, $500,000,5,12,16,31,33,38,39,42,45,49,55,56,57,62,63,65,68,76,77,78
1431941,09/06/2014, $500,000,2,4,5,6,9,17,19,22,30,34,36,41,48,53,54,55,59,71,75,78
1431735,09/05/2014, $500,000,3,10,11,24,26,27,29,32,39,45,47,51,66,70,72,74,75,76,78,79
1431561,09/04/2014, $500,000,6,8,13,18,24,27,28,30,32,35,37,42,44,49,57,61,68,76,79,80
1431364,09/03/2014, $500,000,11,14,15,16,25,26,28,31,37,41,47,48,49,54,60,65,68,70,74,80
1431167,09/02/2014, $500,000,14,16,17,19,24,26,28,34,35,36,37,38,45,46,56,58,59,61,62,74
1430983,09/01/2014, $500,000,8,10,11,12,13,18,25,32,34,35,37,42,43,44,46,49,62,64,69,76
1430814,08/31/2014, $500,000,4,16,17,19,20,22,38,47,50,51,52,53,59,64,65,71,72,75,79,80
1430638,08/30/2014, $500,000,6,9,14,19,21,24,30,37,38,39,50,51,56,60,65,66,67,71,74,80
1430438,08/29/2014, $500,000,3,5,11,17,18,22,23,25,27,32,35,36,41,42,45,46,52,62,76,79
1430257,08/28/2014, $500,000,3,4,9,11,16,17,19,20,24,33,40,43,45,49,50,54,68,69,71,74
1430062,08/27/2014, $500,000,2,4,19,22,24,39,42,46,47,50,51,58,59,60,61,63,66,69,74,75
1429843,08/26/2014, $500,000,5,7,8,10,20,26,27,29,30,32,34,36,38,46,47,50,53,66,72,77
1429679,08/25/2014, $500,000,1,3,14,24,25,26,29,33,37,41,45,48,50,51,56,58,66,71,72,78
1429519,08/24/2014, $500,000,5,6,8,10,18,19,22,23,26,31,36,45,46,47,62,66,71,74,75,79
1429334,08/23/2014, $500,000,1,8,10,13,17,20,26,34,40,48,50,54,57,58,59,65,69,77,78,80
1429133,08/22/2014, $500,000,1,10,11,15,16,21,31,39,45,47,50,52,53,55,57,58,59,69,70,71
1428953,08/21/2014, $500,000,4,5,9,12,15,24,28,29,32,35,37,38,40,57,60,61,66,67,68,74
1428758,08/20/2014, $500,000,1,5,7,8,9,10,13,14,24,36,39,41,44,48,55,63,68,76,78,80
1428562,08/19/2014, $500,000,10,13,16,20,21,22,23,28,32,34,36,44,46,61,66,69,71,74,79,80
1428378,08/18/2014, $500,000,6,18,19,23,24,27,28,34,42,44,45,52,54,58,60,61,73,77,79,80
1428204,08/17/2014, $500,000,3,11,18,22,27,29,31,32,35,37,38,39,41,45,52,58,59,64,73,75
1428034,08/16/2014, $500,000,1,7,8,21,23,26,28,31,36,37,39,42,44,54,59,61,62,63,77,78
1427840,08/15/2014, $500,000,9,13,19,20,22,23,27,28,30,33,35,39,49,51,59,60,65,66,70,73
1427650,08/14/2014, $500,000,3,4,8,21,26,27,32,33,34,35,36,37,43,44,51,53,61,65,75,79
1427456,08/13/2014, $500,000,4,7,12,13,14,19,23,26,38,41,43,45,57,61,62,66,68,71,73,79
1427257,08/12/2014, $500,000,5,9,12,18,20,23,28,32,34,38,41,45,46,49,50,51,53,59,69,77
1427074,08/11/2014, $500,000,1,6,12,13,17,22,25,26,31,34,36,37,43,44,48,61,62,63,71,80
1426902,08/10/2014, $500,000,1,4,10,13,14,17,22,25,33,34,36,37,44,51,53,55,63,64,69,74
1426728,08/09/2014, $500,000,1,4,6,8,10,16,23,26,28,29,34,35,50,54,62,66,70,71,74,75
1426405,08/08/2014, $500,000,5,7,9,12,18,20,30,31,33,34,39,48,53,54,59,61,67,68,78,80
1426152,08/07/2014, $500,000,1,5,7,14,20,23,26,31,36,42,48,51,53,55,61,63,65,71,75,76
1425959,08/06/2014, $500,000,3,25,26,30,32,34,40,45,46,48,50,51,58,59,63,68,72,73,74,77
1425764,08/05/2014, $500,000,7,9,10,11,16,19,24,32,47,49,50,51,52,54,70,72,73,74,75,77
1425583,08/04/2014, $500,000,10,13,14,18,25,31,32,37,39,41,44,47,51,52,54,57,60,63,71,73
1425411,08/03/2014, $500,000,4,13,15,22,27,35,40,44,47,49,51,64,66,68,69,70,73,77,78,80
1425237,08/02/2014, $500,000,3,6,8,12,13,29,31,33,34,39,40,43,46,54,58,61,66,68,69,71
1425044,08/01/2014, $500,000,2,8,11,15,18,20,24,28,37,41,42,46,57,58,59,65,66,68,74,75
1424862,07/31/2014, $500,000,5,6,8,15,18,20,22,29,41,42,45,47,51,53,55,56,62,64,68,80
1424669,07/30/2014, $500,000,2,3,10,11,12,14,18,20,26,30,31,32,41,43,58,63,66,67,69,78
1424476,07/29/2014, $500,000,2,5,6,8,9,20,22,27,28,37,40,41,42,51,58,64,66,71,73,80
1424295,07/28/2014, $500,000,5,8,12,15,19,23,25,27,29,37,44,45,51,56,61,62,64,68,70,75
1424126,07/27/2014, $500,000,8,10,15,19,20,21,24,30,33,40,45,48,54,55,57,66,73,74,75,77
1423947,07/26/2014, $500,000,8,10,12,15,16,20,21,29,30,37,44,45,57,58,59,61,67,76,77,80
1423754,07/25/2014, $500,000,7,21,24,25,27,29,30,37,38,40,46,52,54,56,58,59,69,70,72,76
1423575,07/24/2014, $500,000,3,8,11,17,31,35,36,40,43,49,51,61,64,67,68,72,75,77,79,80
1423381,07/23/2014, $500,000,2,4,9,10,12,16,17,25,37,40,41,44,52,58,59,60,61,62,64,72
1423187,07/22/2014, $500,000,2,4,5,16,18,19,20,22,23,27,28,33,42,54,56,60,61,69,78,80
1423005,07/21/2014, $500,000,2,4,9,18,22,26,28,32,33,37,38,39,56,57,62,65,69,76,77,80
1422836,07/20/2014, $500,000,8,23,25,26,34,36,39,41,45,46,47,54,56,57,61,62,63,66,71,73
1422666,07/19/2014, $500,000,2,3,4,13,14,36,38,39,41,42,44,48,51,57,60,64,68,71,73,80
1422467,07/18/2014, $500,000,3,7,19,26,29,30,33,36,41,43,48,49,51,55,57,58,60,70,77,79
1422288,07/17/2014, $500,000,2,8,15,16,17,19,20,23,27,28,30,36,40,50,51,53,62,66,72,74
1422094,07/16/2014, $500,000,2,4,9,11,15,17,29,32,34,41,43,46,47,52,59,63,66,74,75,77
1421899,07/15/2014, $500,000,4,14,16,17,18,30,37,38,42,45,49,50,57,58,62,67,69,70,71,79
1421716,07/14/2014, $500,000,2,10,19,22,25,28,29,32,35,36,43,47,50,51,52,55,59,74,75,77
1421546,07/13/2014, $500,000,3,4,8,10,18,21,25,29,31,32,36,38,43,45,46,48,55,66,69,75
1421373,07/12/2014, $500,000,3,4,5,7,8,9,20,26,30,32,38,41,44,46,55,62,65,67,68,70
1421174,07/11/2014, $500,000,2,6,9,10,17,23,26,27,28,34,35,40,41,44,46,47,53,63,65,73
1420999,07/10/2014, $500,000,3,7,12,14,15,17,30,32,33,35,42,45,55,56,59,60,62,72,75,79
1420808,07/09/2014, $500,000,2,5,14,24,30,31,33,39,41,45,48,52,54,55,61,64,66,74,77,80
1420613,07/08/2014, $500,000,1,5,6,13,20,23,25,29,35,39,43,48,53,55,56,60,62,69,75,78
1420436,07/07/2014, $500,000,4,5,7,10,14,16,18,22,24,25,29,38,44,46,48,52,53,56,64,79
1420270,07/06/2014, $500,000,3,6,11,12,13,16,17,21,26,29,51,55,57,60,61,63,66,67,69,73
1420097,07/05/2014, $500,000,3,5,6,9,10,13,14,22,24,26,28,29,37,45,62,66,77,78,79,80
